concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2021-12-01,2945.349,2975.985,2942.953,2975.9,11603475400,208760650000.0
300008,新能源汽车,2021-12-02,2975.902,2983.482,2952.469,2953.308,12872251500,224866850000.0
300008,新能源汽车,2021-12-03,2949.601,2966.956,2931.54,2953.128,11524578000,204781680000.0
300008,新能源汽车,2021-12-06,2950.287,2950.503,2888.655,2892.347,12007590100,213057890000.0
300008,新能源汽车,2021-12-07,2904.937,2910.711,2806.752,2826.967,11380343700,223542450000.0
300008,新能源汽车,2021-12-08,2835.537,2889.005,2832.508,2888.952,10368554700,191971020000.0
300008,新能源汽车,2021-12-09,2893.537,2896.578,2879.592,2885.973,10391595000,195018610000.0
300008,新能源汽车,2021-12-10,2874.839,2916.658,2868.749,2914.705,10582607900,202499600000.0
300008,新能源汽车,2021-12-13,2921.635,2924.272,2891.32,2919.533,10873143100,199284080000.0
300008,新能源汽车,2021-12-14,2913.434,2925.806,2901.278,2925.729,10469803400,184367860000.0
300008,新能源汽车,2021-12-15,2920.733,2936.875,2914.532,2921.243,9967969100,172400820000.0
300008,新能源汽车,2021-12-16,2922.379,2943.145,2911.344,2943.145,10361097600,172549710000.0
300008,新能源汽车,2021-12-17,2938.532,2938.532,2900.805,2900.823,11138000900,179769750000.0
300008,新能源汽车,2021-12-20,2891.817,2904.211,2850.949,2851.344,10796895200,190724550000.0
300008,新能源汽车,2021-12-21,2850.455,2896.753,2850.455,2896.75,9737923900,155572860000.0
300008,新能源汽车,2021-12-22,2904.268,2915.742,2892.06,2911.708,10998349900,172561670000.0
300008,新能源汽车,2021-12-23,2913.719,2937.716,2894.086,2928.077,10575283200,177193020000.0
300008,新能源汽车,2021-12-24,2935.061,2937.006,2839.829,2839.829,10919016500,195404640000.0
300008,新能源汽车,2021-12-27,2832.69,2856.881,2815.898,2838.778,8343970200,147026320000.0
300008,新能源汽车,2021-12-28,2844.264,2867.487,2838.298,2867.487,8286768600,154315720000.0
300008,新能源汽车,2021-12-29,2863.099,2869.687,2841.381,2860.862,8230938000,146165550000.0
300008,新能源汽车,2021-12-30,2861.259,2889.299,2858.734,2872.633,8460921000,145014470000.0
300008,新能源汽车,2021-12-31,2879.151,2889.209,2872.691,2875.435,8298422600,145652840000.0
300013,大飞机,2021-12-01,2765.089,2772.253,2736.887,2752.292,1277530310,26568593000.0
300013,大飞机,2021-12-02,2748.697,2748.697,2689.484,2695.626,1188504360,21953472000.0
300013,大飞机,2021-12-03,2700.356,2750.399,2698.441,2745.95,1164331300,23641786000.0
300013,大飞机,2021-12-06,2743.856,2772.548,2729.104,2732.1,1293223010,23373185000.0
300013,大飞机,2021-12-07,2742.892,2750.819,2637.398,2654.357,1402899400,26920873000.0
300013,大飞机,2021-12-08,2665.316,2717.186,2660.479,2715.938,1182020970,21445759000.0
300013,大飞机,2021-12-09,2723.588,2728.14,2684.367,2702.608,1337067010,23638702000.0
300013,大飞机,2021-12-10,2689.884,2705.952,2676.073,2700.171,1424992300,24840802000.0
300013,大飞机,2021-12-13,2700.897,2701.085,2665.869,2693.715,1314163700,23051661000.0
300013,大飞机,2021-12-14,2689.934,2728.423,2683.781,2715.558,1392734100,23658840000.0
300013,大飞机,2021-12-15,2715.749,2724.842,2704.16,2708.178,1141413630,17998317000.0
300013,大飞机,2021-12-16,2707.764,2735.721,2707.764,2724.614,1034502690,19087320000.0
300013,大飞机,2021-12-17,2720.575,2728.88,2695.589,2695.589,1266056750,18857190000.0
300013,大飞机,2021-12-20,2681.076,2710.616,2650.624,2652.68,1212003050,18834413000.0
300013,大飞机,2021-12-21,2661.998,2684.864,2647.243,2683.399,994637700,15640523000.0
300013,大飞机,2021-12-22,2692.522,2698.0,2672.921,2685.929,1141455720,16736775000.0
300013,大飞机,2021-12-23,2684.166,2707.345,2665.853,2694.282,1295287680,19260854000.0
300013,大飞机,2021-12-24,2694.12,2705.925,2667.964,2668.07,1128042380,17402829000.0
300013,大飞机,2021-12-27,2665.346,2677.684,2652.015,2658.358,969118470,14303684000.0
300013,大飞机,2021-12-28,2661.924,2688.093,2646.835,2687.501,951796080,16155959000.0
300013,大飞机,2021-12-29,2688.797,2739.331,2686.694,2736.454,1253886890,22133572000.0
300013,大飞机,2021-12-30,2731.487,2804.815,2728.451,2795.524,1466832200,31002967000.0
300013,大飞机,2021-12-31,2805.965,2827.961,2793.182,2809.013,1287611770,24544448000.0
300018,参股保险,2021-12-01,1214.457,1229.092,1213.34,1229.033,2935826900,21217310000.0
300018,参股保险,2021-12-02,1227.212,1231.724,1223.088,1223.768,2836697900,21156495000.0
300018,参股保险,2021-12-03,1225.337,1232.909,1221.792,1230.281,2643529400,18649758000.0
300018,参股保险,2021-12-06,1230.021,1234.828,1220.403,1221.354,2956241400,21697090000.0
300018,参股保险,2021-12-07,1227.998,1230.692,1214.111,1226.924,3028736800,22110746000.0
300018,参股保险,2021-12-08,1230.849,1234.516,1221.504,1234.163,2621617200,20159401000.0
300018,参股保险,2021-12-09,1233.076,1246.81,1232.572,1243.244,3291631600,24604384000.0
