concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2021-02-01,1839.002,1858.253,1838.663,1857.688,7416402600,122574909000.0
300008,新能源汽车,2021-02-02,1858.125,1872.607,1849.711,1871.967,7397023400,136248960000.0
300008,新能源汽车,2021-02-03,1868.311,1868.485,1840.703,1842.026,8793065300,150069780000.0
300008,新能源汽车,2021-02-04,1834.444,1836.159,1783.273,1805.912,8702692300,139960660000.0
300008,新能源汽车,2021-02-05,1805.577,1821.257,1767.021,1767.021,7468955200,131465774000.0
300008,新能源汽车,2021-02-08,1767.449,1780.442,1746.101,1765.508,6376433400,116137767000.0
300008,新能源汽车,2021-02-09,1768.181,1802.087,1766.515,1798.445,6756870200,116775590000.0
300008,新能源汽车,2021-02-10,1802.116,1812.793,1796.021,1809.737,6330381300,115265154000.0
300008,新能源汽车,2021-02-18,1836.621,1855.688,1834.868,1855.315,8013482500,147988190000.0
300008,新能源汽车,2021-02-19,1853.15,1899.309,1845.46,1899.204,8303929000,130459940000.0
300008,新能源汽车,2021-02-22,1906.604,1950.043,1906.604,1912.317,10589915000,161536940000.0
300008,新能源汽车,2021-02-23,1902.839,1914.087,1889.459,1899.525,8142482700,126972121000.0
300008,新能源汽车,2021-02-24,1900.125,1919.503,1881.382,1897.895,8309701200,143061270000.0
300008,新能源汽车,2021-02-25,1909.314,1912.277,1872.706,1875.618,7271188700,113187144000.0
300008,新能源汽车,2021-02-26,1847.133,1878.686,1842.255,1871.339,7306885400,114053666000.0
300013,大飞机,2021-02-01,1973.493,1994.651,1963.652,1984.649,1012659190,15766774000.0
300013,大飞机,2021-02-02,1979.321,1997.942,1961.818,1997.755,1187937570,19032818000.0
300013,大飞机,2021-02-03,1993.599,1993.599,1952.232,1955.522,1218244170,18443773000.0
300013,大飞机,2021-02-04,1943.362,1962.733,1896.721,1921.596,1331483100,18038748000.0
300013,大飞机,2021-02-05,1932.323,1951.136,1878.218,1880.995,1138154720,15500691000.0
300013,大飞机,2021-02-08,1875.948,1891.313,1849.877,1875.636,1064261230,14170176000.0
300013,大飞机,2021-02-09,1878.229,1951.5,1875.095,1948.115,1129095080,19163959000.0
300013,大飞机,2021-02-10,1951.047,1955.892,1935.392,1951.268,1005476160,16717172000.0
300013,大飞机,2021-02-18,1978.658,1999.52,1970.981,1987.597,1207057270,19217063000.0
300013,大飞机,2021-02-19,1986.641,2021.344,1977.13,2021.344,1177266580,17354824000.0
300013,大飞机,2021-02-22,2027.214,2065.455,2016.248,2016.248,1678572600,22975018000.0
300013,大飞机,2021-02-23,2002.179,2065.027,1979.713,2049.728,1559506300,23949428000.0
300013,大飞机,2021-02-24,2054.675,2075.303,2017.388,2041.619,1571699300,23575637000.0
300013,大飞机,2021-02-25,2046.914,2065.405,2033.036,2042.559,1399031300,23265717000.0
300013,大飞机,2021-02-26,2007.279,2030.887,1997.655,2001.994,1317645390,18970997000.0
300018,参股保险,2021-02-01,1075.005,1082.01,1071.719,1081.062,3653985400,33341344000.0
300018,参股保险,2021-02-02,1081.456,1087.66,1076.696,1082.173,3081098300,30443952000.0
300018,参股保险,2021-02-03,1081.021,1081.17,1069.886,1069.886,3558479700,34294314000.0
300018,参股保险,2021-02-04,1068.596,1068.596,1042.274,1051.677,3705993100,36391825000.0
300018,参股保险,2021-02-05,1053.215,1061.872,1045.682,1046.002,3713122500,35278582000.0
300018,参股保险,2021-02-08,1048.224,1055.052,1042.488,1048.875,3010140800,28047021000.0
300018,参股保险,2021-02-09,1050.058,1067.782,1047.983,1065.862,2915116500,28560146000.0
300018,参股保险,2021-02-10,1067.103,1074.791,1065.616,1073.474,2710549100,27749466000.0
300018,参股保险,2021-02-18,1090.895,1100.352,1088.371,1100.131,3777015300,34239623000.0
300018,参股保险,2021-02-19,1099.122,1131.785,1095.247,1131.785,3961071100,36641702000.0
300018,参股保险,2021-02-22,1134.784,1161.75,1134.784,1139.931,5367750000,47514707000.0
300018,参股保险,2021-02-23,1136.233,1140.974,1129.689,1131.406,3909007000,35290033000.0
300018,参股保险,2021-02-24,1132.263,1140.481,1122.378,1131.184,3778189800,35126013000.0
300018,参股保险,2021-02-25,1139.356,1140.753,1127.316,1129.755,3535624400,30243981000.0
300018,参股保险,2021-02-26,1114.713,1125.957,1113.879,1118.595,3307857200,30000521000.0
300019,网络游戏,2021-02-01,881.802,892.456,878.494,882.159,1515369700,12247892300.0
300019,网络游戏,2021-02-02,876.78,882.749,863.336,872.49,1477301400,12863417400.0
300019,网络游戏,2021-02-03,868.306,876.07,862.852,863.378,1509443300,12895034500.0
300019,网络游戏,2021-02-04,858.334,858.334,828.767,839.293,1554660100,15374876000.0
300019,网络游戏,2021-02-05,839.719,854.952,827.694,828.753,1191208060,9960618200.0
300019,网络游戏,2021-02-08,828.489,831.53,817.821,825.972,1127410070,9558008000.0
300019,网络游戏,2021-02-09,826.899,837.775,824.187,835.757,953750520,8260744500.0
300019,网络游戏,2021-02-10,836.862,844.735,833.018,839.577,978790770,8239807500.0
300019,网络游戏,2021-02-18,853.165,868.91,853.165,866.3,1297258950,10935929600.0
300019,网络游戏,2021-02-19,867.723,902.002,864.01,902.002,1533500100,13384122800.0
300019,网络游戏,2021-02-22,902.602,924.086,902.589,906.809,1776240300,15743881000.0
300019,网络游戏,2021-02-23,900.928,906.213,887.382,889.063,1262815940,10689758600.0
300019,网络游戏,2021-02-24,889.017,906.395,888.526,901.839,1333564250,11574076400.0
300019,网络游戏,2021-02-25,906.772,907.111,889.285,890.501,1159322640,9766118700.0
300019,网络游戏,2021-02-26,882.194,898.209,878.951,891.767,1185105860,9583231000.0
300023,食品安全,2021-02-01,2698.351,2723.39,2692.358,2721.294,317517690,4798194300.0
300023,食品安全,2021-02-02,2714.451,2742.509,2698.813,2734.83,339919150,5226352000.0
300023,食品安全,2021-02-03,2718.063,2718.802,2679.214,2681.871,388423980,6311468900.0
300023,食品安全,2021-02-04,2671.622,2672.706,2583.644,2612.461,359101770,5504170000.0
300023,食品安全,2021-02-05,2619.248,2650.335,2572.432,2577.125,308142890,5092671900.0
300023,食品安全,2021-02-08,2571.803,2580.804,2536.78,2550.82,259951950,4137722100.0
300023,食品安全,2021-02-09,2556.833,2610.532,2555.525,2605.595,272537930,4224521100.0
300023,食品安全,2021-02-10,2606.716,2638.495,2595.142,2635.555,277176100,4428550000.0
300023,食品安全,2021-02-18,2668.8,2735.354,2668.8,2720.414,359612970,5870070800.0
300023,食品安全,2021-02-19,2718.81,2781.357,2702.693,2779.555,378305820,5745789800.0
300023,食品安全,2021-02-22,2790.908,2867.961,2790.677,2810.682,488384040,7408979400.0
300023,食品安全,2021-02-23,2806.605,2819.404,2777.299,2793.925,358788130,5473125800.0
300023,食品安全,2021-02-24,2791.632,2829.608,2774.445,2795.747,387109180,5683447500.0
300023,食品安全,2021-02-25,2801.334,2807.293,2750.366,2752.51,332255670,4983678700.0
300023,食品安全,2021-02-26,2719.519,2758.851,2712.038,2727.432,353936510,6182184500.0
300037,智能电网,2021-02-01,1474.959,1494.241,1473.434,1483.824,1701194000,19703848000.0
300037,智能电网,2021-02-02,1483.52,1488.61,1468.475,1480.201,1501168400,18918793000.0
300037,智能电网,2021-02-03,1476.513,1476.513,1444.768,1445.112,1722419700,20558853000.0
300037,智能电网,2021-02-04,1442.358,1442.358,1397.716,1417.199,1648701500,19010386000.0
300037,智能电网,2021-02-05,1415.695,1432.742,1389.002,1389.638,1501293900,19741643000.0
300037,智能电网,2021-02-08,1390.471,1396.566,1375.07,1385.571,1215787820,17090054000.0
300037,智能电网,2021-02-09,1386.135,1413.942,1384.883,1411.374,1328634760,17986983000.0
300037,智能电网,2021-02-10,1413.811,1419.961,1407.938,1414.191,1219063130,17152915000.0
300037,智能电网,2021-02-18,1431.529,1458.041,1431.529,1456.437,1594219200,22543064000.0
