code,trade_date,open,high,low,close,volume,amount,turn,pe_ttm
sh.600073,2026-07-14,5.04,5.1,4.99,5.09,7349273,37235152.72,0.7837,-19.206622
sh.600075,2026-07-14,4.14,4.26,4.09,4.22,32709463,137361487.58,1.9153,-72.836926
sh.600076,2026-07-14,3.04,3.12,2.99,3.1,19644782,60191758.56,1.4611,-10.660449
sh.600078,2026-07-14,10.16,10.35,9.93,10.33,27509848,280236458.74,4.152,97.135095
sh.600081,2026-07-14,9.05,9.27,8.9,9.26,2318570,21136718.5,0.4193,224.07757
sh.600085,2026-07-14,24.25,24.97,24.06,24.75,17760428,438469121.92,1.295,31.477795
sh.600088,2026-07-14,11.08,11.16,10.93,11.15,3933781,43541127.0,0.9891,-539.063415
sh.600089,2026-07-14,19.08,19.3,18.65,19.3,105886189,2007003735.84,2.0956,15.808809
sh.600094,2026-07-14,3.83,3.88,3.75,3.85,31924782,121870183.78,1.5015,62.039946
sh.600095,2026-07-14,7.47,7.73,7.45,7.65,49377923,374773471.98,1.727,49.817527
sh.600096,2026-07-14,26.46,27.85,26.38,27.75,33994487,921359527.41,1.8648,9.562649
sh.600097,2026-07-14,7.88,8.08,7.78,8.06,3362000,26814442.0,1.3954,75.250553
sh.600098,2026-07-14,6.06,6.24,6.03,6.2,33011857,203384726.51,0.9416,9.0472
sh.600099,2026-07-14,8.01,8.27,7.91,8.24,3129898,25379974.3,1.4284,71.589287
sh.600100,2026-07-14,6.71,6.77,6.5,6.74,31307011,207170390.96,0.9345,68.118323
sh.600101,2026-07-14,7.77,8.06,7.75,8.06,12459058,98871794.04,2.2741,23.963452
sh.600103,2026-07-14,2.65,2.77,2.64,2.77,74285000,201390518.8,3.3578,158.505106
sh.600104,2026-07-14,9.9,10.07,9.86,10.05,48330253,482845701.88,0.4204,11.428612
sh.600105,2026-07-14,45.13,48.85,44.17,48.6,127050355,5913530847.05,8.6902,691.902847
sh.600106,2026-07-14,4.34,4.36,4.27,4.33,11176530,48288349.35,0.841,67.587519
sh.600108,2026-07-14,2.8,2.9,2.79,2.9,74077270,211922482.62,3.8049,105.894621
sh.600109,2026-07-14,8.39,8.5,8.34,8.47,25529787,215502392.46,0.689,13.150351
sh.600110,2026-07-14,11.24,12.19,11.14,12.14,137026306,1604989312.66,7.8969,-95.427833
sh.600111,2026-07-14,38.26,39.85,38.1,39.83,80993880,3175290307.61,2.2405,52.581369
sh.600113,2026-07-14,30.78,31.0,28.91,29.61,8393400,249160548.05,2.04,88.731686
sh.600114,2026-07-14,31.0,32.42,30.31,32.03,20401062,640108165.82,3.3098,36.773222
sh.600115,2026-07-14,3.49,3.6,3.47,3.6,155601298,548867994.24,0.914,79.915429
sh.600116,2026-07-14,5.74,5.83,5.73,5.83,17410438,100832748.88,0.9105,23.589568
sh.600117,2026-07-14,2.12,2.18,2.11,2.17,13965901,30010208.16,0.429,-7.040846
sh.600118,2026-07-14,86.0,87.6,82.13,82.13,25650100,2134043443.4,2.1692,5720.901577
sh.600120,2026-07-14,4.85,4.98,4.78,4.94,61886518,302368521.74,1.812,18.218631
sh.600121,2026-07-14,3.45,3.62,3.44,3.6,72964025,258506726.6,5.9885,-4.127087
sh.600123,2026-07-14,5.8,6.07,5.77,6.02,30115257,179440120.99,2.0442,-14.762879
sh.600125,2026-07-14,5.27,5.43,5.27,5.39,12722846,68501499.41,0.9745,13.054111
sh.600126,2026-07-14,5.64,5.72,5.5,5.67,45704000,255633982.0,1.3533,278.556559
sh.600127,2026-07-14,5.58,5.8,5.55,5.66,20703557,117716866.22,3.2259,-696.508321
sh.600128,2026-07-14,7.61,7.86,7.51,7.84,4372200,33717880.0,1.7718,34.008936
sh.600129,2026-07-14,17.4,18.72,16.15,17.63,71455491,1253240806.29,12.9585,87.073862
sh.600130,2026-07-14,3.82,3.9,3.75,3.89,19891200,76277479.0,2.6522,509.15622
sh.600131,2026-07-14,14.26,14.4,13.89,14.19,8582250,120617320.68,0.7176,25.922865
sh.600132,2026-07-14,41.83,42.49,41.72,42.15,3338265,140775898.0,0.6898,17.057263
sh.600133,2026-07-14,7.68,7.81,7.42,7.66,18220200,139328478.84,1.7088,29.467188
sh.600135,2026-07-14,7.1,7.2,6.92,7.13,8191793,57788114.99,1.4805,-42.033931
sh.600137,2026-07-14,16.2,16.62,15.9,16.56,1507589,24616129.44,1.5507,52.207885
sh.600138,2026-07-14,6.8,6.93,6.76,6.92,7491768,51379655.04,1.035,62.368497
sh.600141,2026-07-14,31.33,32.55,30.76,32.5,43116100,1367037493.11,3.5878,27.158637
sh.600143,2026-07-14,14.65,14.75,13.9,14.31,45020774,641649786.05,1.7087,31.658082
sh.600148,2026-07-14,14.04,14.49,13.82,14.46,2137000,30433588.0,1.5101,124.008673
sh.600149,2026-07-14,4.46,4.57,4.37,4.56,10273500,46090616.0,2.7024,107.745129
sh.600150,2026-07-14,34.16,34.68,33.08,33.77,150839078,5099797473.36,2.0043,22.477462
sh.600151,2026-07-14,9.87,9.9,9.15,9.46,52901668,494658973.73,3.6884,-30.11578
sh.600152,2026-07-14,7.89,8.08,7.62,8.08,19799100,155810415.16,3.7422,-40.562497
sh.600153,2026-07-14,8.41,8.6,8.41,8.52,13603343,116128828.65,0.4692,-2.309318
sh.600155,2026-07-14,5.3,5.37,5.28,5.35,25468850,135757329.99,1.1506,46.863902
sh.600156,2026-07-14,7.65,7.74,7.42,7.72,12291065,93369973.6,3.0566,-108.906403
sh.600157,2026-07-14,1.52,1.56,1.52,1.55,446422814,688810163.67,2.0461,154.142105
sh.600158,2026-07-14,6.29,6.41,6.2,6.41,35568367,224498691.2,3.7069,-32.074636
sh.600159,2026-07-14,2.2,2.29,2.17,2.28,17857100,39886128.0,2.1514,-7.042812
sh.600160,2026-07-14,42.05,43.09,41.11,42.85,52267755,2208199776.69,1.936,27.859572
sh.600161,2026-07-14,12.12,12.43,12.0,12.32,19233203,236372709.94,0.9727,25.048591
sh.600162,2026-07-14,2.22,2.32,2.13,2.3,81405250,181401137.96,2.4906,-85.788234
sh.600163,2026-07-14,4.72,4.85,4.7,4.83,17027395,81281353.35,0.8948,19.693834
sh.600166,2026-07-14,3.0,3.08,2.97,3.07,126153822,380964976.42,1.5934,17.002327
sh.600167,2026-07-14,5.71,5.84,5.68,5.79,12654525,73219635.59,0.5592,21.815192
sh.600168,2026-07-14,4.19,4.28,4.15,4.26,5856984,24790330.12,0.5896,41.106547
sh.600170,2026-07-14,2.23,2.27,2.21,2.27,117644737,264377332.13,1.3239,14.229736
sh.600171,2026-07-14,27.06,27.35,25.62,26.4,26371114,695694631.62,3.7199,84.970578
sh.600172,2026-07-14,14.54,15.55,13.81,15.23,199507161,2975425589.73,15.6322,-24.983471
sh.600173,2026-07-14,5.55,5.64,5.48,5.63,5233001,29156638.6,0.7471,-18.772618
sh.600176,2026-07-14,49.9,55.14,49.9,54.52,234936051,12400462988.22,5.9154,57.100967
sh.600177,2026-07-14,7.71,7.85,7.65,7.78,30100608,234277962.62,0.6684,14.019965
sh.600178,2026-07-14,8.88,8.88,8.24,8.42,7253200,61489795.9,1.5549,-353.437404
sh.600179,2026-07-14,4.45,4.45,4.27,4.3,48724568,211150492.34,1.2615,16.566144
sh.600182,2026-07-14,13.2,13.38,13.08,13.3,1266600,16719900.0,0.7451,20.474198
sh.600183,2026-07-14,139.97,147.9,139.0,147.9,80957181,11779525053.19,3.381,91.448273
sh.600184,2026-07-14,19.76,20.32,19.0,20.25,18448200,363630550.84,3.1658,230.277746
sh.600185,2026-07-14,4.39,4.45,4.32,4.44,21355100,93832191.0,1.1329,-9.305446
sh.600186,2026-07-14,10.7,10.71,9.95,9.95,46679300,469727865.14,2.609,50.733686
sh.600188,2026-07-14,18.22,19.43,18.21,19.23,99020298,1868934845.82,1.661,20.202826
sh.600189,2026-07-14,7.14,7.53,7.09,7.43,18873974,138740670.31,2.639,265.536603
sh.600191,2026-07-14,8.72,8.77,8.06,8.65,11395500,96002364.0,2.3499,61.042759
sh.600192,2026-07-14,6.26,6.26,6.03,6.18,6752705,41488900.02,1.5286,-7.481623
sh.600195,2026-07-14,6.13,6.26,6.06,6.25,5728949,35525471.68,0.561,48.540501
sh.600196,2026-07-14,23.55,24.24,23.37,24.05,39577476,946950269.72,1.8682,18.473015
sh.600197,2026-07-14,9.7,9.86,9.63,9.85,3254200,31831945.0,0.6877,26.323053
sh.600198,2026-07-14,8.03,8.04,7.27,7.36,48040200,356290955.62,3.6899,-196.47874
sh.600199,2026-07-14,6.24,6.33,6.2,6.31,10970400,68672475.0,1.6677,-23.732978
sh.600201,2026-07-14,11.73,12.06,11.64,11.91,13639813,162101390.01,1.2269,126.982481
sh.600202,2026-07-14,4.39,4.52,4.34,4.48,8585900,38106664.0,2.2398,-127.787388
sh.600203,2026-07-14,12.29,12.95,11.6,12.04,46775185,570814824.06,7.888,186.903134
sh.600206,2026-07-14,53.04,54.84,49.49,52.63,125090863,6526449837.16,14.7765,155.960287
sh.600207,2026-07-14,4.23,4.37,4.17,4.34,22822200,97609551.0,2.0951,-6.156708
sh.600208,2026-07-14,2.81,2.85,2.8,2.85,77431820,218855417.44,0.9101,159.930419
sh.600210,2026-07-14,6.28,6.45,6.26,6.4,21209300,135323968.43,1.3984,8.935122
sh.600211,2026-07-14,38.36,39.5,38.0,39.3,6246346,243686447.98,1.9379,13.094545
sh.600212,2026-07-14,5.0,5.0,4.81,4.94,11696700,57320006.0,2.202,1619.478796
sh.600215,2026-07-14,5.66,5.76,5.54,5.72,9473739,53780033.96,2.0736,-7.319595
sh.600216,2026-07-14,11.82,12.19,11.71,12.17,22667800,273263042.0,2.3826,15.577023
sh.600217,2026-07-14,2.85,2.94,2.85,2.94,14829600,43035156.0,0.8946,-8.00978
sh.600218,2026-07-14,7.08,7.32,7.0,7.31,6433801,46278511.16,1.477,48.391575
sh.600219,2026-07-14,3.94,4.18,3.91,4.16,259991935,1057429265.64,2.264,11.559715
sh.600221,2026-07-14,1.3,1.33,1.3,1.33,226502045,298442284.38,0.5286,16.74478
sh.600222,2026-07-14,7.1,7.86,7.0,7.82,25672410,191687786.04,4.5896,71.63015
sh.600223,2026-07-14,5.3,5.5,5.3,5.47,11556225,62971324.75,1.1368,32.915442
sh.600226,2026-07-14,7.55,7.78,7.33,7.69,141061226,1067743699.23,4.7425,112.875584
sh.600227,2026-07-14,2.52,2.65,2.43,2.65,140422133,360712929.5,10.9911,-17.321824
sh.600228,2026-07-14,6.45,6.8,6.25,6.76,31629800,207154796.0,7.6026,-44.449726
sh.600229,2026-07-14,4.68,4.85,4.62,4.82,7145219,33909387.61,1.0814,-7.346836
sh.600230,2026-07-14,12.55,12.71,12.41,12.7,11279800,141870205.8,2.7248,65.258307
sh.600231,2026-07-14,1.61,1.65,1.59,1.64,13477976,21846542.62,0.4752,-2.638907
sh.600232,2026-07-14,5.72,5.9,5.63,5.9,5940404,34289033.75,1.6288,58.740921
sh.600233,2026-07-14,16.79,17.33,16.59,17.25,30326954,518247439.88,0.886,12.191997
sh.600234,2026-07-14,21.62,22.39,21.22,22.3,2749600,59985704.0,1.0474,-286.834959
sh.600235,2026-07-14,5.07,5.23,5.01,5.22,6494102,33354473.33,1.8486,184.135892
sh.600236,2026-07-14,9.42,9.93,9.38,9.93,20073577,194802807.55,0.2547,21.77005
sh.600237,2026-07-14,9.67,9.97,9.33,9.85,41141225,398415469.14,6.5866,52.966723
sh.600241,2026-07-14,6.6,6.93,6.45,6.87,7196002,48648624.44,2.4451,-13.710091
sh.600246,2026-07-14,20.15,20.48,18.47,19.17,158088209,3031756155.41,8.3626,-50.895621
sh.600248,2026-07-14,2.82,2.88,2.81,2.84,23056000,65705429.0,0.6222,-771.328808
sh.600249,2026-07-14,4.63,4.78,4.62,4.76,6411000,30190624.0,1.1656,-183.572846
sh.600250,2026-07-14,7.67,7.84,7.53,7.84,6491700,50171108.0,2.0754,246.631189
sh.600251,2026-07-14,8.77,8.97,8.66,8.87,13246040,116243644.8,1.7048,15.160658
sh.600252,2026-07-14,2.01,2.23,2.0,2.19,159441285,343939048.03,5.0073,-17.089547
sh.600255,2026-07-14,2.88,3.08,2.88,3.08,150342760,453611082.79,8.3239,144.797491
sh.600256,2026-07-14,5.29,5.49,5.26,5.46,162325673,873764151.76,2.5395,39.282575
sh.600257,2026-07-14,4.34,4.47,4.29,4.45,14497616,63575321.56,3.0126,384.631941
sh.600258,2026-07-14,11.06,11.13,10.94,11.06,16572542,183025665.19,1.4842,14.74483
sh.600259,2026-07-14,80.96,86.48,80.11,85.88,16316069,1363005434.98,4.8497,115.02361
sh.600261,2026-07-14,2.91,2.98,2.89,2.97,9715909,28624677.46,0.7278,29.151234
sh.600262,2026-07-14,18.78,19.28,18.74,19.26,3118900,59281093.0,1.8346,14.407616
sh.600266,2026-07-14,3.98,4.02,3.91,4.0,24291919,96387866.88,1.1703,-28.400161
sh.600267,2026-07-14,11.34,11.62,11.12,11.59,63314564,723068846.45,5.3644,19.4815
sh.600268,2026-07-14,10.25,10.46,10.02,10.42,13412686,137037929.87,1.3208,21.499508
sh.600269,2026-07-14,4.13,4.18,4.1,4.15,17025070,70663972.2,0.729,8.603667
sh.600271,2026-07-14,6.46,6.49,6.35,6.48,17504998,112254155.1,0.9447,-17.323429
sh.600272,2026-07-14,10.82,11.36,10.72,11.3,5831440,65110098.2,3.6447,129.002837
sh.600273,2026-07-14,6.37,6.52,6.33,6.46,16860367,108793995.09,1.2858,10.387773
sh.600276,2026-07-14,55.75,55.98,54.27,54.82,96629185,5314265763.82,1.5148,44.813315
sh.600278,2026-07-14,5.97,6.06,5.89,6.04,4134713,24780209.48,0.4805,28.480606
sh.600279,2026-07-14,3.97,4.15,3.95,4.12,15491533,63027741.21,1.3052,83.671146
sh.600280,2026-07-14,2.63,2.7,2.58,2.65,44536896,117338623.4,3.9471,-7.441131
sh.600281,2026-07-14,3.78,3.98,3.74,3.97,14662100,56906883.0,2.8503,-19.461948
sh.600282,2026-07-14,4.65,4.74,4.62,4.7,33903600,159097974.0,0.5499,10.039802
sh.600283,2026-07-14,7.65,7.7,7.49,7.57,5325960,40228446.0,0.9497,21.223193
sh.600284,2026-07-14,4.8,4.83,4.73,4.81,13354639,63892780.89,1.3764,16.561027
sh.600285,2026-07-14,22.44,22.96,22.31,22.7,16214275,369013951.5,2.8622,16.315855
sh.600287,2026-07-14,4.37,4.49,4.32,4.48,3548640,15681246.8,0.8124,85.677575
sh.600288,2026-07-14,16.31,17.35,15.56,17.18,96883085,1590619812.19,22.1802,45.884303
sh.600292,2026-07-14,12.42,12.66,11.97,12.34,25751496,316446027.23,5.8622,69.424251
sh.600293,2026-07-14,2.52,2.76,2.51,2.76,58955064,157663916.28,5.0817,-48.684512
sh.600295,2026-07-14,11.46,12.11,11.46,12.1,13597399,161376907.28,0.6883,13.232605
sh.600298,2026-07-14,36.99,37.75,36.82,37.46,9141164,341830783.5,1.0665,20.315688
sh.600299,2026-07-14,7.78,8.05,7.78,7.96,17547035,139107911.86,0.5697,24.631955
sh.600300,2026-07-14,3.0,3.09,2.98,3.08,32805301,100022173.05,2.0286,14.32114
sh.600301,2026-07-14,45.53,47.09,44.35,46.53,13029850,595550132.39,4.7324,35.494952
sh.600303,2026-07-14,2.42,2.53,2.4,2.53,24537300,60555967.0,3.6217,-5.004549
sh.600305,2026-07-14,6.61,6.76,6.6,6.7,10281231,68913533.56,0.9321,48.131439
sh.600307,2026-07-14,1.37,1.41,1.36,1.4,55809100,77538962.0,0.891,-5.051719
sh.600308,2026-07-14,3.19,3.26,3.18,3.24,8747683,28252115.57,0.5767,-47.745248
sh.600309,2026-07-14,66.7,69.8,66.48,69.6,37742560,2585446820.71,1.2057,16.552718
sh.600310,2026-07-14,3.83,3.94,3.82,3.94,34146020,132920282.4,2.3297,-156.789999
sh.600312,2026-07-14,16.53,17.35,16.23,17.33,19698038,330806676.64,1.4517,19.991315
sh.600313,2026-07-14,5.17,5.36,5.17,5.31,24373300,128815099.0,2.2522,121.069804
sh.600315,2026-07-14,17.6,17.95,17.44,17.72,4859200,86423994.0,0.7229,43.700218
sh.600316,2026-07-14,26.5,26.76,25.95,26.21,9098200,238936401.0,1.2687,347.555255
sh.600318,2026-07-14,5.88,5.98,5.79,5.96,9596200,56583979.0,1.8716,79.308975
sh.600319,2026-07-14,5.74,5.81,5.62,5.8,4167000,23882963.0,1.0748,-13.776047
sh.600320,2026-07-14,4.0,4.07,3.96,4.06,36261067,145556060.77,1.0954,25.024065
sh.600322,2026-07-14,2.64,2.72,2.6,2.71,37585931,99688478.11,3.3993,-2.548232
sh.600323,2026-07-14,28.81,30.11,28.78,29.99,10343783,306468488.94,1.2686,11.469337
sh.600325,2026-07-14,2.38,2.39,2.32,2.36,50340542,118517563.12,1.8291,-0.610828
sh.600326,2026-07-14,6.12,6.28,6.05,6.27,20829192,128738226.78,1.5288,284.190209
sh.600327,2026-07-14,3.37,3.5,3.36,3.49,14469939,50002080.36,1.6354,-11.584386
sh.600328,2026-07-14,5.91,6.02,5.91,5.99,13856239,82799515.56,0.945,-89.921099
sh.600329,2026-07-14,38.07,39.45,37.73,39.39,6716801,261534711.91,1.1844,13.911006
sh.600330,2026-07-14,21.55,23.15,21.1,22.97,95017075,2111418325.58,7.7035,-111.113517
sh.600331,2026-07-14,10.02,10.58,9.75,10.53,45263890,460327185.15,2.2276,-385.879997
sh.600332,2026-07-14,21.75,22.19,21.55,22.06,15063500,331610998.0,1.0715,12.175954
sh.600333,2026-07-14,5.5,5.63,5.44,5.63,10486050,58326122.5,1.7218,296.046476
sh.600335,2026-07-14,4.95,5.07,4.94,5.04,11031950,55427426.5,0.7417,18.123918
sh.600336,2026-07-14,5.88,5.98,5.79,5.98,6602019,38919619.8,0.8273,-21.951406
sh.600338,2026-07-14,12.6,12.83,12.26,12.81,38912364,488349528.58,4.2564,20.695745
sh.600339,2026-07-14,3.22,3.31,3.19,3.3,107664005,351670667.12,1.9284,49.446315
sh.600343,2026-07-14,23.26,23.6,22.46,22.46,12348400,279118689.0,1.9349,-75.986486
sh.600345,2026-07-14,54.5,55.48,50.72,55.0,13085897,695949321.83,6.1855,72.255352
sh.600346,2026-07-14,14.95,15.65,14.81,15.65,63092484,968463676.89,0.8963,12.330858
sh.600348,2026-07-14,8.43,8.71,8.37,8.65,34463802,295385929.42,0.9553,19.629365
sh.600350,2026-07-14,11.55,12.45,11.53,12.42,15451271,186778264.65,0.3196,18.568596
sh.600351,2026-07-14,6.35,6.54,6.27,6.54,24122100,156018551.0,3.4859,14.169033
sh.600352,2026-07-14,11.87,12.42,11.79,12.28,64718475,788748803.73,1.9893,20.277271
sh.600353,2026-07-14,38.95,41.3,37.1,41.28,51337192,2028332585.4,6.1941,207.604357
sh.600354,2026-07-14,5.41,5.41,5.23,5.41,31977621,172327451.61,6.0586,93.251712
sh.600356,2026-07-14,7.85,8.07,7.76,8.04,4858000,38597402.0,1.6262,11.692619
sh.600358,2026-07-14,5.17,5.3,5.14,5.25,4303600,22554602.0,0.8523,-75.091761
sh.600359,2026-07-14,5.73,5.9,5.62,5.88,8334142,48479097.12,2.1845,-148.883116
sh.600360,2026-07-14,16.69,17.44,15.32,15.9,229686609,3677142348.64,23.9183,86.832036
sh.600361,2026-07-14,3.42,3.51,3.42,3.5,51696360,179802891.0,1.385,15.462276
sh.600362,2026-07-14,39.9,43.91,39.55,43.85,84440005,3546402565.11,4.0689,18.991188
sh.600363,2026-07-14,30.5,30.51,27.73,28.87,27563267,791524248.69,6.1131,29.138767
sh.600366,2026-07-14,13.69,14.44,13.47,14.18,66092756,922736193.09,6.0137,37.997684
sh.600367,2026-07-14,38.45,40.71,37.18,39.82,27961560,1094590641.65,8.6844,147.379222
sh.600368,2026-07-14,3.69,3.85,3.66,3.84,25333695,95495395.41,1.5739,11.080498
sh.600369,2026-07-14,4.09,4.13,4.06,4.12,38129741,156236343.1,0.5738,24.288974
sh.600371,2026-07-14,6.53,6.73,6.51,6.72,5318430,35322524.1,1.8178,-122.186996
sh.600372,2026-07-14,11.1,11.18,10.94,11.15,32937952,364073280.01,0.6807,47.059603
sh.600373,2026-07-14,6.79,6.94,6.78,6.88,12050226,82896008.06,0.8944,43.506253
sh.600375,2026-07-14,3.78,3.88,3.76,3.86,17257000,65849861.0,1.1798,98.275445
sh.600376,2026-07-14,3.33,3.39,3.19,3.28,81788676,267181727.76,3.1706,-1.342927
sh.600377,2026-07-14,12.0,12.26,11.94,12.18,15746000,191499553.0,0.4141,12.9207
sh.600378,2026-07-14,54.58,56.44,53.33,55.7,56638277,3108257041.99,5.2806,45.832062
sh.600379,2026-07-14,13.51,13.58,12.88,13.31,21383347,282271407.16,6.4758,105.20583
sh.600380,2026-07-14,10.13,10.3,9.98,10.26,21940364,224450344.42,1.1993,14.276835
sh.600382,2026-07-14,5.95,6.19,5.9,6.19,12061210,73246413.6,1.7369,22.745906
sh.600383,2026-07-14,2.14,2.17,2.11,2.17,47136960,101268581.0,1.0441,-0.736415
sh.600386,2026-07-14,3.17,3.24,3.14,3.21,10788504,34488223.72,1.3379,-221.683652
sh.600388,2026-07-14,15.97,16.43,15.76,16.4,15837008,255824754.57,1.247,17.782214
sh.600389,2026-07-14,17.6,17.81,16.94,17.66,24027858,417109493.89,5.5794,13.586695
sh.600390,2026-07-14,4.64,4.74,4.62,4.71,26891396,126087216.12,0.5978,40.135526
sh.600391,2026-07-14,27.56,28.48,25.65,28.35,20663823,554490136.97,6.2593,203.633943
sh.600392,2026-07-14,23.3,24.29,22.78,24.24,99761795,2351777350.83,5.6915,42.572931
sh.600395,2026-07-14,4.56,4.71,4.55,4.68,36947428,171815402.05,1.7212,20.95598
sh.600396,2026-07-14,11.59,12.06,11.32,11.92,126404903,1479212779.7,8.5832,432.911481
sh.600397,2026-07-14,17.85,18.42,17.39,18.26,61291367,1099382352.87,6.1913,-104.808615
sh.600398,2026-07-14,5.66,5.8,5.65,5.76,30544067,175699901.59,0.636,12.689364
sh.600399,2026-07-14,3.9,3.91,3.79,3.85,47040900,180148695.0,2.3853,-9.190094
sh.600400,2026-07-14,2.85,2.94,2.81,2.91,48168273,138897498.91,2.1022,-16.756183
sh.600403,2026-07-14,4.66,5.12,4.66,5.12,37833842,187082122.18,1.5825,-5.895994
sh.600405,2026-07-14,4.37,4.65,4.29,4.47,32447765,141050612.5,5.2947,-9.023884
sh.600406,2026-07-14,21.72,22.0,21.42,21.99,42757200,928456199.11,0.5339,21.22798
sh.600408,2026-07-14,2.4,2.58,2.38,2.57,80853000,203060587.7,8.0307,-8.861833
sh.600409,2026-07-14,5.57,5.82,5.53,5.74,46593814,264743693.42,2.2571,696.022476
