code,trade_date,open,high,low,close,volume,amount,turn,pe_ttm
sh.600030,2026-07-07,29.14,29.14,28.25,28.45,189730746,5421569063.63,1.5582,12.517575
sh.600031,2026-07-07,19.3,19.98,19.3,19.44,168222030,3310171330.01,1.9851,21.230837
sh.600032,2026-07-07,6.88,6.9,6.62,6.64,26921813,180840670.64,1.1196,35.450866
sh.600033,2026-07-07,3.43,3.44,3.35,3.38,16280751,55056875.38,0.5932,9.685592
sh.600035,2026-07-07,3.53,3.53,3.44,3.46,5461700,18912797.0,0.3392,11.0878
sh.600036,2026-07-07,37.72,37.86,37.3,37.55,65258740,2448739027.21,0.3163,6.282083
sh.600037,2026-07-07,6.38,6.4,6.21,6.23,11707802,73515240.66,0.8412,128.380414
sh.600038,2026-07-07,25.9,26.08,25.16,25.17,4697588,119663898.88,0.7022,42.310485
sh.600039,2026-07-07,8.47,8.67,8.39,8.47,19303174,164618533.13,0.222,10.494614
sh.600048,2026-07-07,4.75,4.76,4.57,4.58,138036150,639076375.58,1.1531,-300.792451
sh.600050,2026-07-07,4.1,4.1,4.03,4.05,112169092,454709902.44,0.3619,14.624847
sh.600051,2026-07-07,5.97,6.01,5.76,5.82,4095600,23956605.0,1.3174,23.863426
sh.600052,2026-07-07,3.69,3.77,3.63,3.68,13231848,48933972.6,1.5674,-6.461417
sh.600054,2026-07-07,11.14,11.14,10.88,10.91,4946515,54298735.25,0.9637,27.419653
sh.600055,2026-07-07,10.84,10.84,10.31,10.38,5241748,54689751.28,0.7456,-26.17131
sh.600056,2026-07-07,9.27,9.27,9.0,9.0,15022683,136146990.86,1.0046,27.881795
sh.600057,2026-07-07,5.94,6.0,5.78,5.86,16966483,99387374.57,0.8108,12.745451
sh.600058,2026-07-07,10.23,10.7,10.2,10.45,12242031,128323390.79,1.1421,-361.22234
sh.600059,2026-07-07,7.72,7.72,7.5,7.6,6015300,45662690.0,0.6599,30.747308
sh.600060,2026-07-07,27.65,28.15,27.41,27.62,11761575,326657845.88,0.9046,14.468464
sh.600061,2026-07-07,6.63,6.65,6.47,6.52,35229869,230230708.13,0.551,12.388461
sh.600062,2026-07-07,17.01,17.02,16.58,16.63,8644769,144431568.63,0.8326,10.627771
sh.600063,2026-07-07,6.94,7.05,6.66,6.7,99365796,676477953.15,4.8024,30.640011
sh.600064,2026-07-07,7.48,7.48,7.31,7.33,12415419,91493656.38,0.7175,7.185823
sh.600066,2026-07-07,29.3,29.52,28.83,29.07,16438113,479087655.46,0.7425,11.790245
sh.600067,2026-07-07,2.89,2.89,2.75,2.78,24619943,69002673.54,1.7691,200.542581
sh.600071,2026-07-07,16.44,16.44,15.93,15.94,2588531,41793451.37,0.9193,165.03177
sh.600072,2026-07-07,8.67,8.67,8.23,8.27,20142300,169079489.84,1.8593,-3.789569
sh.600073,2026-07-07,5.07,5.11,4.97,5.0,10595600,53135896.0,1.1299,-18.867016
sh.600075,2026-07-07,4.3,4.4,4.06,4.1,37504863,156154308.93,2.1961,-70.765734
sh.600076,2026-07-07,3.35,3.66,3.33,3.49,75838109,266165919.32,5.6404,-12.001602
sh.600078,2026-07-07,12.78,12.78,11.75,11.79,37341309,453505429.09,5.6358,110.863773
sh.600081,2026-07-07,9.56,9.67,9.3,9.32,2846507,26844120.3,0.5147,225.529476
sh.600085,2026-07-07,23.62,23.66,22.96,23.09,7243472,167783745.14,0.5282,29.366557
sh.600088,2026-07-07,11.35,11.46,11.09,11.11,5429090,60953596.56,1.3651,-537.129555
sh.600089,2026-07-07,21.35,21.35,20.59,20.6,100149822,2084989501.63,1.9821,16.873651
sh.600094,2026-07-07,3.56,3.84,3.46,3.84,33358857,122700371.25,1.5689,61.878804
sh.600095,2026-07-07,7.7,7.71,7.48,7.52,20882695,157675758.75,0.7304,48.970954
sh.600096,2026-07-07,30.06,30.18,28.83,28.86,40886217,1198384510.12,2.2428,9.945155
sh.600097,2026-07-07,8.18,8.26,7.92,7.94,2316500,18580033.0,0.9615,74.130198
sh.600098,2026-07-07,6.19,6.2,6.0,6.01,20471170,124105290.48,0.5839,8.769947
sh.600099,2026-07-07,8.53,8.55,8.11,8.18,3049700,25203684.0,1.3918,71.068006
sh.600100,2026-07-07,6.79,6.84,6.57,6.6,23662511,157552239.02,0.7063,66.703402
sh.600101,2026-07-07,8.12,8.15,7.86,7.86,10018583,79764384.25,1.8287,23.368825
sh.600103,2026-07-07,3.01,3.04,2.89,2.89,76507537,225051883.26,3.4582,165.371753
sh.600104,2026-07-07,10.26,10.32,10.05,10.13,52817820,535699368.27,0.4595,11.519586
sh.600105,2026-07-07,49.06,50.67,46.73,49.05,139978011,6808965660.09,9.5745,698.309355
sh.600106,2026-07-07,4.6,4.62,4.44,4.45,12585440,56624379.94,0.947,69.460614
sh.600108,2026-07-07,3.04,3.04,2.89,2.9,72291020,213099475.18,3.7131,105.894621
sh.600109,2026-07-07,8.94,8.99,8.74,8.76,32486703,286799979.1,0.8767,13.6006
sh.600110,2026-07-07,14.36,15.83,14.26,15.23,280807501,4304884470.66,16.1832,-119.717125
sh.600111,2026-07-07,47.0,47.68,46.8,47.45,49237551,2321217459.18,1.362,62.640873
sh.600113,2026-07-07,33.81,33.92,31.49,31.58,12087419,391339148.85,2.9379,94.635145
sh.600114,2026-07-07,36.17,36.72,34.89,35.17,17428794,620782505.58,2.8276,40.378215
sh.600115,2026-07-07,3.81,3.83,3.72,3.74,247860104,932867434.92,1.4559,83.023251
sh.600116,2026-07-07,5.97,5.97,5.73,5.77,24726300,143766579.45,1.2931,23.346793
sh.600117,2026-07-07,2.12,2.14,2.08,2.1,13475700,28321229.0,0.414,-6.813722
sh.600118,2026-07-07,83.15,84.78,78.3,79.48,45712213,3718911060.07,3.8658,5536.311425
sh.600120,2026-07-07,4.88,4.88,4.88,4.88,29067460,141849204.8,0.8511,17.997352
sh.600121,2026-07-07,3.68,3.69,3.45,3.48,52882320,187302654.61,4.3403,-3.989517
sh.600123,2026-07-07,6.04,6.04,5.7,5.77,26101680,151298930.88,1.7717,-14.149802
sh.600125,2026-07-07,5.34,5.34,5.2,5.21,7530688,39431284.52,0.5768,12.618167
sh.600126,2026-07-07,5.9,5.91,5.69,5.69,40050894,231070294.03,1.1859,279.539122
sh.600127,2026-07-07,5.42,5.46,5.26,5.36,10141531,54230492.38,1.5802,-659.590919
sh.600128,2026-07-07,7.96,7.99,7.67,7.69,3660939,28342240.52,1.4836,33.358255
sh.600129,2026-07-07,14.09,14.09,13.55,13.6,15439457,212289181.65,2.8,67.169854
sh.600130,2026-07-07,4.21,4.25,4.05,4.08,21200900,87554089.0,2.8268,534.025032
sh.600131,2026-07-07,14.32,14.43,13.81,13.89,8220126,115282734.29,0.6874,25.374813
sh.600132,2026-07-07,43.15,43.35,41.72,41.85,3091300,130532108.88,0.6387,16.935859
sh.600133,2026-07-07,7.68,7.8,7.39,7.79,22087739,167752087.72,2.0716,29.967284
sh.600135,2026-07-07,7.77,8.0,7.58,7.6,7275113,56215723.03,1.3148,-44.804751
sh.600137,2026-07-07,17.23,17.35,16.53,16.68,1734101,29079039.49,1.7837,52.586203
sh.600138,2026-07-07,6.85,6.85,6.63,6.65,6908450,46218817.0,0.9544,59.935044
sh.600141,2026-07-07,38.77,39.68,37.08,37.19,45737720,1737393183.41,3.806,31.077837
sh.600143,2026-07-07,16.08,16.56,15.35,15.38,72286586,1144662194.31,2.7435,34.025248
sh.600148,2026-07-07,15.36,15.44,14.91,14.94,1919800,28961719.0,1.3566,128.125143
sh.600149,2026-07-07,4.65,4.67,4.5,4.58,8700030,39796172.86,2.2885,108.217695
sh.600150,2026-07-07,37.64,38.18,36.95,37.33,97505693,3644105051.9,1.2956,24.847013
sh.600151,2026-07-07,10.66,10.93,10.31,10.39,25631153,270272883.43,1.7871,-33.076422
sh.600152,2026-07-07,9.07,9.33,8.76,8.85,22513540,202474348.28,4.2552,-44.427982
sh.600153,2026-07-07,8.55,8.6,8.32,8.47,18166300,153268103.0,0.6265,-2.295766
sh.600155,2026-07-07,5.65,5.65,5.4,5.43,28330548,155795754.6,1.2799,47.564671
sh.600156,2026-07-07,9.24,9.26,8.57,8.62,19725300,173619471.0,4.9054,-121.602745
sh.600157,2026-07-07,1.56,1.57,1.53,1.53,336479572,518783635.16,1.5422,152.153174
sh.600158,2026-07-07,6.6,6.66,6.41,6.45,43803801,284849679.43,4.5652,-32.27479
sh.600159,2026-07-07,2.28,2.32,2.21,2.24,14441600,32472290.0,1.7399,-6.919253
sh.600160,2026-07-07,48.05,48.77,46.11,46.58,83359052,3935069793.45,3.0877,30.284688
sh.600161,2026-07-07,12.31,12.32,11.82,11.84,13603300,163292997.56,0.6879,24.072672
sh.600162,2026-07-07,2.43,2.43,2.28,2.3,102486192,238193433.88,3.1356,-85.788234
sh.600163,2026-07-07,5.05,5.06,4.89,4.89,19287244,95171846.9,1.0135,19.938478
sh.600166,2026-07-07,3.2,3.33,3.19,3.24,152986295,497200075.03,1.9323,17.943824
sh.600167,2026-07-07,5.78,5.78,5.64,5.65,6823500,38779397.0,0.3015,21.287709
sh.600168,2026-07-07,4.27,4.27,4.14,4.16,4538816,18933560.2,0.4569,40.141605
sh.600170,2026-07-07,2.26,2.27,2.2,2.22,102905362,229017335.5,1.1581,13.916305
sh.600171,2026-07-07,28.28,28.86,27.92,28.38,19819400,564448599.08,2.7957,91.343371
sh.600172,2026-07-07,17.99,19.89,17.96,18.36,361022520,6860525094.5,28.2876,-30.11796
sh.600173,2026-07-07,6.0,6.02,5.77,5.81,4404404,25703798.16,0.6288,-19.372808
sh.600176,2026-07-07,63.37,64.21,58.73,60.0,214963175,13141548212.21,5.4125,62.840389
sh.600177,2026-07-07,7.8,7.89,7.66,7.68,23992532,185170212.11,0.5328,13.83976
sh.600178,2026-07-07,10.15,10.2,9.56,9.57,11975554,117144241.35,2.5672,-401.709734
sh.600179,2026-07-07,4.68,4.84,4.63,4.8,91643021,436046894.36,2.3728,18.49244
sh.600182,2026-07-07,15.0,15.0,14.22,14.22,2616707,37858690.99,1.5392,21.890459
sh.600183,2026-07-07,154.19,156.46,146.8,150.77,48406596,7317721094.33,2.0216,93.227262
sh.600184,2026-07-07,23.14,23.73,22.51,22.9,22597348,520364382.28,3.8779,260.412859
sh.600185,2026-07-07,4.52,4.53,4.34,4.35,20224403,89249394.23,1.0729,-9.116822
sh.600186,2026-07-07,11.6,11.88,11.0,11.1,129679180,1471295490.04,7.2481,56.597379
sh.600188,2026-07-07,18.67,19.04,18.0,18.19,64757876,1186745869.61,1.0863,19.110213
sh.600189,2026-07-07,7.55,7.58,7.17,7.19,13499850,98530970.0,1.8876,256.959378
sh.600191,2026-07-07,9.04,9.04,8.77,8.93,5425853,48084196.12,1.1189,63.018709
sh.600192,2026-07-07,6.4,6.47,6.18,6.2,6045645,37948969.35,1.3686,-7.505835
sh.600195,2026-07-07,6.31,6.31,6.06,6.12,6092167,37406578.47,0.5966,47.530859
sh.600196,2026-07-07,23.82,23.9,23.19,23.19,34408048,809834444.09,1.6242,17.812441
sh.600197,2026-07-07,10.0,10.0,9.7,9.72,3588600,35232074.0,0.7584,25.975642
sh.600198,2026-07-07,8.3,8.53,8.18,8.48,28058340,235147737.32,2.1551,-226.377678
sh.600199,2026-07-07,6.53,6.61,6.21,6.22,18210831,115675874.15,2.7685,-23.394473
sh.600201,2026-07-07,12.68,12.86,12.38,12.63,35071739,440201417.32,3.1546,134.659004
sh.600202,2026-07-07,4.66,4.7,4.49,4.51,7274700,33203157.0,1.8977,-128.643107
sh.600203,2026-07-07,12.5,13.36,12.33,13.16,72586177,942476806.64,12.2407,204.289472
sh.600206,2026-07-07,51.59,55.98,50.46,55.98,83379660,4559045958.23,9.8493,165.887457
sh.600207,2026-07-07,4.76,4.79,4.56,4.59,22214080,103333048.92,2.0393,-6.511357
sh.600208,2026-07-07,2.91,2.92,2.84,2.86,86565203,248301716.55,1.0175,160.491578
sh.600210,2026-07-07,6.34,6.35,6.19,6.21,13822050,86307294.5,0.9113,8.66986
sh.600211,2026-07-07,39.13,39.13,37.56,37.57,4449399,168971896.53,1.3804,12.518119
sh.600212,2026-07-07,5.19,5.21,4.97,5.07,13760302,69785622.14,2.5905,1662.096659
sh.600215,2026-07-07,6.82,6.82,6.27,6.37,31805350,207351149.36,6.9614,-8.151367
sh.600216,2026-07-07,12.73,12.73,12.07,12.1,31675786,389956712.9,3.3294,15.487426
sh.600217,2026-07-07,2.98,2.99,2.89,2.91,12010000,35114004.0,0.7245,-7.928048
sh.600218,2026-07-07,7.43,7.51,7.26,7.29,5136201,37747514.28,1.1791,48.259177
sh.600219,2026-07-07,4.17,4.17,4.07,4.09,119135152,490850006.98,1.0374,11.365201
sh.600221,2026-07-07,1.37,1.38,1.35,1.35,213207817,289969977.95,0.4976,16.996581
sh.600222,2026-07-07,8.02,8.13,7.71,7.72,21955236,171670443.39,3.925,70.714164
sh.600223,2026-07-07,5.38,5.43,5.3,5.32,6323759,33820180.97,0.6221,32.012825
sh.600226,2026-07-07,8.61,9.1,8.45,8.61,162100284,1418197713.91,5.4499,126.379555
sh.600227,2026-07-07,2.48,2.49,2.39,2.41,37802300,91654793.0,2.9589,-15.753055
sh.600228,2026-07-07,6.86,6.91,6.54,6.58,30277901,202409454.76,7.2777,-43.266154
sh.600229,2026-07-07,4.74,4.76,4.65,4.68,5262626,24752863.41,0.7965,-7.133443
sh.600230,2026-07-07,13.99,14.0,12.98,13.02,12150580,162217566.95,2.9352,66.90261
sh.600231,2026-07-07,1.59,1.6,1.52,1.54,18014483,27896714.59,0.6351,-2.477998
sh.600232,2026-07-07,6.22,6.32,6.06,6.07,5974301,36740390.09,1.6381,60.433456
sh.600233,2026-07-07,17.3,17.74,17.06,17.12,25951645,448164297.88,0.7582,12.100115
sh.600234,2026-07-07,24.78,25.13,24.11,24.3,1937002,47410300.01,0.7378,-312.560067
sh.600235,2026-07-07,5.25,5.27,5.08,5.17,4485300,23130599.0,1.2768,182.372138
sh.600236,2026-07-07,9.47,9.58,9.19,9.4,13695820,128111342.37,0.1738,20.608104
sh.600237,2026-07-07,11.3,11.86,11.12,11.65,54930176,632161709.0,8.7942,62.645921
sh.600241,2026-07-07,7.19,7.31,6.67,6.7,16367201,112048314.67,5.5614,-13.370832
sh.600246,2026-07-07,16.88,18.6,16.5,18.6,253302093,4641981027.08,13.3993,-49.382292
sh.600248,2026-07-07,2.82,2.82,2.73,2.76,12216600,33798367.9,0.3297,-749.601236
sh.600249,2026-07-07,4.73,4.74,4.56,4.61,6887000,31776355.99,1.2522,-177.787987
sh.600250,2026-07-07,7.97,8.0,7.76,7.79,5211784,40782474.52,1.6662,245.058286
sh.600251,2026-07-07,8.96,9.09,8.65,8.73,10650863,93543204.21,1.3708,14.92137
sh.600252,2026-07-07,1.94,1.94,1.87,1.89,45392330,85794794.67,1.4256,-14.748513
sh.600255,2026-07-07,3.26,3.3,3.2,3.23,75139997,243267981.4,4.1602,151.849317
sh.600256,2026-07-07,5.35,5.39,5.13,5.14,104620090,544559438.62,1.6367,36.9803
sh.600257,2026-07-07,4.55,4.58,4.37,4.41,9680610,42943307.8,2.0116,381.174575
sh.600258,2026-07-07,11.82,11.82,11.49,11.61,13289860,154280497.8,1.1902,15.478072
sh.600259,2026-07-07,93.92,97.77,92.0,92.97,12463481,1171643214.59,3.7046,124.519621
sh.600261,2026-07-07,3.02,3.02,2.94,2.96,9410319,27901502.24,0.7049,29.053081
sh.600262,2026-07-07,21.13,21.29,20.02,20.1,3282020,67356691.38,1.9306,15.035985
sh.600266,2026-07-07,4.13,4.14,3.92,3.96,32310768,128772264.5,1.5566,-28.116159
sh.600267,2026-07-07,10.79,10.8,10.48,10.61,26869011,284288370.94,2.2765,17.834229
sh.600268,2026-07-07,11.55,11.58,11.04,11.07,14060656,157491687.52,1.3846,22.840648
sh.600269,2026-07-07,4.32,4.32,4.2,4.25,14903484,63255870.0,0.6382,8.810984
sh.600271,2026-07-07,6.6,6.6,6.4,6.43,10897800,70642129.0,0.5882,-17.189761
sh.600272,2026-07-07,10.98,10.98,10.64,10.66,2303200,24742891.0,1.4395,121.696481
sh.600273,2026-07-07,6.84,6.89,6.52,6.55,23505910,155494328.7,1.7926,10.532494
sh.600276,2026-07-07,56.4,56.5,54.88,55.36,107722116,5989364937.98,1.6887,45.254745
sh.600278,2026-07-07,6.18,6.19,5.99,6.03,5798100,35246694.0,0.6738,28.433453
sh.600279,2026-07-07,3.98,3.98,3.82,3.84,10010800,38657197.0,0.8435,77.984757
sh.600280,2026-07-07,2.72,2.73,2.57,2.58,30363500,79424755.0,2.691,-7.244573
sh.600281,2026-07-07,4.02,4.05,3.93,3.97,9312810,36969988.5,1.8104,-19.461948
sh.600282,2026-07-07,4.85,4.88,4.72,4.74,24603500,117101174.0,0.3991,10.125247
sh.600283,2026-07-07,8.59,8.95,8.4,8.79,13443880,117030118.44,2.3972,24.643575
sh.600284,2026-07-07,4.97,4.97,4.78,4.79,16211874,78526868.16,1.6709,16.492166
sh.600285,2026-07-07,21.2,21.59,20.83,21.45,10299875,219457972.24,1.8182,15.417405
sh.600287,2026-07-07,4.6,4.63,4.39,4.4,3066400,13657477.0,0.702,84.147619
sh.600288,2026-07-07,14.8,15.55,14.7,15.55,121593745,1869913047.01,27.8374,41.530903
sh.600292,2026-07-07,12.85,12.85,12.02,12.03,12901500,157995745.0,2.9369,67.680206
sh.600293,2026-07-07,2.6,2.6,2.51,2.54,38595752,98181005.8,3.3268,-44.803863
sh.600295,2026-07-07,11.85,11.91,11.58,11.8,12963156,152849426.13,0.6562,12.904523
sh.600298,2026-07-07,38.26,38.98,37.5,37.69,12972720,495519700.38,1.5135,20.440424
sh.600299,2026-07-07,8.46,8.46,8.01,8.05,20668610,168930603.08,0.6711,24.910457
sh.600300,2026-07-07,2.96,2.97,2.9,2.93,19503520,57098928.4,1.206,13.623681
sh.600301,2026-07-07,60.0,60.5,56.48,56.48,14846358,853563502.16,5.3921,43.085211
sh.600303,2026-07-07,2.57,2.6,2.46,2.49,24145096,60746445.92,3.5638,-4.925426
sh.600305,2026-07-07,6.65,6.65,6.52,6.56,5561240,36529680.0,0.5042,47.125708
sh.600307,2026-07-07,1.41,1.42,1.37,1.38,51658876,71576378.12,0.8248,-4.979552
sh.600308,2026-07-07,3.18,3.2,3.11,3.13,7135987,22407991.55,0.4704,-46.124268
sh.600309,2026-07-07,73.64,74.41,70.66,71.05,65352983,4730950893.61,2.0876,16.897566
sh.600310,2026-07-07,3.99,4.0,3.8,3.82,57131193,220872874.93,3.8978,-152.014669
sh.600312,2026-07-07,17.8,17.8,16.93,16.97,15485976,267500650.52,1.1413,19.576031
sh.600313,2026-07-07,5.35,5.37,5.18,5.19,15051530,78917182.35,1.3908,118.333764
sh.600315,2026-07-07,17.92,18.15,17.65,17.76,5451600,97428691.0,0.811,43.798864
sh.600316,2026-07-07,28.85,29.6,28.37,28.37,12668062,367738132.38,1.7665,376.197733
sh.600318,2026-07-07,6.18,6.22,5.98,6.02,10207500,61914963.0,1.9908,80.107387
sh.600319,2026-07-07,6.42,6.42,6.18,6.22,3203900,20105951.0,0.8264,-14.773623
sh.600320,2026-07-07,4.21,4.26,4.08,4.1,36388708,150438672.56,1.0993,25.270607
sh.600322,2026-07-07,2.92,2.93,2.78,2.81,53021800,150247808.0,4.7953,-2.642263
sh.600323,2026-07-07,29.07,29.45,28.56,29.0,5016300,145853138.78,0.6152,11.090723
sh.600325,2026-07-07,2.36,2.36,2.24,2.25,51581200,117643157.0,1.8742,-0.582357
sh.600326,2026-07-07,6.63,6.65,6.42,6.43,14515530,94596295.37,1.0654,291.442272
sh.600327,2026-07-07,3.33,3.34,3.21,3.23,8165978,26478051.06,0.9229,-10.721366
sh.600328,2026-07-07,6.23,6.25,5.99,6.0,15829678,95938059.2,1.0796,-90.071218
sh.600329,2026-07-07,40.09,40.2,39.34,39.53,3309743,131226309.57,0.5836,13.960449
sh.600330,2026-07-07,25.0,25.75,24.48,25.12,68512439,1723848746.93,5.5546,-121.513781
sh.600331,2026-07-07,11.18,11.34,10.9,11.05,40772759,451796411.27,2.0065,-404.9358
sh.600332,2026-07-07,21.58,21.58,21.02,21.05,8207801,173725731.18,0.5838,11.618488
sh.600333,2026-07-07,5.42,5.47,5.29,5.39,13388878,71826051.96,2.1984,283.426377
sh.600335,2026-07-07,5.11,5.12,4.94,4.97,10504305,52540480.91,0.7062,17.872197
sh.600336,2026-07-07,6.28,6.38,6.08,6.12,10928900,67382382.0,1.3695,-22.465319
sh.600338,2026-07-07,14.81,15.03,14.16,14.29,40160048,583860718.09,4.3929,23.086823
sh.600339,2026-07-07,3.12,3.13,3.02,3.05,48809400,149378402.14,0.8742,45.700382
sh.600343,2026-07-07,25.86,27.28,24.75,24.95,35559523,916968537.59,5.5718,-84.410633
sh.600345,2026-07-07,56.67,58.63,55.55,56.7,11604652,659907650.6,5.4853,74.488699
sh.600346,2026-07-07,18.95,18.95,16.87,17.0,86265384,1496698287.1,1.2255,13.394542
sh.600348,2026-07-07,8.51,8.55,8.36,8.47,28469715,240863718.54,0.7892,19.220892
sh.600350,2026-07-07,12.19,12.28,11.83,12.26,6840208,82956775.72,0.1415,18.329387
sh.600351,2026-07-07,6.24,6.26,6.12,6.13,11653200,71844437.0,1.684,13.28076
sh.600352,2026-07-07,12.54,12.63,11.95,11.95,55451870,674021533.44,1.7045,19.732361
sh.600353,2026-07-07,45.55,46.0,40.68,40.68,45696958,1920648042.07,5.5136,204.586852
sh.600354,2026-07-07,5.02,5.02,4.87,4.89,8821100,43368352.0,1.6713,84.288516
sh.600356,2026-07-07,8.13,8.17,7.91,7.93,5091800,40738292.0,1.7045,11.532645
sh.600358,2026-07-07,5.4,5.59,5.33,5.42,6050310,32952160.75,1.1982,-77.523304
sh.600359,2026-07-07,5.77,5.78,5.53,5.63,4160900,23312486.0,1.0906,-142.553052
sh.600360,2026-07-07,13.73,15.32,13.62,15.32,190449662,2816069413.97,19.8324,83.664578
sh.600361,2026-07-07,3.6,3.6,3.48,3.51,39198696,138165277.0,1.0502,15.506454
sh.600362,2026-07-07,41.11,41.6,40.6,40.74,36207500,1483805499.7,1.7447,17.644264
sh.600363,2026-07-07,34.17,34.58,32.36,33.04,25609891,850502674.18,5.6799,33.347587
sh.600366,2026-07-07,16.05,17.3,15.84,16.51,92464056,1550030589.47,8.4132,44.241309
sh.600367,2026-07-07,47.65,48.78,45.45,45.68,33901514,1587358072.26,10.5293,169.067877
sh.600368,2026-07-07,3.58,3.59,3.5,3.51,9193016,32326887.82,0.5711,10.128267
sh.600369,2026-07-07,4.16,4.17,4.07,4.09,41230455,169255174.55,0.6205,24.112113
sh.600371,2026-07-07,6.72,6.75,6.53,6.61,4504383,29832033.07,1.5395,-120.186911
sh.600372,2026-07-07,11.06,11.18,10.87,11.13,34751754,382978929.26,0.7182,46.975192
sh.600373,2026-07-07,6.78,6.85,6.65,6.69,7816000,52513549.5,0.5801,42.304772
sh.600375,2026-07-07,3.98,4.07,3.83,3.84,24535400,96218389.0,1.6774,97.766246
sh.600376,2026-07-07,3.85,3.86,3.57,3.57,157570988,577534096.4,6.1084,-1.461661
sh.600377,2026-07-07,12.33,12.4,12.22,12.31,8600000,105987504.0,0.2262,13.058606
sh.600378,2026-07-07,66.88,68.41,64.01,65.57,69711579,4577275349.84,6.4995,53.953471
sh.600379,2026-07-07,15.99,17.55,15.15,16.9,41690440,683222727.07,12.6258,133.582158
sh.600380,2026-07-07,10.22,10.22,9.92,9.93,13613816,136384123.84,0.7441,13.817638
sh.600382,2026-07-07,6.29,6.31,5.95,5.96,21395007,129615208.72,3.081,21.900743
sh.600383,2026-07-07,2.19,2.19,2.08,2.09,73543865,155673985.05,1.629,-0.709266
sh.600386,2026-07-07,3.24,3.25,3.12,3.17,5415739,17157164.85,0.6716,-218.921239
sh.600388,2026-07-07,15.75,16.5,15.58,16.0,23224856,371574344.5,1.8287,17.348501
sh.600389,2026-07-07,20.07,20.12,18.79,18.85,10896672,209082482.57,2.5303,14.50222
sh.600390,2026-07-07,4.78,4.8,4.66,4.7,26154801,123179463.67,0.5815,40.050313
sh.600391,2026-07-07,34.52,35.2,32.14,32.29,17622785,584496363.83,5.3381,231.934392
sh.600392,2026-07-07,26.55,27.47,25.8,25.88,85179766,2260309582.91,4.8596,45.453278
sh.600395,2026-07-07,4.8,4.8,4.59,4.62,26543801,123753310.62,1.2365,20.687314
sh.600396,2026-07-07,12.5,12.64,12.12,12.35,118585903,1463844056.18,8.0522,448.528255
sh.600397,2026-07-07,22.5,22.61,20.78,20.78,95763295,2064847472.98,9.6735,-119.272893
sh.600398,2026-07-07,5.67,5.68,5.52,5.57,18810900,104967860.0,0.3917,12.270791
sh.600399,2026-07-07,4.14,4.21,4.03,4.05,32193250,132159896.5,1.6324,-9.667501
sh.600400,2026-07-07,3.25,3.32,3.14,3.2,68932643,222642762.57,3.0084,-18.426043
sh.600403,2026-07-07,5.28,5.32,4.99,5.03,48443673,246566655.78,2.0262,-5.792353
sh.600405,2026-07-07,4.61,4.61,4.61,4.61,,,,-9.306512
sh.600406,2026-07-07,23.2,23.28,22.72,22.79,45359152,1037692403.02,0.5664,22.000258
sh.600408,2026-07-07,2.47,2.48,2.37,2.39,31418200,75384738.0,3.1206,-8.24116
sh.600409,2026-07-07,6.26,6.28,5.73,5.9,57645620,341376986.34,2.7924,715.423799
