concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2023-02-01,2744.701,2788.707,2744.701,2788.707,10249376500,157870840000.0
300008,新能源汽车,2023-02-02,2790.884,2799.591,2775.819,2785.854,9001689300,140393170000.0
300008,新能源汽车,2023-02-03,2782.218,2785.575,2739.532,2775.358,8055165900,126003243000.0
300008,新能源汽车,2023-02-06,2773.999,2781.866,2762.733,2772.114,7758630200,114655402000.0
300008,新能源汽车,2023-02-07,2776.38,2807.529,2771.422,2807.529,8161567800,119602776000.0
300008,新能源汽车,2023-02-08,2807.859,2820.657,2798.893,2807.483,8187756100,126075434000.0
300008,新能源汽车,2023-02-09,2802.401,2846.82,2794.007,2846.82,9529621200,138912680000.0
300008,新能源汽车,2023-02-10,2843.033,2845.224,2811.93,2826.142,9403367800,130729718000.0
300008,新能源汽车,2023-02-13,2825.56,2852.425,2823.091,2852.425,9443351400,135318820000.0
300008,新能源汽车,2023-02-14,2857.692,2859.476,2841.178,2852.539,9016145100,130508364000.0
300008,新能源汽车,2023-02-15,2854.115,2874.152,2852.971,2871.15,9747802900,137262230000.0
300008,新能源汽车,2023-02-16,2868.579,2868.579,2767.153,2786.828,12533896800,165949840000.0
300008,新能源汽车,2023-02-17,2788.358,2805.222,2760.422,2764.201,8433811200,123367559000.0
300008,新能源汽车,2023-02-20,2766.587,2791.396,2746.395,2791.396,8457444900,130430248000.0
300008,新能源汽车,2023-02-21,2793.893,2818.005,2789.245,2809.295,9014779200,132181462000.0
300008,新能源汽车,2023-02-22,2800.139,2814.225,2795.004,2809.004,7449034900,109261760000.0
300008,新能源汽车,2023-02-23,2811.978,2834.425,2808.878,2823.479,7765165100,118041999000.0
300008,新能源汽车,2023-02-24,2823.327,2823.327,2788.97,2802.482,7012904500,104887951000.0
300008,新能源汽车,2023-02-27,2794.372,2805.398,2769.346,2773.213,7250854000,110273678000.0
300008,新能源汽车,2023-02-28,2778.801,2792.01,2757.362,2788.105,6699246700,102958516000.0
300013,大飞机,2023-02-01,2602.99,2649.205,2602.864,2649.205,1967181800,25110197000.0
300013,大飞机,2023-02-02,2658.742,2659.081,2612.481,2613.287,1895805500,26793186000.0
300013,大飞机,2023-02-03,2608.043,2625.692,2593.062,2623.563,1633350900,22808791000.0
300013,大飞机,2023-02-06,2616.317,2629.642,2595.92,2605.558,1356003000,18350458000.0
300013,大飞机,2023-02-07,2609.828,2612.666,2589.321,2609.722,1552925900,19321344000.0
300013,大飞机,2023-02-08,2609.791,2609.791,2587.726,2588.168,1182031740,15078359000.0
300013,大飞机,2023-02-09,2580.185,2627.874,2579.224,2627.673,1233667020,17451295000.0
300013,大飞机,2023-02-10,2621.542,2626.023,2588.609,2600.892,1211090250,16710111000.0
300013,大飞机,2023-02-13,2603.283,2634.603,2602.395,2625.98,1242435080,17735289000.0
300013,大飞机,2023-02-14,2629.025,2629.889,2609.042,2617.125,1164561460,15748367000.0
300013,大飞机,2023-02-15,2617.609,2635.487,2612.94,2629.176,1158764420,16580925000.0
300013,大飞机,2023-02-16,2626.948,2626.948,2533.02,2552.731,1478811000,19539369000.0
300013,大飞机,2023-02-17,2556.699,2568.266,2522.755,2547.961,1089931630,16201069000.0
300013,大飞机,2023-02-20,2542.241,2561.627,2523.973,2561.627,990852530,14189957000.0
300013,大飞机,2023-02-21,2563.163,2599.026,2561.489,2586.311,1151653500,16121297000.0
300013,大飞机,2023-02-22,2576.631,2597.499,2572.006,2594.659,1021297510,15729498000.0
300013,大飞机,2023-02-23,2596.875,2604.463,2584.176,2593.42,1150435820,16454414000.0
300013,大飞机,2023-02-24,2592.477,2614.521,2592.408,2607.594,1107016550,20786666000.0
300013,大飞机,2023-02-27,2600.522,2625.42,2582.823,2586.391,1178499310,19188509000.0
300013,大飞机,2023-02-28,2586.493,2601.133,2571.454,2601.013,1096782350,16558020000.0
300018,参股保险,2023-02-01,1245.213,1262.976,1242.661,1262.976,3946196200,23050351000.0
300018,参股保险,2023-02-02,1266.776,1266.776,1257.968,1260.906,3613253700,22352622000.0
300018,参股保险,2023-02-03,1258.117,1264.277,1249.617,1263.624,3499309100,21055203000.0
300018,参股保险,2023-02-06,1258.96,1266.2,1254.373,1262.293,3365262100,19832517000.0
300018,参股保险,2023-02-07,1261.891,1266.831,1258.717,1266.816,2904856400,17122340000.0
300018,参股保险,2023-02-08,1265.889,1267.959,1258.086,1259.253,2474166300,14824216000.0
300018,参股保险,2023-02-09,1255.893,1273.934,1255.075,1273.563,2840166100,17438499000.0
300018,参股保险,2023-02-10,1271.892,1281.41,1270.924,1278.88,3086371900,17347762000.0
300018,参股保险,2023-02-13,1278.927,1288.163,1277.506,1287.941,3188970400,18877605000.0
300018,参股保险,2023-02-14,1289.725,1289.981,1280.817,1285.188,2536040300,15339622000.0
300018,参股保险,2023-02-15,1285.664,1285.664,1277.743,1282.206,2523929200,15540944000.0
300018,参股保险,2023-02-16,1283.487,1293.685,1256.146,1263.54,4316433700,23346507000.0
300018,参股保险,2023-02-17,1262.456,1269.142,1258.04,1258.434,2838380200,16850718000.0
300018,参股保险,2023-02-20,1259.95,1273.981,1253.703,1273.981,3168121700,17870151000.0
300018,参股保险,2023-02-21,1276.56,1286.726,1274.281,1283.157,3061330800,17887275000.0
300018,参股保险,2023-02-22,1276.441,1282.368,1272.705,1281.269,2322758300,13780667000.0
300018,参股保险,2023-02-23,1283.123,1286.325,1271.017,1276.575,2731840700,14839371000.0
300018,参股保险,2023-02-24,1277.977,1278.152,1265.196,1274.045,2022269600,11942211000.0
300018,参股保险,2023-02-27,1271.258,1272.308,1260.186,1263.074,1962805800,12051177600.0
300018,参股保险,2023-02-28,1266.531,1278.366,1264.776,1278.311,2251340600,13417049200.0
300019,网络游戏,2023-02-01,1041.356,1071.28,1039.841,1071.28,1745974900,12290473500.0
300019,网络游戏,2023-02-02,1074.251,1085.516,1069.675,1076.093,1955191200,15773258000.0
300019,网络游戏,2023-02-03,1073.332,1089.663,1072.886,1089.663,1805693100,14214298000.0
300019,网络游戏,2023-02-06,1089.532,1103.424,1082.488,1097.1,1796457700,16240021000.0
300019,网络游戏,2023-02-07,1098.362,1117.954,1092.05,1117.954,2039350800,17845730000.0
300019,网络游戏,2023-02-08,1120.48,1120.584,1098.976,1099.495,2274476100,18084550000.0
300019,网络游戏,2023-02-09,1097.233,1121.41,1090.162,1121.117,2533566500,20985689000.0
300019,网络游戏,2023-02-10,1119.31,1138.308,1119.055,1123.515,3101061800,26902918000.0
300019,网络游戏,2023-02-13,1123.953,1137.453,1122.144,1137.125,2646470500,23685523000.0
300019,网络游戏,2023-02-14,1137.977,1142.347,1128.375,1133.742,2512276600,22260297000.0
300019,网络游戏,2023-02-15,1135.587,1155.785,1132.199,1155.065,2844285300,26217338000.0
300019,网络游戏,2023-02-16,1153.435,1189.109,1145.514,1152.263,4057819400,37093536000.0
300019,网络游戏,2023-02-17,1156.734,1165.001,1132.182,1132.914,3294171700,27217589000.0
300019,网络游戏,2023-02-20,1135.479,1162.936,1130.138,1162.936,3262459700,28500148000.0
300019,网络游戏,2023-02-21,1160.193,1166.661,1141.439,1151.698,3068274800,27926271000.0
300019,网络游戏,2023-02-22,1142.708,1148.794,1129.711,1145.106,2182052700,19758937000.0
300019,网络游戏,2023-02-23,1145.38,1145.38,1123.741,1127.821,2215169500,19830732000.0
300019,网络游戏,2023-02-24,1128.662,1134.138,1119.312,1129.599,1865550200,17035566000.0
300019,网络游戏,2023-02-27,1125.671,1129.521,1110.706,1112.58,1889587100,16775969000.0
300019,网络游戏,2023-02-28,1118.315,1122.803,1106.814,1122.803,1694883100,15771299000.0
300023,食品安全,2023-02-01,3584.341,3661.429,3583.537,3661.03,563886850,6843038400.0
300023,食品安全,2023-02-02,3656.774,3676.237,3648.636,3665.415,494908610,6231352100.0
300023,食品安全,2023-02-03,3654.937,3669.961,3617.943,3669.084,466442150,5233562800.0
300023,食品安全,2023-02-06,3655.607,3683.222,3642.292,3665.187,491260160,5339080700.0
300023,食品安全,2023-02-07,3671.497,3692.459,3663.37,3690.265,451570530,5302636100.0
300023,食品安全,2023-02-08,3692.902,3699.029,3670.07,3672.298,425629030,4726880100.0
300023,食品安全,2023-02-09,3665.187,3718.228,3643.155,3718.228,463437500,5202835900.0
300023,食品安全,2023-02-10,3718.541,3750.452,3702.89,3719.893,501685910,5673999800.0
300023,食品安全,2023-02-13,3718.332,3741.98,3716.616,3741.98,414856820,5027223900.0
300023,食品安全,2023-02-14,3761.305,3765.433,3730.114,3739.939,448085790,5121379400.0
300023,食品安全,2023-02-15,3739.434,3778.216,3734.364,3771.853,601512550,7045256400.0
300023,食品安全,2023-02-16,3772.62,3793.432,3664.786,3688.978,701439630,7819145200.0
300023,食品安全,2023-02-17,3696.905,3713.644,3655.359,3662.685,487724400,5534435800.0
300023,食品安全,2023-02-20,3674.327,3696.039,3637.646,3695.769,415620490,5186359900.0
300023,食品安全,2023-02-21,3702.498,3748.159,3693.336,3723.36,555061730,5766034200.0
300023,食品安全,2023-02-22,3704.252,3759.719,3694.914,3750.848,490388210,5473113700.0
300023,食品安全,2023-02-23,3749.019,3770.14,3722.702,3741.196,594456370,6276777300.0
300023,食品安全,2023-02-24,3743.668,3761.109,3718.069,3737.466,491410380,5141784300.0
300023,食品安全,2023-02-27,3726.67,3729.447,3675.208,3681.122,410172750,4525130600.0
300023,食品安全,2023-02-28,3700.866,3725.912,3677.124,3721.321,463901130,5226397200.0
300037,智能电网,2023-02-01,2312.251,2351.717,2310.098,2351.717,2492254300,29449358000.0
300037,智能电网,2023-02-02,2351.789,2361.781,2342.45,2344.578,2514834800,28920326000.0
300037,智能电网,2023-02-03,2338.994,2346.419,2314.197,2345.845,2243738800,25837424000.0
300037,智能电网,2023-02-06,2353.131,2379.671,2353.131,2373.657,2540854300,30898988000.0
300037,智能电网,2023-02-07,2373.249,2386.972,2365.842,2386.972,2763315700,32397404000.0
300037,智能电网,2023-02-08,2383.638,2405.801,2377.464,2391.197,2763052600,31534767000.0
300037,智能电网,2023-02-09,2381.754,2420.637,2374.855,2420.637,2706750800,29971857000.0
300037,智能电网,2023-02-10,2418.761,2424.924,2397.118,2410.006,2541239200,28756170000.0
300037,智能电网,2023-02-13,2410.761,2445.626,2410.4,2445.626,2396672300,28618690000.0
300037,智能电网,2023-02-14,2449.558,2461.247,2434.045,2461.009,2903468900,34144615000.0
300037,智能电网,2023-02-15,2458.414,2492.642,2455.709,2491.885,3045380100,35894022000.0
300037,智能电网,2023-02-16,2484.443,2484.443,2395.278,2412.229,3643479000,41006497000.0
