code,name,trade_date,open,high,low,close,volume,amount
sh510050,上证50ETF华夏,2015-01-05,2.58,2.655,2.555,2.622,1596469248,4155609452.54
sh510050,上证50ETF华夏,2015-01-06,2.6,2.651,2.561,2.592,1556186752,4047641741.95
sh510050,上证50ETF华夏,2015-01-07,2.575,2.622,2.558,2.588,888796928,2298206656.58
sh510050,上证50ETF华夏,2015-01-08,2.599,2.61,2.51,2.518,793662464,2031180660.99
sh510050,上证50ETF华夏,2015-01-09,2.51,2.644,2.496,2.524,1156150528,2940668867.97
sh510050,上证50ETF华夏,2015-01-12,2.553,2.555,2.458,2.5,1514645248,3811604766.59
sh510050,上证50ETF华夏,2015-01-13,2.5,2.524,2.471,2.485,853799872,2130230680.64
sh510050,上证50ETF华夏,2015-01-14,2.495,2.53,2.466,2.494,1207694464,3014707305.76
sh510050,上证50ETF华夏,2015-01-15,2.494,2.59,2.475,2.586,1940225920,4920897989.6
sh510050,上证50ETF华夏,2015-01-16,2.598,2.634,2.581,2.604,1693215232,4409555767.94
sh510050,上证50ETF华夏,2015-01-19,2.43,2.465,2.344,2.344,1800416000,4313346632.0
sh510050,上证50ETF华夏,2015-01-20,2.341,2.4,2.316,2.361,1838117120,4327846759.04
sh510050,上证50ETF华夏,2015-01-21,2.386,2.517,2.372,2.503,1644295680,4019480789.76
sh510050,上证50ETF华夏,2015-01-22,2.51,2.515,2.462,2.499,1653108864,4126986278.98
sh510050,上证50ETF华夏,2015-01-23,2.514,2.569,2.499,2.524,1946775040,4918527138.56
sh510050,上证50ETF华夏,2015-01-26,2.531,2.531,2.485,2.519,1096595072,2759581498.69
sh510050,上证50ETF华夏,2015-01-27,2.529,2.532,2.436,2.478,1388384640,3462284196.0
sh510050,上证50ETF华夏,2015-01-28,2.452,2.493,2.435,2.442,1416961664,3479349365.95
sh510050,上证50ETF华夏,2015-01-29,2.403,2.422,2.379,2.4,979790720,2352477518.72
sh510050,上证50ETF华夏,2015-01-30,2.415,2.433,2.358,2.367,1143491584,2736661233.41
sh510210,上证指数ETF富国,2015-01-05,3.549,3.74,3.511,3.708,440757,1598625.64
sh510210,上证指数ETF富国,2015-01-06,3.697,3.79,3.553,3.687,814300,2998049.02
