concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2022-04-01,2345.3,2353.258,2328.065,2346.632,5243659500,85952119000.0
300008,新能源汽车,2022-04-06,2343.338,2355.101,2331.552,2352.415,5851763800,90563093000.0
300008,新能源汽车,2022-04-07,2346.475,2346.475,2294.815,2294.815,6019774700,90591267000.0
300008,新能源汽车,2022-04-08,2295.915,2298.565,2245.015,2269.372,6302310100,93092334000.0
300008,新能源汽车,2022-04-11,2257.644,2257.644,2163.259,2174.959,6664510500,108999477000.0
300008,新能源汽车,2022-04-12,2170.027,2210.669,2154.328,2210.669,5881338300,87075391000.0
300008,新能源汽车,2022-04-13,2203.141,2203.141,2165.616,2165.616,5650290200,80393830000.0
300008,新能源汽车,2022-04-14,2178.594,2196.826,2173.105,2180.594,5315238200,79785260000.0
300008,新能源汽车,2022-04-15,2169.904,2176.526,2122.374,2158.581,6066909900,92959046000.0
300008,新能源汽车,2022-04-18,2157.275,2212.735,2139.656,2212.711,5586033600,86167409000.0
300008,新能源汽车,2022-04-19,2214.301,2238.927,2193.567,2206.618,5340067500,87342742000.0
300008,新能源汽车,2022-04-20,2203.282,2226.255,2170.397,2182.283,5745369400,93351820000.0
300008,新能源汽车,2022-04-21,2170.559,2179.302,2092.014,2097.769,6645523500,96282771000.0
300008,新能源汽车,2022-04-22,2086.28,2097.316,2057.482,2071.958,5560242700,81299469000.0
300008,新能源汽车,2022-04-25,2034.254,2034.254,1896.446,1896.788,7639371100,100700387000.0
300008,新能源汽车,2022-04-26,1893.331,1905.787,1813.273,1818.606,7294327300,92521239000.0
300008,新能源汽车,2022-04-27,1787.528,1895.395,1768.314,1895.38,7882251900,114546794000.0
300008,新能源汽车,2022-04-28,1882.412,1896.897,1843.459,1864.037,6609102000,107793588000.0
300008,新能源汽车,2022-04-29,1879.895,1964.506,1879.895,1958.15,7591809900,118042062000.0
300013,大飞机,2022-04-01,2299.604,2314.806,2290.133,2307.664,987478070,14152694000.0
300013,大飞机,2022-04-06,2303.246,2303.246,2275.207,2289.346,951964120,14285753000.0
300013,大飞机,2022-04-07,2279.851,2310.358,2251.212,2251.212,1090904270,14647501000.0
300013,大飞机,2022-04-08,2249.485,2252.525,2201.187,2227.548,938432490,13840138000.0
300013,大飞机,2022-04-11,2217.872,2217.872,2124.136,2133.281,1164435380,17434093000.0
300013,大飞机,2022-04-12,2129.016,2167.284,2112.287,2159.601,1084254790,15890394000.0
300013,大飞机,2022-04-13,2146.03,2146.03,2114.4,2114.4,892328130,11617351800.0
300013,大飞机,2022-04-14,2123.292,2138.882,2109.435,2131.383,937445710,13232087600.0
300013,大飞机,2022-04-15,2121.981,2130.396,2088.561,2119.717,908678840,12493948800.0
300013,大飞机,2022-04-18,2110.758,2154.784,2089.357,2151.02,953019740,13100504800.0
300013,大飞机,2022-04-19,2155.277,2175.372,2152.582,2161.717,925806670,11456433800.0
300013,大飞机,2022-04-20,2157.821,2167.816,2125.116,2136.207,881318480,10684671200.0
300013,大飞机,2022-04-21,2129.69,2148.545,2055.577,2058.032,960222310,11628585700.0
300013,大飞机,2022-04-22,2046.871,2049.08,2008.726,2024.159,833449850,10702788100.0
300013,大飞机,2022-04-25,1994.367,1994.367,1852.557,1852.557,1138561490,13380937300.0
300013,大飞机,2022-04-26,1849.134,1857.964,1760.889,1764.668,1077221250,13833430000.0
