concept_code,trade_date,open,high,low,close,volume,amount
308614,2026-06-24,1176.402,1189.645,1162.589,1165.981,940887490,12387436700.0
309121,2026-06-24,2636.363,2696.605,2604.539,2695.634,7727653800,169409010000.0
309120,2026-06-24,2335.124,2375.418,2299.265,2374.595,2292216900,120343259000.0
309126,2026-06-24,1163.481,1166.234,1128.542,1148.104,1792031900,28973519000.0
301558,2026-06-24,1948.174,1950.683,1901.808,1930.889,10413861600,298222650000.0
300800,2026-06-24,5002.826,5009.848,4887.461,4975.227,3717515000,102052841000.0
301496,2026-06-24,5944.016,5958.526,5804.959,5807.826,848525930,18027879000.0
309084,2026-06-24,1395.942,1402.87,1367.66,1399.416,1770742500,50069482000.0
301259,2026-06-24,1924.141,1927.426,1876.336,1904.778,7514991000,160198510000.0
305376,2026-06-24,1993.056,1996.383,1945.883,1964.377,704422500,17040805000.0
307550,2026-06-24,1292.741,1293.588,1254.961,1264.149,1440170800,15082852000.0
308972,2026-06-24,2123.337,2130.783,2088.285,2126.191,20120307000,589888690000.0
300018,2026-06-24,1349.345,1349.864,1310.672,1319.116,3288554400,25086421000.0
306912,2026-06-24,2601.452,2616.077,2558.275,2610.955,10178434800,332075040000.0
300100,2026-06-24,1443.733,1444.383,1405.502,1412.027,3665738300,46275144000.0
300157,2026-06-24,1428.619,1440.16,1419.164,1431.818,481165160,7028990400.0
301270,2026-06-24,1442.263,1443.713,1409.989,1419.732,7365119100,73342149000.0
309094,2026-06-24,1626.71,1629.21,1589.419,1610.699,7691961100,143370180000.0
308432,2026-06-24,2029.491,2033.908,1991.527,2012.735,4350698700,139831360000.0
308969,2026-06-24,1662.023,1662.699,1614.491,1631.04,4975331400,37973826000.0
309056,2026-06-24,2802.317,2831.181,2772.737,2826.058,1587038800,56505767000.0
300926,2026-06-24,3778.742,3817.252,3729.375,3814.617,2273136100,89040819000.0
306750,2026-06-24,1397.048,1398.966,1371.381,1371.567,2539446000,40503694000.0
300163,2026-06-24,1173.488,1175.606,1146.932,1167.471,6978213900,165036540000.0
309045,2026-06-24,1912.902,1918.087,1863.7,1911.988,1133149480,23767622000.0
300786,2026-06-24,6718.536,6730.9,6571.383,6667.226,14626900000,308399180000.0
308588,2026-06-24,1372.936,1372.936,1339.04,1348.008,1456005700,26219843000.0
308822,2026-06-24,714.097,722.686,704.742,705.416,771937240,15058416000.0
308753,2026-06-24,1664.569,1665.359,1625.158,1644.013,3747371800,48080692000.0
301016,2026-06-24,1771.752,1785.026,1743.389,1781.868,10742176500,291990860000.0
300168,2026-06-24,3498.49,3503.779,3424.519,3465.812,14639175000,340886970000.0
308014,2026-06-24,1185.563,1203.525,1175.392,1177.745,5176320500,98023294000.0
306380,2026-06-24,2675.051,2680.48,2622.684,2663.931,31850713000,690521270000.0
307940,2026-06-24,3123.337,3288.921,3088.841,3288.243,8586573300,657814070000.0
301123,2026-06-24,1505.442,1509.174,1475.129,1479.216,440800130,3861871600.0
300013,2026-06-24,3944.478,3963.385,3872.147,3950.511,4377634100,100585234000.0
308696,2026-06-24,930.59,932.509,908.472,914.938,645802020,8891432900.0
307816,2026-06-24,3466.639,3689.161,3444.323,3674.983,2871068900,243709360000.0
300733,2026-06-24,2153.559,2162.635,2118.725,2158.682,21267479000,633882070000.0
302027,2026-06-24,473.575,474.434,462.84,469.831,1239196150,14126220000.0
308869,2026-06-24,1282.381,1283.37,1237.721,1264.734,627347210,9951683800.0
309115,2026-06-24,2200.498,2203.973,2156.933,2192.384,13064062500,319774990000.0
308700,2026-06-24,3083.559,3189.197,3048.79,3185.555,8432747300,387972100000.0
301623,2026-06-24,1283.965,1284.457,1248.215,1255.526,2319521800,16652517000.0
308477,2026-06-24,2098.893,2100.843,2035.801,2068.943,1559057700,29741547000.0
307822,2026-06-24,955.071,958.815,940.085,951.162,3852928700,110844311000.0
308828,2026-06-24,2370.851,2388.061,2337.171,2386.291,15006591000,485931010000.0
308537,2026-06-24,1382.522,1390.805,1363.416,1366.602,764032020,6188855000.0
308366,2026-06-24,1693.676,1697.008,1652.285,1679.177,6588898300,180842420000.0
309093,2026-06-24,1247.103,1247.103,1207.51,1224.895,3202314900,40609870000.0
308002,2026-06-24,1962.07,1962.875,1915.283,1942.41,4152276400,76023029000.0
309104,2026-06-24,1314.09,1314.473,1284.997,1308.702,4126857000,85007737000.0
301135,2026-06-24,1433.551,1460.96,1400.137,1459.185,4661929900,43037935000.0
308803,2026-06-24,1600.045,1605.622,1562.415,1597.566,614958010,33758610000.0
309058,2026-06-24,1338.729,1343.67,1307.557,1331.009,723017220,12802997000.0
300891,2026-06-24,2185.255,2186.424,2129.756,2134.691,3170711800,40231480000.0
308555,2026-06-24,1745.029,1750.608,1692.924,1720.76,758249840,13825135000.0
308850,2026-06-24,1459.553,1462.828,1429.296,1439.773,2970240700,50087918000.0
308977,2026-06-24,5050.451,5145.523,5004.141,5143.644,1369799600,132339368000.0
308572,2026-06-24,1517.955,1535.739,1496.578,1500.66,3172463400,39165134000.0
301174,2026-06-24,1469.284,1471.084,1431.291,1458.206,2338734200,20174671000.0
309113,2026-06-24,1922.52,1927.008,1889.038,1918.758,3106650500,76702135000.0
300200,2026-06-24,1375.107,1376.872,1347.038,1363.677,16415440000,305650220000.0
308438,2026-06-24,2083.504,2107.234,2060.445,2060.555,66732999,1232124570.0
300085,2026-06-24,6118.58,6225.287,6025.303,6214.439,3774406400,116618654000.0
301236,2026-06-24,1612.994,1614.547,1576.706,1593.215,3186670000,71633713000.0
307954,2026-06-24,4261.452,4373.098,4217.555,4366.023,3120184300,164871530000.0
308708,2026-06-24,1199.223,1206.739,1178.964,1185.49,1370853100,24379453000.0
308991,2026-06-24,1283.552,1289.133,1258.698,1285.81,6622337700,122816533000.0
308915,2026-06-24,1043.127,1053.708,1025.97,1027.796,2150287800,27938637000.0
300890,2026-06-24,3523.479,3527.861,3451.954,3512.559,9306916000,239165310000.0
309124,2026-06-24,1438.469,1438.469,1414.638,1417.254,10097282600,109375593000.0
301518,2026-06-24,3781.847,3786.712,3708.858,3753.895,4836925700,81421797000.0
308806,2026-06-24,2106.529,2113.538,2065.561,2100.417,2702558500,106714976000.0
309023,2026-06-24,1090.873,1112.44,1078.382,1086.006,268576300,3535970900.0
309049,2026-06-24,7087.867,7334.034,7054.278,7333.348,13029140000,692953070000.0
308732,2026-06-24,1511.134,1513.089,1473.389,1488.694,3704969400,65306676000.0
301477,2026-06-24,1392.802,1395.747,1365.363,1374.966,675361530,6611694500.0
301780,2026-06-24,2760.835,2763.378,2697.788,2741.782,17479126000,349256480000.0
300941,2026-06-24,2188.998,2196.404,2142.884,2188.302,2705540200,100706556000.0
302154,2026-06-24,1126.271,1128.113,1101.112,1115.221,12099300900,237800980000.0
301630,2026-06-24,1293.756,1294.686,1249.58,1267.197,840095710,7103634300.0
301079,2026-06-24,4804.449,4819.469,4717.903,4800.796,22944656000,608988660000.0
309085,2026-06-24,3163.562,3319.037,3149.967,3313.567,1138364050,89898117000.0
308582,2026-06-24,5915.314,6140.06,5843.79,6137.48,2266848300,105010204000.0
300223,2026-06-24,1036.718,1037.255,1008.824,1018.624,1771876300,13713749000.0
300221,2026-06-24,2231.72,2232.79,2177.05,2196.851,3969176600,43113889000.0
308829,2026-06-24,1230.957,1237.231,1209.088,1233.386,4185117900,62847798000.0
308531,2026-06-24,1756.262,1757.934,1705.908,1732.673,2123541000,72571537000.0
300082,2026-06-24,2530.844,2537.44,2485.046,2531.162,17424836000,461737200000.0
