concept_code,trade_date,open,high,low,close,volume,amount
308614,2026-06-22,1134.895,1146.972,1101.838,1146.235,919706340,12033748200.0
309121,2026-06-22,2726.837,2728.252,2615.636,2702.219,8058722300,185410890000.0
309120,2026-06-22,2428.384,2428.384,2328.819,2399.038,2826248200,161770330000.0
309126,2026-06-22,1157.462,1190.153,1144.48,1190.081,2494899500,44421135000.0
301558,2026-06-22,1952.578,1978.557,1906.872,1978.248,12433794100,356322560000.0
300800,2026-06-22,5025.402,5034.704,4857.845,5034.425,4326816200,119929929000.0
301496,2026-06-22,5863.592,5910.723,5790.03,5907.394,850304160,21191083000.0
309084,2026-06-22,1440.356,1449.635,1398.756,1447.291,2307622300,68360867000.0
301259,2026-06-22,1925.141,1954.358,1880.42,1954.078,8972568800,200108060000.0
305376,2026-06-22,1931.917,1988.28,1902.447,1988.28,802042950,15735106000.0
307550,2026-06-22,1281.015,1286.75,1247.645,1286.101,1588766600,14764869000.0
308972,2026-06-22,2157.052,2157.052,2087.831,2151.397,24028398000,694160160000.0
300018,2026-06-22,1333.631,1359.543,1311.945,1358.972,4123739500,33506052000.0
306912,2026-06-22,2635.243,2656.611,2580.0,2656.611,13074653700,420103600000.0
300100,2026-06-22,1419.204,1445.211,1392.333,1444.917,4664261800,63379588000.0
300157,2026-06-22,1399.184,1450.437,1386.183,1450.437,715270810,7601049500.0
301270,2026-06-22,1426.356,1442.053,1399.074,1441.979,8777908900,89884698000.0
309094,2026-06-22,1644.804,1645.686,1587.615,1634.982,8859952700,188714300000.0
308432,2026-06-22,2018.631,2024.144,1968.225,2023.824,4753753700,161186380000.0
308969,2026-06-22,1679.169,1693.711,1643.588,1693.037,6537618600,52958545000.0
309056,2026-06-22,2857.817,2893.867,2801.494,2893.867,1879607900,58638667000.0
300926,2026-06-22,3849.184,3882.091,3787.535,3882.091,2604866400,103095821000.0
306750,2026-06-22,1384.993,1394.41,1365.369,1393.832,3050113500,48281931000.0
300163,2026-06-22,1182.403,1185.553,1145.149,1185.337,8334190300,206181620000.0
309045,2026-06-22,1939.998,1947.503,1868.54,1917.747,985607120,19763963000.0
300786,2026-06-22,6758.589,6779.35,6585.483,6778.6,15908192000,348492730000.0
308588,2026-06-22,1348.685,1354.961,1309.021,1354.918,1435224100,24892371000.0
308822,2026-06-22,684.546,684.546,658.22,682.443,718190880,13152096900.0
308753,2026-06-22,1672.828,1695.511,1643.238,1695.511,5615995000,66968472000.0
301016,2026-06-22,1799.354,1801.079,1738.084,1791.991,11289047900,320031650000.0
300168,2026-06-22,3487.584,3509.255,3403.746,3508.621,16970562000,387784050000.0
308014,2026-06-22,1145.97,1150.099,1108.23,1149.629,4262972000,77468375000.0
306380,2026-06-22,2697.298,2711.826,2634.82,2711.826,38531580000,847428950000.0
307940,2026-06-22,3185.075,3214.509,3108.952,3214.509,8984356600,657548500000.0
301123,2026-06-22,1495.147,1523.251,1473.481,1522.382,421817020,3428070900.0
300013,2026-06-22,4053.46,4057.261,3917.594,4033.901,5250624500,125342051000.0
308696,2026-06-22,934.723,944.608,912.24,944.314,1014451890,13077058300.0
307816,2026-06-22,3541.709,3576.497,3437.284,3544.471,2855548600,237474450000.0
300733,2026-06-22,2159.387,2192.254,2123.101,2192.254,24312557000,727576890000.0
302027,2026-06-22,467.721,481.635,464.185,481.324,1583357200,17528900000.0
308869,2026-06-22,1258.38,1288.422,1232.125,1288.028,874535280,14059112000.0
309115,2026-06-22,2233.193,2234.08,2162.021,2229.892,16008719000,390701800000.0
308700,2026-06-22,3127.643,3147.282,3057.838,3141.362,8513740000,378939700000.0
301623,2026-06-22,1277.49,1279.471,1239.657,1279.318,2635845700,19372612000.0
308477,2026-06-22,2083.886,2131.424,2049.893,2130.844,2146171900,42087286000.0
307822,2026-06-22,950.331,974.887,935.431,974.61,4627799700,140543310000.0
308828,2026-06-22,2404.878,2421.372,2349.011,2421.372,17835812000,566982100000.0
308537,2026-06-22,1353.705,1357.034,1312.66,1355.622,934418980,7400321400.0
308366,2026-06-22,1696.738,1723.772,1665.305,1723.645,8092018900,215054360000.0
309093,2026-06-22,1242.472,1264.896,1221.492,1264.828,3791710900,53138252000.0
308002,2026-06-22,1961.86,1977.184,1909.322,1977.002,5086143400,108110605000.0
309104,2026-06-22,1318.009,1340.281,1289.91,1339.976,5306638200,111707088000.0
301135,2026-06-22,1441.05,1460.015,1420.641,1457.671,4880283600,44986051000.0
308803,2026-06-22,1601.275,1604.968,1550.952,1604.308,542469940,35083277000.0
309058,2026-06-22,1338.406,1355.874,1295.32,1355.331,844087330,14760889000.0
300891,2026-06-22,2153.196,2160.289,2094.88,2159.585,3109855600,37300772000.0
308555,2026-06-22,1747.34,1755.036,1692.279,1754.332,881957710,16382980000.0
308850,2026-06-22,1449.103,1473.984,1424.888,1473.82,3555823300,61545490000.0
308977,2026-06-22,5163.236,5199.074,5022.67,5195.512,1498907400,161188820000.0
308572,2026-06-22,1463.118,1465.729,1415.567,1465.33,2503900900,30163255000.0
301174,2026-06-22,1469.842,1505.478,1453.024,1504.738,3092293300,27667173000.0
309113,2026-06-22,1965.423,1966.792,1896.455,1956.459,3754128300,101636342000.0
300200,2026-06-22,1379.488,1394.418,1351.024,1394.418,20834892000,356887880000.0
308438,2026-06-22,2057.945,2059.1,1985.065,2041.32,76257317,1385406900.0
300085,2026-06-22,5886.012,6143.492,5858.212,6142.84,4748799500,117833800000.0
301236,2026-06-22,1613.251,1623.548,1575.319,1623.548,3793128800,85990630000.0
307954,2026-06-22,4418.829,4423.403,4248.536,4374.495,3408999600,195971620000.0
308708,2026-06-22,1161.975,1164.975,1125.315,1164.369,1259955910,20879123000.0
308991,2026-06-22,1314.054,1318.22,1276.662,1318.059,7348594600,139390400000.0
308915,2026-06-22,1012.705,1012.705,977.279,1012.338,1866298800,24481138000.0
300890,2026-06-22,3580.042,3580.042,3466.498,3577.519,11236746300,288906880000.0
309124,2026-06-22,1425.525,1435.974,1403.488,1435.737,11060677600,126124818000.0
301518,2026-06-22,3808.502,3816.386,3699.474,3816.1,5261524700,86478865000.0
308806,2026-06-22,2143.786,2145.506,2088.909,2145.506,3520210100,145001880000.0
309023,2026-06-22,1054.414,1073.148,1030.108,1072.743,225569280,2744962100.0
309049,2026-06-22,7419.633,7432.387,7135.491,7348.094,14030565000,784098820000.0
308732,2026-06-22,1510.185,1513.842,1467.146,1513.842,4332236800,79525867000.0
301477,2026-06-22,1368.295,1380.308,1326.511,1379.134,666862310,7313310100.0
301780,2026-06-22,2775.785,2791.175,2703.584,2790.926,20732749000,404387960000.0
300941,2026-06-22,2249.237,2250.412,2152.231,2217.034,2955519200,114073834000.0
302154,2026-06-22,1121.576,1126.864,1093.048,1126.864,13303498400,273752400000.0
301630,2026-06-22,1282.758,1285.854,1246.182,1285.828,981698470,10942638300.0
301079,2026-06-22,4870.87,4894.518,4755.365,4894.518,26439086000,690118470000.0
309085,2026-06-22,3237.844,3242.281,3116.337,3191.903,978236340,86159707000.0
308582,2026-06-22,5805.167,5916.094,5721.59,5916.094,2152569500,98987318000.0
300223,2026-06-22,1042.871,1045.994,1016.968,1045.644,2398220900,16447999000.0
300221,2026-06-22,2216.202,2238.873,2170.582,2238.071,4482742400,50487399000.0
308829,2026-06-22,1237.163,1267.786,1223.373,1267.786,5095479400,75523842000.0
308531,2026-06-22,1759.86,1779.241,1713.526,1778.848,2563460600,84805782000.0
300082,2026-06-22,2573.774,2576.647,2494.323,2574.091,20016287000,512149230000.0
309034,2026-06-22,1400.533,1415.675,1373.793,1415.281,64073891000,955521310000.0
308874,2026-06-22,1457.143,1472.077,1426.149,1471.848,2016256500,38627845000.0
308294,2026-06-22,1688.593,1719.527,1661.216,1719.524,12159648900,432578970000.0
302174,2026-06-22,2978.327,3129.308,2959.213,3128.122,3633823900,85562950000.0
302166,2026-06-22,1066.557,1073.937,1035.402,1073.274,219052880,2394679600.0
301669,2026-06-22,1016.855,1034.005,992.928,1034.005,476712870,3331562200.0
300105,2026-06-22,3838.225,3859.892,3743.101,3859.716,10360781700,241590810000.0
308428,2026-06-22,1481.04,1486.202,1445.749,1485.32,1534546800,21679002000.0
300066,2026-06-22,1942.493,1950.41,1891.539,1950.41,10597617000,327675690000.0
301470,2026-06-22,3641.25,3642.259,3509.388,3611.092,3025625800,85824496000.0
300236,2026-06-22,2099.389,2121.08,2051.439,2120.66,1398446200,36695824000.0
300973,2026-06-22,1601.267,1617.442,1572.934,1617.095,3235669600,30454166000.0
309051,2026-06-22,2354.553,2357.042,2268.012,2340.091,5406819500,227801530000.0
309129,2026-06-22,1451.14,1467.619,1410.609,1467.339,3058634900,51472956000.0
300238,2026-06-22,4320.129,4352.717,4225.742,4352.555,15482918000,269295520000.0
308547,2026-06-22,1639.537,1661.502,1605.696,1660.924,1200123140,8368556800.0
300087,2026-06-22,1910.246,1910.92,1842.561,1902.337,1156600540,17783626000.0
301424,2026-06-22,1690.218,1706.996,1653.111,1706.387,1910896800,33067426000.0
301209,2026-06-22,5722.997,5895.817,5628.465,5894.796,8421596300,122697753000.0
308731,2026-06-22,1778.251,1808.685,1732.047,1808.618,6588639000,129225475000.0
308941,2026-06-22,802.406,805.096,773.527,804.814,1025678900,16006642000.0
301104,2026-06-22,945.164,982.144,934.204,982.068,2999090700,45961833000.0
308775,2026-06-22,1632.082,1632.541,1580.921,1632.025,2345028700,70800773000.0
300248,2026-06-22,3724.169,3852.509,3696.212,3850.713,6914087800,111517721000.0
308202,2026-06-22,1625.366,1676.313,1595.177,1676.244,1478090300,22051418000.0
301459,2026-06-22,3744.889,3761.066,3642.427,3761.066,39841181000,1104805890000.0
308527,2026-06-22,4689.177,4691.271,4522.267,4668.824,2091526500,88020897000.0
308883,2026-06-22,1371.313,1394.389,1334.262,1394.076,5165891600,105385291000.0
308887,2026-06-22,1455.967,1483.064,1412.757,1482.89,1247240050,26386871000.0
308507,2026-06-22,3124.277,3124.277,3000.996,3091.906,4987742500,152677100000.0
309090,2026-06-22,1638.323,1659.97,1588.674,1659.97,2870213300,73941471000.0
301490,2026-06-22,2452.592,2468.112,2403.241,2467.797,67036396000,1591291800000.0
301628,2026-06-22,897.625,942.164,889.296,942.078,2175419000,51803005000.0
309081,2026-06-22,1218.307,1229.988,1180.398,1229.466,979453370,23639725000.0
309000,2026-06-22,2047.869,2047.869,1960.749,2019.961,3505277700,94222311000.0
300261,2026-06-22,1411.4,1419.851,1375.303,1419.537,3377336900,30327631000.0
308885,2026-06-22,1135.297,1152.858,1107.19,1152.136,858573420,17034960000.0
300814,2026-06-22,4182.38,4202.922,4070.096,4202.922,3542661800,137487110000.0
300061,2026-06-22,1923.834,1953.668,1890.63,1953.094,9728106700,135616600000.0
301032,2026-06-22,1130.333,1149.737,1107.992,1149.737,1449127600,29997605000.0
301107,2026-06-22,1263.077,1299.777,1249.304,1299.495,5209373300,99356785000.0
308864,2026-06-22,1928.908,2024.111,1913.636,2023.422,3751748800,62073205000.0
301582,2026-06-22,2190.708,2295.6,2174.687,2295.301,3848181600,61349609000.0
300816,2026-06-22,4227.713,4227.717,4088.724,4216.945,37395136000,1046318010000.0
301258,2026-06-22,2134.847,2136.284,2051.516,2118.243,5627970600,205199830000.0
301146,2026-06-22,1889.411,1898.665,1829.875,1897.967,1269799130,32935356000.0
309128,2026-06-22,1765.268,1770.217,1695.911,1758.097,2461684100,46130387000.0
301786,2026-06-22,1654.856,1657.669,1595.357,1646.604,7594794400,139122300000.0
300269,2026-06-22,2826.845,2826.845,2760.031,2813.965,345396520,5158618200.0
308699,2026-06-22,862.998,874.249,843.002,874.087,225355360,28086730000.0
301117,2026-06-22,1544.593,1567.527,1511.191,1567.015,1902723800,32060266000.0
309108,2026-06-22,2629.178,2633.714,2561.151,2633.714,6293444700,154208920000.0
300277,2026-06-22,1500.898,1508.187,1465.631,1506.651,647865840,4778670600.0
309066,2026-06-22,1338.105,1346.555,1299.453,1346.469,1201767260,27833506000.0
309007,2026-06-22,1509.236,1509.716,1466.252,1509.716,1541827400,28082651000.0
308659,2026-06-22,1903.746,1958.501,1886.611,1958.177,2569840700,40201504000.0
301564,2026-06-22,928.981,933.698,905.792,933.538,8524571300,118818860000.0
308566,2026-06-22,1826.981,1841.264,1785.858,1841.027,2590370800,26044903000.0
301179,2026-06-22,1695.659,1705.128,1655.748,1704.195,3919345500,47688261000.0
301248,2026-06-22,1705.684,1710.71,1654.992,1710.138,1680756900,41655065000.0
308956,2026-06-22,770.978,778.96,755.098,778.858,1317859080,9162289600.0
300830,2026-06-22,2636.942,2654.291,2558.908,2653.854,4089839000,184048010000.0
300098,2026-06-22,3170.718,3360.75,3165.251,3360.75,4002058200,88566370000.0
300038,2026-06-22,1302.274,1304.347,1257.674,1304.064,2280815900,30813106000.0
308926,2026-06-22,1611.633,1611.633,1565.003,1610.192,868498170,11439517600.0
308760,2026-06-22,1188.777,1199.23,1165.765,1198.909,22336253000,278334480000.0
300923,2026-06-22,1511.555,1536.377,1479.816,1535.891,1718551400,13098527100.0
301223,2026-06-22,2614.208,2627.536,2556.222,2627.238,4252227500,42810472000.0
308893,2026-06-22,1026.332,1026.439,995.32,1023.354,316230320,3539202900.0
302150,2026-06-22,1533.268,1571.081,1508.951,1570.486,3175203600,53859845000.0
300084,2026-06-22,2311.359,2364.188,2273.189,2364.188,5914061700,73260809000.0
308716,2026-06-22,2212.192,2256.469,2183.391,2256.217,5488054200,55754442000.0
308657,2026-06-22,880.223,891.696,863.121,890.946,1076423520,10378955700.0
308834,2026-06-22,1691.695,1718.13,1655.504,1717.164,1050271250,8560435400.0
308628,2026-06-22,3286.402,3289.198,3183.897,3276.89,9927800300,249612820000.0
301346,2026-06-22,1376.523,1388.398,1338.239,1387.582,5796230000,38922107000.0
301096,2026-06-22,1443.654,1484.976,1421.334,1484.331,5783331000,189759140000.0
308535,2026-06-22,1562.543,1577.887,1523.742,1576.96,1973022600,43323075000.0
308748,2026-06-22,1575.895,1609.032,1552.486,1609.032,2797406500,29413208000.0
301511,2026-06-22,1375.993,1431.447,1359.55,1431.289,3969841700,67511968000.0
301632,2026-06-22,1599.225,1622.862,1569.243,1622.36,1309094880,6528439900.0
301306,2026-06-22,1288.992,1289.045,1244.405,1285.242,1992296800,52508577000.0
308016,2026-06-22,2226.299,2243.147,2171.79,2242.451,2161974200,15291488000.0
301154,2026-06-22,3672.739,3692.215,3589.113,3692.215,13090394500,342758470000.0
308832,2026-06-22,3362.051,3368.05,3252.751,3362.717,10187089200,496678560000.0
