concept_code,trade_date,open,high,low,close,volume,amount
308614,2026-06-29,1101.858,1158.528,1079.743,1157.533,1018251580,14714567000.0
309121,2026-06-29,2639.756,2669.95,2540.534,2606.634,8869813300,194453290000.0
309120,2026-06-29,2353.724,2373.762,2243.776,2299.776,2441864400,133830731000.0
309126,2026-06-29,1070.348,1079.596,1050.059,1062.579,2094295400,30067151000.0
301558,2026-06-29,1828.386,1834.793,1793.202,1816.06,10161897300,308425630000.0
300800,2026-06-29,4781.503,4794.436,4662.792,4738.206,4040329500,115534863000.0
301496,2026-06-29,5620.168,5732.025,5504.938,5690.008,908457070,23458782000.0
309084,2026-06-29,1385.826,1398.658,1335.562,1368.134,2567558600,64284973000.0
301259,2026-06-29,1807.618,1812.436,1765.851,1788.485,7833555500,174327970000.0
305376,2026-06-29,1902.679,1920.146,1875.936,1912.53,523889070,12176327900.0
307550,2026-06-29,1218.539,1232.956,1192.863,1226.87,1445146600,12632169200.0
308972,2026-06-29,2033.027,2036.862,1971.038,2009.844,21411775000,619387920000.0
300018,2026-06-29,1265.568,1280.053,1242.67,1278.611,3381005100,26418240000.0
306912,2026-06-29,2505.12,2509.898,2431.736,2478.205,10373127700,346510650000.0
300100,2026-06-29,1354.039,1367.315,1336.078,1363.49,3342942400,42887562000.0
300157,2026-06-29,1378.054,1378.224,1338.492,1360.698,521216160,9625050800.0
301270,2026-06-29,1364.828,1377.546,1341.379,1373.122,8145667300,76956103000.0
309094,2026-06-29,1533.556,1534.594,1496.773,1520.265,8837509300,170937430000.0
308432,2026-06-29,1946.606,1949.968,1901.548,1944.488,3548736200,105384893000.0
308969,2026-06-29,1558.631,1569.318,1532.194,1561.996,5318410100,37672169000.0
309056,2026-06-29,2778.797,2829.023,2757.371,2813.295,1841666400,61115077000.0
300926,2026-06-29,3809.299,3847.199,3678.168,3746.613,2506235600,104182098000.0
306750,2026-06-29,1346.8,1372.522,1322.249,1370.622,3264595800,54321000000.0
300163,2026-06-29,1116.839,1118.062,1091.125,1106.043,7546173400,177651170000.0
309045,2026-06-29,1853.403,1853.403,1778.162,1800.241,975474400,20836986000.0
300786,2026-06-29,6388.513,6400.824,6242.486,6340.679,15409445000,325237880000.0
308588,2026-06-29,1286.957,1315.228,1260.181,1311.658,1502295300,25638769000.0
308822,2026-06-29,671.795,720.052,661.441,719.225,1064837250,20750448000.0
308753,2026-06-29,1568.12,1574.985,1541.677,1566.789,3976481300,47857985000.0
301016,2026-06-29,1721.883,1733.022,1668.614,1707.886,11903457200,338166860000.0
300168,2026-06-29,3318.026,3329.15,3262.073,3311.517,14852820000,353516460000.0
308014,2026-06-29,1118.668,1189.029,1101.611,1187.638,5958894900,123952304000.0
306380,2026-06-29,2554.923,2561.377,2495.969,2534.571,33819897000,727048120000.0
307940,2026-06-29,3405.145,3497.875,3259.956,3433.707,10388984300,787179640000.0
301123,2026-06-29,1447.082,1455.534,1422.464,1448.005,391308760,3618997700.0
300013,2026-06-29,3822.695,3828.723,3724.006,3776.957,4715280100,119423195000.0
308696,2026-06-29,887.456,889.871,863.784,884.47,654837810,8772732200.0
307816,2026-06-29,3780.115,3931.018,3653.145,3910.785,3469153400,304209770000.0
300733,2026-06-29,2063.609,2069.964,2008.84,2045.703,20933907000,650120760000.0
302027,2026-06-29,455.468,460.259,447.301,453.287,1865340900,20764496000.0
308869,2026-06-29,1187.28,1189.958,1153.88,1167.852,549091450,8209670400.0
309115,2026-06-29,2100.187,2102.56,2049.785,2079.884,14172012000,343964690000.0
308700,2026-06-29,3200.362,3267.726,3063.439,3177.123,9568709200,458532710000.0
301623,2026-06-29,1196.839,1200.335,1171.428,1195.903,2345170500,16381409000.0
308477,2026-06-29,1956.292,1967.606,1913.211,1945.844,1877431100,31387838000.0
307822,2026-06-29,892.965,893.208,868.761,884.639,3434880200,91778759000.0
308828,2026-06-29,2276.801,2285.365,2211.855,2245.932,15291158000,488126300000.0
308537,2026-06-29,1322.288,1354.006,1293.25,1351.307,837485330,6589365200.0
308366,2026-06-29,1595.439,1601.944,1559.916,1580.438,6829722500,184325300000.0
309093,2026-06-29,1165.153,1176.299,1147.319,1165.583,3883423500,41509202000.0
308002,2026-06-29,1858.158,1864.203,1826.682,1854.571,4119193400,87711917000.0
309104,2026-06-29,1230.562,1239.687,1207.583,1221.401,4218671300,78774724000.0
301135,2026-06-29,1445.591,1453.073,1378.614,1412.59,5661345700,63225940000.0
308803,2026-06-29,1528.981,1533.243,1486.771,1519.332,535579420,34057015000.0
309058,2026-06-29,1259.178,1262.701,1224.677,1244.754,743199190,12147862100.0
300891,2026-06-29,2028.887,2067.503,1982.667,2061.172,3148845800,35534178000.0
308555,2026-06-29,1640.887,1640.887,1602.027,1625.926,778786440,14365823000.0
308850,2026-06-29,1387.466,1397.016,1361.59,1388.017,3029751800,48553730000.0
308977,2026-06-29,4792.027,4846.773,4560.844,4670.913,1353659300,136735990000.0
308572,2026-06-29,1419.309,1495.552,1391.801,1492.041,3384213100,44368536000.0
301174,2026-06-29,1404.556,1412.829,1379.542,1406.795,2549108400,20187348000.0
309113,2026-06-29,1844.909,1847.193,1804.439,1831.413,3471153600,80581961000.0
300200,2026-06-29,1306.443,1308.256,1277.655,1298.755,17350659000,317134320000.0
308438,2026-06-29,1928.197,1996.592,1896.487,1991.65,73696742,1268246500.0
300085,2026-06-29,6037.79,6162.502,5966.232,6145.874,3692111400,121805246000.0
301236,2026-06-29,1521.096,1528.021,1499.617,1526.323,3475097200,78901223000.0
307954,2026-06-29,4278.232,4335.28,4070.599,4179.23,3179922400,168621050000.0
308708,2026-06-29,1121.731,1175.971,1103.242,1173.42,1564860400,30933337000.0
308991,2026-06-29,1274.047,1286.674,1234.252,1263.953,7676996300,153010990000.0
308915,2026-06-29,969.481,1019.557,949.937,1017.246,2497246900,33614477000.0
300890,2026-06-29,3371.966,3377.514,3297.362,3355.375,10303325200,273302410000.0
309124,2026-06-29,1374.504,1391.21,1350.133,1390.04,10235434600,115714539000.0
301518,2026-06-29,3602.205,3609.556,3533.769,3580.481,4936284100,82484178000.0
308806,2026-06-29,2009.056,2018.767,1958.711,1995.432,2974631700,132877768000.0
309023,2026-06-29,1023.174,1051.484,999.342,1049.745,231170030,3177013300.0
309049,2026-06-29,7184.869,7299.094,6790.456,6986.266,14252086000,742784860000.0
308732,2026-06-29,1424.31,1432.128,1394.398,1428.706,3979987900,81134087000.0
301477,2026-06-29,1312.132,1341.643,1277.909,1340.378,744865380,7740883500.0
301780,2026-06-29,2628.137,2634.49,2575.126,2613.818,19038292000,374708860000.0
300941,2026-06-29,2076.737,2083.458,2009.354,2055.989,2887446500,108208852000.0
302154,2026-06-29,1071.406,1074.222,1049.934,1068.232,11854167600,247988970000.0
301630,2026-06-29,1241.484,1248.033,1208.862,1228.812,822157200,7858672500.0
301079,2026-06-29,4680.988,4708.972,4556.181,4645.803,26577031000,716443920000.0
309085,2026-06-29,3371.798,3444.457,3207.098,3336.224,1235629230,107118762000.0
308582,2026-06-29,6173.104,6368.147,5979.392,6194.957,2667577400,132676715000.0
300223,2026-06-29,984.377,990.146,960.516,975.205,1987027000,13318736200.0
300221,2026-06-29,2103.583,2109.177,2054.871,2089.81,4070330600,44457372000.0
308829,2026-06-29,1233.253,1245.624,1206.483,1228.704,5067010600,76557837000.0
308531,2026-06-29,1658.426,1660.967,1618.104,1640.991,2097021100,76680344000.0
300082,2026-06-29,2438.838,2443.112,2371.605,2411.289,17819005000,461563610000.0
309034,2026-06-29,1335.142,1340.225,1310.841,1338.348,56649371000,903184630000.0
308874,2026-06-29,1341.814,1341.814,1319.414,1335.444,1782664400,33731347000.0
308294,2026-06-29,1614.147,1618.736,1568.672,1597.48,10520870000,362275990000.0
302174,2026-06-29,2741.853,2751.769,2690.782,2737.644,2339564900,53697922000.0
302166,2026-06-29,996.113,1003.618,971.212,997.834,195926380,1827858900.0
301669,2026-06-29,986.72,995.621,965.104,990.656,433150290,2807695900.0
300105,2026-06-29,3650.784,3661.243,3567.279,3615.623,8898916100,215194630000.0
308428,2026-06-29,1388.568,1397.556,1355.635,1388.961,1338563600,17264032000.0
300066,2026-06-29,1856.793,1858.298,1819.224,1847.4,9626604700,298968420000.0
301470,2026-06-29,3406.769,3410.214,3303.316,3355.311,2612484100,80712923000.0
300236,2026-06-29,1968.461,1972.381,1930.139,1963.922,1209708160,33505031000.0
300973,2026-06-29,1533.335,1541.889,1500.541,1538.604,2542390700,22655387000.0
309051,2026-06-29,2224.501,2230.006,2133.068,2173.437,4978418100,216835070000.0
309129,2026-06-29,1404.463,1452.306,1378.59,1449.534,3570018100,62924186000.0
300238,2026-06-29,4109.786,4123.905,4029.98,4085.518,12983923900,229550310000.0
308547,2026-06-29,1567.052,1584.248,1536.583,1579.719,1085362090,7407766000.0
300087,2026-06-29,1805.122,1806.505,1767.444,1797.166,1139552370,16811815000.0
301424,2026-06-29,1617.649,1626.034,1580.552,1606.143,1487084500,27727309000.0
301209,2026-06-29,5435.057,5451.502,5340.212,5392.368,5772968800,77193325000.0
308731,2026-06-29,1668.198,1675.806,1639.643,1660.652,5238734200,102884859000.0
308941,2026-06-29,773.869,814.672,761.372,812.986,1315010750,21075224000.0
301104,2026-06-29,925.423,931.856,909.146,928.381,2202597000,32707252000.0
308775,2026-06-29,1516.407,1516.81,1477.508,1505.226,2169913800,57559081000.0
300248,2026-06-29,3481.274,3529.829,3448.286,3512.832,5070920900,72324999000.0
308202,2026-06-29,1624.87,1632.823,1580.212,1609.934,1093762530,17939429000.0
301459,2026-06-29,3560.676,3568.085,3463.156,3523.069,37675596000,1031137170000.0
308527,2026-06-29,4515.211,4581.956,4334.808,4445.147,1996775000,82114019000.0
308883,2026-06-29,1269.625,1275.315,1244.21,1260.185,3757549600,82331066000.0
308887,2026-06-29,1343.977,1352.999,1315.775,1337.746,919423760,17900586000.0
308507,2026-06-29,2916.443,2918.037,2847.399,2892.819,5048401600,143952730000.0
309090,2026-06-29,1515.937,1521.747,1476.856,1498.391,2024972300,51785861000.0
301490,2026-06-29,2366.188,2388.005,2342.397,2386.572,59249123000,1555787000000.0
301628,2026-06-29,856.275,864.366,845.489,854.193,1130604160,25864323000.0
309081,2026-06-29,1206.46,1291.759,1190.344,1291.02,1485060700,38125484000.0
309000,2026-06-29,1875.943,1877.963,1822.164,1860.948,3046294600,77798597000.0
300261,2026-06-29,1324.33,1332.119,1293.49,1319.457,2319197600,21482363000.0
308885,2026-06-29,1064.726,1083.145,1045.478,1075.244,627082100,11416134100.0
300814,2026-06-29,4005.056,4024.562,3932.989,3997.973,3632708600,141963250000.0
300061,2026-06-29,1835.368,1838.782,1800.985,1834.534,8793040700,130198801000.0
301032,2026-06-29,1085.164,1088.287,1063.217,1085.472,1262316910,27602676000.0
301107,2026-06-29,1192.261,1198.958,1167.927,1186.38,4597742500,88717111000.0
308864,2026-06-29,1796.956,1837.725,1795.784,1821.932,3152382300,50712119000.0
301582,2026-06-29,2020.064,2059.708,2015.725,2042.516,3160737500,48455933000.0
300816,2026-06-29,3984.23,3990.237,3887.694,3956.154,34887211000,956185910000.0
301258,2026-06-29,2017.624,2022.144,1950.89,1994.545,5665226100,193996690000.0
301146,2026-06-29,1805.532,1878.796,1783.288,1875.311,1370433100,40044620000.0
309128,2026-06-29,1645.714,1652.228,1607.373,1634.581,2148269800,41351808000.0
301786,2026-06-29,1570.583,1571.65,1528.04,1549.464,6911491600,128609970000.0
300269,2026-06-29,2730.134,2757.256,2690.42,2752.586,442569250,5492667800.0
308699,2026-06-29,845.407,888.518,841.933,888.407,217863630,32331443000.0
301117,2026-06-29,1498.213,1501.299,1467.485,1498.159,1738947300,30574417000.0
309108,2026-06-29,2522.939,2565.997,2485.576,2526.147,5596778700,141249210000.0
300277,2026-06-29,1421.712,1430.093,1393.696,1422.692,626925140,4966874500.0
309066,2026-06-29,1272.459,1282.526,1245.281,1265.603,1147439710,22883877000.0
309007,2026-06-29,1453.976,1463.742,1430.063,1456.709,1610757200,30113944000.0
308659,2026-06-29,1765.908,1782.986,1731.721,1752.989,2224746700,28165889000.0
301564,2026-06-29,879.887,884.879,861.065,881.871,7780518000,99389597000.0
308566,2026-06-29,1706.535,1711.092,1667.92,1697.551,2216113300,21396016000.0
301179,2026-06-29,1629.169,1647.643,1596.99,1643.622,3814623500,44390995000.0
301248,2026-06-29,1595.47,1595.47,1554.989,1590.285,1394315700,30478018000.0
308956,2026-06-29,721.139,730.447,704.592,726.398,958605050,6744265600.0
300830,2026-06-29,2502.966,2509.783,2442.059,2479.933,3510282300,168613690000.0
300098,2026-06-29,3215.535,3247.597,3167.819,3231.353,2922185600,78384968000.0
300038,2026-06-29,1249.766,1311.981,1225.734,1307.866,3071329000,40344404000.0
308926,2026-06-29,1523.268,1528.631,1480.378,1520.558,678248350,8627314400.0
308760,2026-06-29,1124.465,1129.571,1105.031,1127.009,20388399000,273037500000.0
300923,2026-06-29,1444.085,1453.308,1416.739,1450.047,1378197400,10613147800.0
301223,2026-06-29,2461.162,2473.592,2405.854,2459.691,4302709800,37956301000.0
308893,2026-06-29,974.593,1014.343,958.649,1012.692,439287250,5385803200.0
302150,2026-06-29,1432.812,1440.569,1410.537,1427.968,2565336900,38092242000.0
300084,2026-06-29,2238.446,2248.14,2195.007,2246.631,4853198900,60938896000.0
308716,2026-06-29,2087.238,2101.534,2046.807,2097.349,4263265600,39351679000.0
308657,2026-06-29,830.617,846.077,813.348,841.814,947469160,8368443200.0
308834,2026-06-29,1604.591,1605.72,1569.325,1593.275,802384150,7058298100.0
308628,2026-06-29,3284.208,3320.515,3122.987,3217.422,11131848700,285604120000.0
301346,2026-06-29,1310.616,1351.011,1284.622,1346.712,6463000100,47854650000.0
301096,2026-06-29,1356.417,1360.914,1326.047,1348.084,4588249300,134740670000.0
308535,2026-06-29,1473.483,1500.399,1458.789,1497.014,1731611100,33135248000.0
308748,2026-06-29,1480.207,1493.259,1453.186,1481.562,2149038400,19997803000.0
301511,2026-06-29,1267.291,1272.404,1236.903,1259.579,2334175800,36863547000.0
301632,2026-06-29,1530.706,1552.564,1508.225,1547.618,1365361700,6621029500.0
301306,2026-06-29,1209.399,1210.302,1181.376,1205.728,1791646800,49614504000.0
308016,2026-06-29,2091.126,2130.919,2046.047,2124.31,1843412600,13539834000.0
301154,2026-06-29,3786.836,3865.07,3637.163,3765.031,14813232000,425164980000.0
308832,2026-06-29,3271.788,3305.759,3086.258,3170.922,10722866600,458445700000.0
309105,2026-06-29,2087.045,2091.189,2013.435,2052.732,1149254690,42186365000.0
308774,2026-06-29,2918.85,2952.959,2794.537,2845.229,847431300,26873564000.0
309030,2026-06-29,2626.238,2666.157,2504.885,2576.324,2811500500,101339601000.0
301497,2026-06-29,1376.949,1403.933,1353.27,1397.902,682954930,7536646300.0
308709,2026-06-29,1519.868,1521.557,1481.216,1501.716,707440340,10667416100.0
300309,2026-06-29,6901.927,6939.142,6524.183,6691.544,11022132000,322311290000.0
300134,2026-06-29,1783.566,1794.984,1742.414,1775.875,648328730,12524958900.0
309040,2026-06-29,861.32,865.79,837.476,855.584,677832270,13952233000.0
301624,2026-06-29,844.906,845.127,825.922,840.555,6316232800,45621586000.0
308694,2026-06-29,1553.3,1557.529,1512.911,1537.516,931452550,11612226400.0
301471,2026-06-29,6201.25,6233.528,5963.823,6098.708,14336441000,696883050000.0
