code,trade_date,open,high,low,close,volume,amount,turn,pe_ttm
sh.600032,2026-06-24,7.45,7.45,7.18,7.3,32577999,237034916.85,1.3548,38.974596
sh.600033,2026-06-24,3.49,3.49,3.39,3.4,21680150,74234636.5,0.79,9.742903
sh.600035,2026-06-24,3.75,3.75,3.64,3.67,10531761,38718353.74,0.6541,11.760758
sh.600036,2026-06-24,37.49,37.58,36.75,36.76,123616556,4570750868.34,0.5992,6.149917
sh.600037,2026-06-24,6.69,6.71,6.45,6.5,14153088,92518733.68,1.0169,133.944253
sh.600038,2026-06-24,26.35,26.35,25.58,25.75,7269940,188096028.2,1.0868,43.285458
sh.600039,2026-06-24,8.1,8.15,8.01,8.08,13500244,109212031.8,0.1553,10.01139
sh.600048,2026-06-24,4.92,4.94,4.74,4.76,134430300,644984030.69,1.123,-312.613988
sh.600050,2026-06-24,4.27,4.29,4.18,4.18,167932141,707346135.53,0.5419,15.094286
sh.600051,2026-06-24,6.16,6.23,5.87,5.94,5858684,35035622.28,1.8845,24.355455
sh.600052,2026-06-24,3.76,3.76,3.48,3.51,29121900,103991200.0,3.4497,-6.162927
sh.600054,2026-06-24,11.1,11.1,10.77,10.89,6717243,73027107.98,1.3086,27.369388
sh.600055,2026-06-24,11.32,11.45,10.91,10.91,6182900,68672048.85,0.8794,-27.50761
sh.600056,2026-06-24,9.24,9.39,9.07,9.1,16512280,152262313.45,1.1042,28.191593
sh.600057,2026-06-24,5.81,5.81,5.63,5.67,14821464,84582389.46,0.7083,12.332202
sh.600058,2026-06-24,10.8,10.94,10.6,10.7,17990730,193313864.14,1.6784,-369.864022
sh.600059,2026-06-24,7.72,7.77,7.54,7.55,6381801,48649849.55,0.7001,30.545023
sh.600060,2026-06-24,25.38,25.53,24.17,24.33,11869240,290702505.2,0.9129,12.74503
sh.600061,2026-06-24,6.67,6.79,6.51,6.54,54700082,361400489.39,0.8555,12.42644
sh.600062,2026-06-24,16.75,16.9,16.44,16.46,7750244,129089803.66,0.7465,10.519129
sh.600063,2026-06-24,8.1,8.27,7.91,8.01,144121546,1160503634.4,6.9654,36.630819
sh.600064,2026-06-24,7.52,7.53,7.33,7.33,11268166,83378400.42,0.6512,7.185823
sh.600066,2026-06-24,26.73,27.25,26.27,26.65,24037602,643435752.9,1.0857,10.808738
sh.600067,2026-06-24,3.34,3.36,3.13,3.16,49547476,157783932.63,3.5603,227.954876
sh.600071,2026-06-24,17.98,18.08,16.96,17.39,7393302,128480264.36,2.6257,180.044071
sh.600072,2026-06-24,9.35,9.35,8.89,8.9,25806928,232418519.36,2.3822,-4.078254
sh.600073,2026-06-24,4.96,4.96,4.75,4.76,7501077,36110593.97,0.7999,-17.961399
sh.600075,2026-06-24,4.47,4.48,4.22,4.24,28789660,123780946.8,1.6858,-73.182071
sh.600076,2026-06-24,3.56,3.57,3.3,3.38,41580900,140402378.0,3.0926,-11.623328
sh.600078,2026-06-24,13.7,14.84,13.61,14.48,64800080,916044863.52,9.7801,136.158391
sh.600081,2026-06-24,10.05,10.07,9.7,9.74,3174963,31136795.84,0.5741,235.692822
sh.600085,2026-06-24,23.63,23.85,22.89,22.95,9788458,227258651.71,0.7137,29.188501
sh.600088,2026-06-24,11.85,11.92,11.32,11.38,7953035,91352501.75,1.9997,-550.183109
sh.600089,2026-06-24,23.6,23.82,23.18,23.44,105808163,2480577582.55,2.0941,19.199922
sh.600094,2026-06-24,3.86,3.95,3.71,3.77,27645196,104486038.43,1.3002,60.750805
sh.600095,2026-06-24,8.26,8.36,7.9,7.95,35752513,288389456.38,1.2504,51.771155
sh.600096,2026-06-24,31.7,34.19,31.7,34.12,96431573,3224006533.72,5.2897,11.757751
sh.600097,2026-06-24,8.57,8.65,8.12,8.23,3402900,28091236.0,1.4124,76.837724
sh.600098,2026-06-24,6.68,6.68,6.51,6.57,19064185,125176929.84,0.5438,9.587113
sh.600099,2026-06-24,8.88,8.88,8.41,8.47,4122556,35287419.12,1.8814,73.587532
sh.600100,2026-06-24,6.96,7.0,6.75,6.86,32770321,224577344.48,0.9781,69.331112
sh.600101,2026-06-24,8.59,8.61,8.31,8.36,16658320,139836433.7,3.0406,24.855392
sh.600103,2026-06-24,3.36,3.36,3.25,3.3,93210120,306953489.8,4.2132,188.832797
sh.600104,2026-06-24,10.38,10.4,10.07,10.08,60545440,616129694.06,0.5267,11.462728
sh.600105,2026-06-24,61.01,68.74,61.01,68.74,156312139,10511730997.04,10.6917,978.629665
sh.600106,2026-06-24,4.97,4.97,4.76,4.86,19206615,92884331.27,1.4452,75.860356
sh.600108,2026-06-24,3.65,3.69,3.42,3.48,141690238,498862487.67,7.2777,127.073545
sh.600109,2026-06-24,8.9,9.05,8.75,8.78,46966216,416309788.71,1.2675,13.631651
sh.600110,2026-06-24,14.45,15.44,14.41,15.17,263476633,3958730285.91,15.1844,-119.245488
sh.600111,2026-06-24,49.07,50.12,48.03,49.23,125811642,6162476718.87,3.4802,64.99073
sh.600113,2026-06-24,30.57,30.88,29.15,29.82,11590450,347827013.6,2.8171,89.360988
sh.600114,2026-06-24,42.09,42.88,41.2,42.61,29403113,1238062295.46,4.7703,48.919981
sh.600115,2026-06-24,3.84,3.98,3.78,3.88,222864647,867053126.29,1.309,86.131074
sh.600116,2026-06-24,5.95,5.96,5.78,5.8,15644735,91320387.0,0.8182,23.46818
sh.600117,2026-06-24,2.2,2.21,2.1,2.13,19733501,42109730.1,0.6062,-6.91106
sh.600118,2026-06-24,70.99,72.58,68.79,71.8,38618406,2730748639.8,3.2659,5001.348267
sh.600120,2026-06-24,4.68,4.72,4.53,4.57,40983750,188472386.12,1.2,16.854078
sh.600121,2026-06-24,4.15,4.16,3.77,3.82,102161136,398659176.68,8.3848,-4.379298
sh.600123,2026-06-24,6.14,6.14,5.83,5.84,34346241,202688290.77,2.3313,-14.321464
sh.600125,2026-06-24,5.46,5.46,5.33,5.35,7019560,37724694.4,0.5377,12.957235
sh.600126,2026-06-24,6.66,6.67,6.43,6.54,52805407,344098743.22,1.5636,321.298042
sh.600127,2026-06-24,5.53,5.55,5.3,5.31,13724601,73624664.32,2.1385,-653.438018
sh.600128,2026-06-24,8.47,8.5,8.12,8.19,3946500,32569195.0,1.5993,35.527192
sh.600129,2026-06-24,13.15,13.15,12.56,12.58,7719346,98611297.72,1.3999,62.132115
sh.600130,2026-06-24,4.92,4.95,4.57,4.79,57466800,271546222.0,7.6622,626.955859
sh.600131,2026-06-24,15.48,15.67,15.13,15.17,7749780,118277174.7,0.648,27.713168
sh.600132,2026-06-24,43.9,43.99,42.51,42.54,3692770,159056879.82,0.763,17.215088
sh.600133,2026-06-24,8.45,8.48,8.15,8.19,19717600,162980178.0,1.8493,31.50604
sh.600135,2026-06-24,8.41,8.57,8.15,8.22,12155772,100541055.24,2.1969,-48.459876
sh.600137,2026-06-24,18.26,18.28,17.19,17.26,2532900,44247031.0,2.6054,54.41474
sh.600138,2026-06-24,7.08,7.08,6.85,6.94,8935214,61934157.74,1.2344,62.548753
sh.600141,2026-06-24,38.98,43.16,38.98,43.16,78280298,3252344750.58,6.5139,36.06667
sh.600143,2026-06-24,16.1,16.41,15.8,16.27,37698817,608451070.72,1.4308,35.994199
sh.600148,2026-06-24,16.07,16.15,15.17,15.21,2456200,37832228.0,1.7356,130.440658
sh.600149,2026-06-24,4.91,4.93,4.64,4.68,11413500,53952409.0,3.0023,110.580527
sh.600150,2026-06-24,35.81,36.44,35.3,35.35,85277266,3045576403.66,1.1332,23.529117
sh.600151,2026-06-24,11.27,11.4,10.75,11.17,40136222,447527249.96,2.7984,-35.559542
sh.600152,2026-06-24,10.79,10.95,10.41,10.74,24552761,261369762.63,4.6407,-53.915992
sh.600153,2026-06-24,8.78,8.88,8.37,8.53,31646521,271408740.7,1.0914,-2.312029
sh.600155,2026-06-24,5.72,6.06,5.57,5.59,49641705,286530290.6,2.2426,48.966208
sh.600156,2026-06-24,9.0,9.17,8.71,8.84,15801299,140426086.3,3.9296,-124.706296
sh.600157,2026-06-24,1.64,1.64,1.58,1.59,603200638,967044196.55,2.7647,158.119966
sh.600158,2026-06-24,7.4,7.46,7.12,7.18,51366326,370472180.44,5.3534,-35.927595
sh.600159,2026-06-24,2.49,2.5,2.31,2.34,25567900,60435445.0,3.0805,-7.228149
sh.600160,2026-06-24,46.08,51.34,46.08,50.73,128445196,6326912420.09,4.7577,32.982873
sh.600161,2026-06-24,12.27,12.46,11.97,11.97,13458689,164270622.48,0.6806,24.336983
sh.600162,2026-06-24,3.83,3.95,3.67,3.73,223812499,838819562.29,6.8477,-139.126137
sh.600163,2026-06-24,5.46,5.46,5.18,5.25,34784079,183756754.99,1.8279,21.406342
sh.600166,2026-06-24,3.13,3.15,3.0,3.03,136229290,415305937.0,1.7206,16.780799
sh.600167,2026-06-24,5.7,5.7,5.48,5.5,9270400,51347084.0,0.4097,20.722548
sh.600168,2026-06-24,4.35,4.39,4.21,4.22,4655554,19789991.48,0.4686,40.72057
sh.600170,2026-06-24,2.34,2.35,2.3,2.31,111001632,257206309.69,1.2492,14.48048
sh.600171,2026-06-24,30.86,31.25,30.13,30.85,71149175,2188639470.72,10.0362,99.29327
sh.600172,2026-06-24,16.55,17.43,15.75,17.1,409238401,6816215803.11,32.0655,-28.051041
sh.600173,2026-06-24,6.45,6.46,6.15,6.21,6891902,42909972.52,0.984,-20.706564
sh.600176,2026-06-24,58.0,64.82,57.75,64.82,170955719,10807399543.71,4.2705,67.888567
sh.600177,2026-06-24,7.6,7.69,7.46,7.5,20124147,152080540.44,0.4469,13.515391
sh.600178,2026-06-24,9.62,9.63,9.27,9.48,9870003,92914003.93,2.1159,-397.931899
sh.600179,2026-06-24,4.73,4.76,4.51,4.53,52398465,241069070.36,1.3567,17.45224
sh.600182,2026-06-24,13.7,13.7,13.46,13.61,1358600,18454038.0,0.7992,20.951416
sh.600183,2026-06-24,167.9,179.38,167.0,177.3,77821650,13596962089.93,3.25,109.631847
sh.600184,2026-06-24,28.29,28.29,26.01,26.52,59548313,1591870654.93,10.2189,301.57856
sh.600185,2026-06-24,4.9,4.9,4.67,4.69,18989640,89757219.6,1.0074,-9.829401
sh.600186,2026-06-24,13.98,14.64,13.36,14.18,253482637,3554449165.28,14.1679,72.301877
sh.600188,2026-06-24,19.26,19.3,18.75,18.78,49838984,941328945.47,0.836,19.730061
sh.600189,2026-06-24,7.77,7.82,7.36,7.45,13040170,97758005.5,1.8233,266.251372
sh.600191,2026-06-24,11.4,11.51,10.91,11.1,9468796,105222571.08,1.9526,78.332326
sh.600192,2026-06-24,7.5,7.52,6.96,7.16,16409935,117273597.4,3.7148,-8.668029
sh.600193,2026-06-24,0.15,0.16,0.14,0.15,16352051,2428017.14,3.8442,-2.48545
sh.600195,2026-06-24,6.37,6.38,6.16,6.18,5502686,34298397.43,0.5389,47.996847
sh.600196,2026-06-24,22.35,22.87,22.21,22.5,33405726,754563795.49,1.5769,17.282446
sh.600197,2026-06-24,10.1,10.1,9.8,9.8,5643521,55872815.35,1.1927,26.189434
sh.600198,2026-06-24,9.19,9.48,8.9,9.08,42125670,383787400.44,3.2356,-242.394967
sh.600199,2026-06-24,6.76,6.8,6.5,6.52,12514400,82705013.0,1.9025,-24.522823
sh.600201,2026-06-24,11.99,12.5,11.8,12.29,26836761,328643275.0,2.4139,131.033979
sh.600202,2026-06-24,4.98,5.0,4.69,4.72,12038000,57496372.0,3.1403,-134.633141
sh.600203,2026-06-24,12.5,12.77,11.7,12.2,47771812,579222192.64,8.0561,189.386897
sh.600206,2026-06-24,47.0,52.22,45.05,51.76,153773358,7588295012.04,18.1646,153.382186
sh.600207,2026-06-24,6.03,6.1,5.72,5.77,32957900,192874647.76,3.0256,-8.185301
sh.600208,2026-06-24,3.04,3.06,2.92,3.03,134042000,400401990.0,1.5755,170.031287
sh.600210,2026-06-24,6.59,6.63,6.5,6.53,13123489,86096120.6,0.8652,9.116616
sh.600211,2026-06-24,38.02,38.36,37.1,37.53,3051540,115465296.7,0.9467,12.504791
sh.600212,2026-06-24,5.82,5.92,5.53,5.54,17017801,95901398.69,3.2038,1816.176625
sh.600215,2026-06-24,6.28,6.35,5.9,5.96,15579340,93722172.2,3.4099,-7.626711
sh.600216,2026-06-24,11.89,12.14,11.79,11.82,19619100,234298923.19,2.0622,15.129039
sh.600217,2026-06-24,3.15,3.15,2.98,2.98,20692804,62575059.0,1.2483,-8.118757
sh.600218,2026-06-24,7.82,7.88,7.57,7.65,5545400,42513186.0,1.273,50.642346
sh.600219,2026-06-24,4.44,4.44,4.32,4.38,192314881,841627292.61,1.6747,12.171046
sh.600221,2026-06-24,1.43,1.45,1.41,1.42,389307105,554990539.05,0.9086,17.877885
sh.600222,2026-06-24,7.26,7.42,7.05,7.07,16825129,120647828.86,2.9318,66.441662
sh.600223,2026-06-24,5.32,5.35,5.15,5.18,8921652,46495250.14,0.8776,31.170382
sh.600226,2026-06-24,10.18,11.41,10.18,11.41,310393261,3468440314.89,10.4356,167.478597
sh.600227,2026-06-24,2.75,2.78,2.61,2.64,64248708,171296215.12,5.0289,-17.256458
sh.600228,2026-06-24,8.92,8.92,8.92,8.92,,,,-58.652597
sh.600229,2026-06-24,5.13,5.13,4.89,4.93,8144887,40411028.8,1.2328,-7.514503
sh.600230,2026-06-24,14.64,15.34,14.56,14.95,13712300,206249276.0,3.3125,76.819818
sh.600231,2026-06-24,1.76,1.78,1.68,1.7,17314678,29528995.54,0.6104,-2.735452
sh.600232,2026-06-24,7.1,7.11,6.67,6.79,5954300,40545809.0,1.6326,67.601839
sh.600233,2026-06-24,16.2,16.28,15.6,15.75,20514590,324446889.06,0.5993,11.131823
sh.600234,2026-06-24,29.17,29.65,28.0,28.32,2950300,83992398.0,1.1238,-364.267535
sh.600235,2026-06-24,5.46,5.5,5.2,5.26,5101800,26970735.0,1.4523,185.546895
sh.600236,2026-06-24,9.21,9.22,8.89,9.1,16330072,147395390.24,0.2072,19.950398
sh.600237,2026-06-24,11.72,11.99,11.44,11.81,66172127,776851006.35,10.5941,63.506294
sh.600241,2026-06-24,7.4,7.4,6.74,6.86,8536800,58970205.0,2.9007,-13.690135
sh.600246,2026-06-24,17.4,19.13,16.51,19.13,210977276,3884714660.03,11.1604,-50.789422
sh.600248,2026-06-24,2.91,2.92,2.84,2.85,14058376,40420932.64,0.3794,-779.423155
sh.600249,2026-06-24,5.01,5.05,4.84,4.85,9227950,45227270.5,1.6778,-187.043761
sh.600250,2026-06-24,8.46,8.49,8.07,8.11,7845830,64283510.2,2.5083,255.124866
sh.600251,2026-06-24,9.02,9.21,8.94,9.07,12401431,112469516.1,1.5961,15.5025
sh.600252,2026-06-24,1.99,2.0,1.89,1.9,47466700,91501546.0,1.4907,-14.826547
sh.600255,2026-06-24,4.44,4.56,4.12,4.2,334305979,1417407935.9,18.5093,197.451124
sh.600256,2026-06-24,5.12,5.12,4.95,4.95,134730127,675004658.57,2.1078,35.613324
sh.600257,2026-06-24,4.79,4.85,4.51,4.53,16034700,73986578.0,3.332,391.546672
sh.600258,2026-06-24,11.83,11.83,11.43,11.49,12644683,146124647.14,1.1324,15.318092
sh.600259,2026-06-24,106.74,107.5,100.91,104.77,26740237,2761395400.95,7.9481,140.323983
sh.600261,2026-06-24,3.21,3.22,3.14,3.15,10887500,34429361.87,0.8155,30.917975
sh.600262,2026-06-24,21.69,21.72,20.97,21.13,2473343,52378796.05,1.4549,15.806486
sh.600266,2026-06-24,4.19,4.19,3.98,4.01,34282036,138694595.4,1.6516,-28.471161
sh.600267,2026-06-24,9.97,10.37,9.89,10.17,27571935,280850295.19,2.3361,17.094638
sh.600268,2026-06-24,12.5,12.62,12.18,12.29,11945640,146868229.68,1.1763,25.357865
sh.600269,2026-06-24,4.15,4.16,4.03,4.04,11449501,46722384.05,0.4903,8.375618
sh.600271,2026-06-24,7.02,7.03,6.77,6.83,17357992,118686088.82,0.9368,-18.259108
sh.600272,2026-06-24,11.1,11.13,10.56,10.61,3201157,34395493.99,2.0007,121.125672
sh.600273,2026-06-24,6.9,6.96,6.81,6.83,17177427,118020075.41,1.3099,10.982738
sh.600276,2026-06-24,48.98,51.36,48.93,50.25,135881224,6874481944.16,2.1301,41.07751
sh.600278,2026-06-24,6.5,6.79,6.4,6.64,12324500,81669376.0,1.4322,31.309806
sh.600279,2026-06-24,4.02,4.03,3.84,3.85,12568998,48947400.78,1.059,78.187842
sh.600280,2026-06-24,2.95,2.96,2.72,2.75,72548300,202532933.0,6.4297,-7.721928
sh.600281,2026-06-24,4.69,4.72,4.31,4.42,17235300,76518513.0,3.3506,-21.667963
sh.600282,2026-06-24,4.79,4.83,4.71,4.8,32914228,156886181.28,0.5339,10.253415
sh.600283,2026-06-24,8.16,8.16,7.91,8.0,2804480,22430447.2,0.5001,22.428737
sh.600284,2026-06-24,5.26,5.27,5.12,5.13,12556519,64836095.97,1.2941,17.6628
sh.600285,2026-06-24,20.17,20.39,19.77,19.79,5499589,110249680.5,0.9708,14.224263
sh.600287,2026-06-24,4.72,4.75,4.56,4.61,3737300,17345639.0,0.8556,88.163755
sh.600288,2026-06-24,13.18,13.41,12.8,13.13,9638889,125924564.39,2.2067,35.067573
sh.600292,2026-06-24,14.35,14.83,13.9,13.96,17326843,247484618.46,3.9443,78.538293
sh.600293,2026-06-24,3.66,3.71,3.38,3.46,113073419,395974831.78,9.7465,-61.032034
sh.600295,2026-06-24,11.88,11.98,11.19,11.2,30033692,341980810.52,1.5202,12.248361
sh.600298,2026-06-24,35.67,36.45,35.35,35.72,9878280,354878920.2,1.1525,19.372034
sh.600299,2026-06-24,9.38,9.55,9.24,9.27,11551862,107889913.0,0.4307,28.685707
sh.600300,2026-06-24,2.99,2.99,2.91,2.91,20176101,59370376.92,1.2476,13.530687
sh.600301,2026-06-24,63.55,66.5,61.08,62.83,20408838,1275822394.26,7.4123,47.929246
sh.600303,2026-06-24,2.77,2.8,2.58,2.61,34183400,90100700.99,5.0454,-5.162795
sh.600305,2026-06-24,6.79,6.82,6.68,6.73,8018686,54136356.88,0.727,48.346953
sh.600307,2026-06-24,1.49,1.49,1.44,1.45,57076566,83357508.7,0.9113,-5.232138
sh.600308,2026-06-24,3.21,3.22,3.11,3.13,9965533,31330303.61,0.657,-46.124268
sh.600309,2026-06-24,72.8,76.0,72.78,74.7,48294539,3616207876.15,1.5427,17.765633
sh.600310,2026-06-24,4.23,4.23,4.07,4.2,61654284,255268201.28,4.2064,-167.136547
sh.600312,2026-06-24,18.3,18.5,17.92,18.37,16235865,295253758.91,1.1965,21.191025
sh.600313,2026-06-24,5.63,5.65,5.43,5.45,22453788,123262830.22,2.0748,124.261852
sh.600315,2026-06-24,17.59,17.69,17.15,17.15,3597200,62327039.0,0.5351,42.294511
sh.600316,2026-06-24,27.16,27.17,26.16,26.59,9252797,245634048.02,1.2903,352.594209
sh.600318,2026-06-24,6.71,6.78,6.32,6.34,23924466,154854377.36,4.6661,84.365587
sh.600319,2026-06-24,6.98,6.98,6.48,6.65,4298546,28502299.42,1.1087,-15.794951
sh.600320,2026-06-24,4.45,4.45,4.28,4.31,36879483,159663301.31,1.1141,26.564955
sh.600322,2026-06-24,2.9,2.93,2.68,2.72,121303242,338260443.6,10.9707,-2.557635
sh.600323,2026-06-24,28.59,28.91,27.44,27.47,5279804,147630549.12,0.6476,10.505592
sh.600325,2026-06-24,2.5,2.5,2.34,2.36,65909480,157625420.0,2.3948,-0.610828
sh.600326,2026-06-24,7.0,7.0,6.76,6.82,19833691,135756806.26,1.4557,309.119174
sh.600327,2026-06-24,3.39,3.41,3.25,3.28,9691157,31964097.36,1.0953,-10.887331
sh.600328,2026-06-24,6.73,6.74,6.59,6.59,16800186,111478200.02,1.1457,-98.928221
sh.600329,2026-06-24,37.98,38.55,37.66,37.93,3564502,136083326.7,0.6286,13.395391
sh.600330,2026-06-24,31.99,33.92,31.11,32.36,126243057,4097736836.65,10.2351,-156.536065
sh.600331,2026-06-24,12.28,12.43,11.81,11.83,61489128,740847913.16,3.026,-433.519503
sh.600332,2026-06-24,21.07,21.23,20.6,20.67,7261539,151472765.43,0.5165,11.408748
sh.600333,2026-06-24,5.51,5.55,5.22,5.26,19940700,105955992.0,3.2742,276.590491
sh.600335,2026-06-24,5.32,5.41,5.08,5.11,20415126,106304988.86,1.3725,18.375639
sh.600336,2026-06-24,6.5,6.51,6.23,6.34,9473790,59792030.82,1.1872,-23.272896
sh.600338,2026-06-24,17.25,18.05,16.8,17.85,71925059,1259075657.6,7.8675,28.838333
sh.600339,2026-06-24,3.35,3.36,3.21,3.24,43393255,141577365.05,0.7772,48.547291
sh.600343,2026-06-24,23.61,24.93,22.86,24.61,34105751,823092607.21,5.344,-83.260348
sh.600345,2026-06-24,70.21,73.89,69.95,71.14,19934539,1421512153.19,9.4227,93.459013
sh.600346,2026-06-24,18.28,19.22,18.17,18.44,63562396,1191617832.22,0.903,14.529138
sh.600348,2026-06-24,8.32,8.38,8.07,8.17,28008176,229001555.15,0.7764,18.540105
sh.600350,2026-06-24,10.3,10.62,10.22,10.58,9975913,104518262.28,0.2063,15.817693
sh.600351,2026-06-24,6.08,6.18,6.0,6.02,11017400,66860616.0,1.5921,13.042443
sh.600352,2026-06-24,12.01,12.88,11.91,12.64,124042980,1541155289.65,3.8128,20.871719
sh.600353,2026-06-24,48.87,53.68,48.87,52.9,100481897,5169845229.38,12.1236,266.043374
sh.600354,2026-06-24,5.12,5.14,4.93,4.97,12360728,61726834.6,2.3419,85.667469
sh.600356,2026-06-24,8.3,8.39,7.96,8.01,7042000,57115926.0,2.3573,11.64899
sh.600358,2026-06-24,5.47,5.55,5.34,5.54,6789198,36916948.16,1.3446,-79.239687
sh.600359,2026-06-24,5.99,6.03,5.76,5.8,6008980,35144047.8,1.575,-146.857496
sh.600360,2026-06-24,13.3,13.87,13.1,13.36,158421165,2134666420.84,16.4971,72.960755
sh.600361,2026-06-24,3.88,3.94,3.81,3.92,63556177,246556195.76,1.7027,17.317749
sh.600362,2026-06-24,47.91,48.49,46.04,47.33,95281178,4469880995.55,4.5913,20.498356
sh.600363,2026-06-24,32.2,32.72,31.43,31.9,16800468,536356625.8,3.7261,32.196975
sh.600366,2026-06-24,14.9,15.45,14.62,15.33,90400955,1370436797.61,8.2254,41.079301
sh.600367,2026-06-24,53.0,53.98,50.66,51.0,59214832,3061073599.71,18.3912,188.757919
sh.600368,2026-06-24,3.53,3.57,3.51,3.56,6990282,24716237.47,0.4343,10.272545
sh.600369,2026-06-24,4.19,4.24,4.06,4.08,68799293,284003765.44,1.0353,24.053159
sh.600371,2026-06-24,6.9,6.91,6.55,6.56,4518788,30020495.06,1.5445,-119.277782
sh.600372,2026-06-24,10.9,10.91,10.71,10.82,26342072,285032852.57,0.5444,45.666808
sh.600373,2026-06-24,7.17,7.17,6.9,6.9,9200667,64272941.2,0.6829,43.632724
sh.600375,2026-06-24,3.9,3.94,3.7,3.74,33359449,125648253.26,2.2807,95.22025
sh.600376,2026-06-24,3.38,3.41,3.23,3.3,60213099,197940946.3,2.3342,-1.351115
sh.600377,2026-06-24,12.03,12.12,11.81,11.82,7971344,94929541.01,0.2097,12.538807
sh.600378,2026-06-24,64.89,68.93,64.4,67.15,77487801,5184988574.83,7.2245,55.253555
sh.600379,2026-06-24,13.88,15.1,13.58,15.1,70500391,1020439102.03,21.3507,119.354472
sh.600380,2026-06-24,9.92,10.17,9.9,9.96,16858530,169201590.04,0.9215,13.859383
sh.600382,2026-06-24,7.68,7.73,7.1,7.29,33376869,244306572.98,4.8065,26.78799
sh.600383,2026-06-24,2.34,2.34,2.21,2.22,86598800,194678938.0,1.9182,-0.753383
sh.600386,2026-06-24,3.39,3.4,3.25,3.3,9075422,30187443.13,1.1254,-227.899081
sh.600388,2026-06-24,16.0,16.0,15.58,15.71,8669154,136714046.46,0.6826,17.034059
sh.600389,2026-06-24,21.69,21.99,21.45,21.69,6350290,138081991.47,1.4746,16.68717
sh.600390,2026-06-24,4.83,4.88,4.7,4.73,41275828,196302819.65,0.9176,40.305953
sh.600391,2026-06-24,33.88,33.9,32.85,33.07,8334762,277135565.32,2.5247,237.537019
sh.600392,2026-06-24,30.98,31.6,29.7,31.6,207235839,6365455111.38,11.823,55.499366
sh.600395,2026-06-24,5.05,5.07,4.82,4.86,25575103,125177472.56,1.1914,21.76198
sh.600396,2026-06-24,15.3,16.15,14.93,15.77,199011668,3090333937.35,13.5133,572.736079
sh.600397,2026-06-24,24.83,26.87,22.8,25.51,207291646,5185322185.4,20.9394,-146.422113
sh.600398,2026-06-24,5.62,5.66,5.49,5.52,23991919,133269990.09,0.4995,12.16064
sh.600399,2026-06-24,4.49,4.5,4.28,4.41,56291552,245871816.8,2.8544,-10.526834
sh.600400,2026-06-24,3.23,3.23,2.94,3.14,199472898,614208599.87,8.7054,-18.080555
sh.600403,2026-06-24,6.23,6.23,5.61,5.71,101628122,586762305.26,4.2508,-6.575415
sh.600405,2026-06-24,4.51,4.88,4.4,4.71,61038269,285844306.86,9.9601,-9.508388
sh.600406,2026-06-24,23.57,23.58,22.9,22.95,60155705,1388193587.53,0.7512,22.154713
sh.600408,2026-06-24,2.59,2.61,2.4,2.44,59254461,146104892.64,5.8854,-8.41357
