=== 年度汇总 ===
年份,笔数,胜率%,累计盈亏,平均%,最佳%,最差%
2022,15,60,"16,652",0.7%,9.2%,-17.6%
2023,33,64,"75,695",1.1%,25.1%,-10.1%
2024,37,57,"381,920",4.6%,154.0%,-13.1%
2025,40,82,"460,851",3.5%,15.7%,-2.4%
2026,30,60,"363,386",3.0%,32.5%,-6.6%

=== 交易明细 ===
买入日,卖出日,ETF名称,代码,买入价,卖出价,盈亏%,盈亏额,持天,买入原因,卖出原因
2025-07-04,2025-07-18,科创新材料ETF博时,sh588010,0.626,0.64,2.2%,"7,434",14,ETF Alpha(缩量新高 corr=-0.28 | 波动放大1.2x | 距20日高-2.0% | 5日0.2%),"量价同步(散户涌入 corr=0.75,盈2.2%)"
2025-07-07,2025-07-18,科创创业ETF易方达,sz159781,0.546,0.589,7.9%,"26,183",11,ETF Alpha(缩量新高 corr=-0.26 | 波动放大1.3x | 距20日高-2.5% | 5日-2.3%),"量价同步(散户涌入 corr=0.52,盈7.9%)"
2025-07-07,2025-07-11,创业板ETF易方达,sz159915,2.11,2.185,3.5%,"11,812",4,ETF Alpha(缩量新高 corr=-0.31 | 波动放大1.3x | 距20日高-2.6% | 5日-1.1%),"量价同步(散户涌入 corr=0.61,盈3.6%)"
2025-07-07,2025-07-14,沪深300ETF嘉实,sz159919,4.143,4.21,1.6%,"5,373",7,ETF Alpha(缩量新高 corr=-0.46 | 波动放大1.3x | 距20日高-1.2% | 5日0.8%),"量价同步(散户涌入 corr=0.66,盈1.6%)"
2025-07-09,2025-07-15,通信ETF富国,sz159583,1.278,1.363,6.7%,"22,134",6,ETF Alpha(缩量新高 corr=-0.27 | 波动放大1.4x | 距20日高-1.2% | 5日2.7%),"量价同步(散户涌入 corr=0.56,盈6.7%)"
2025-07-14,2025-07-24,创新药ETF富国,sz159748,0.723,0.786,8.7%,"29,704",10,ETF Alpha(缩量新高 corr=-0.27 | 波动放大1.4x | 距20日高-1.2% | 5日4.3%),"量价同步(散户涌入 corr=0.70,盈8.7%)"
2025-07-30,2025-08-13,豆粕ETF华夏,sz159985,1.958,2.026,3.5%,"12,254",14,ETF Alpha(缩量新高 corr=-0.28 | 波动放大1.6x | 距20日高-2.8% | 5日-2.3%),"量价同步(散户涌入 corr=0.55,盈3.5%)"
2025-07-31,2025-08-04,沪深300ETF易方达,sh510310,4.063,4.017,-1.1%,"-3,993",4,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.3x | 距20日高-2.6% | 5日-1.6%),"量价同步(散户涌入 corr=0.83,盈-1.1%)"
2025-08-01,2025-08-14,中证500ETF南方,sh510500,6.287,6.514,3.6%,"12,735",13,ETF Alpha(缩量新高 corr=-0.26 | 波动放大1.2x | 距20日高-2.4% | 5日-1.2%),"量价同步(散户涌入 corr=0.61,盈3.6%)"
2025-08-01,2025-08-11,半导体设备ETF华夏,sh562590,1.13,1.139,0.8%,"2,812",10,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.2x | 距20日高-4.5% | 5日-2.9%),"量价同步(散户涌入 corr=0.51,盈0.8%)"
2025-08-26,2025-08-28,通信ETF华夏,sh515050,1.764,1.912,8.4%,"30,014",2,ETF Alpha(缩量新高 corr=-0.37 | 波动放大1.6x | 距20日高-0.8% | 5日10.2%),"量价同步(散户涌入 corr=0.62,盈8.4%)"
2025-08-26,2025-09-11,A500ETF华泰柏瑞,sh563360,1.18,1.218,3.2%,"11,518",16,ETF Alpha(缩量新高 corr=-0.29 | 波动放大1.8x | 距20日高-0.7% | 5日5.8%),"量价同步(散户涌入 corr=0.71,盈3.2%)"
2025-08-27,2025-09-25,中证1000ETF南方,sh512100,2.968,3.036,2.3%,"8,194",29,ETF Alpha(缩量新高 corr=-0.34 | 波动放大1.5x | 距20日高-2.9% | 5日0.3%),"量价同步(散户涌入 corr=0.67,盈2.3%)"
2025-08-29,2025-09-18,中证A500ETF国泰,sz159338,1.134,1.144,0.9%,"3,243",20,ETF Alpha(缩量新高 corr=-0.35 | 波动放大2.0x | 距20日高-0.4% | 5日3.2%),"量价同步(散户涌入 corr=0.58,盈0.9%)"
2025-08-29,2025-09-18,中证1000ETF易方达,sz159633,3.085,3.12,1.1%,"4,172",20,ETF Alpha(缩量新高 corr=-0.35 | 波动放大1.4x | 距20日高-1.8% | 5日0.7%),"量价同步(散户涌入 corr=0.51,盈1.1%)"
2025-08-29,2025-09-23,中证1000ETF华夏,sz159845,3.052,3.048,-0.1%,-482,25,ETF Alpha(缩量新高 corr=-0.52 | 波动放大1.3x | 距20日高-1.9% | 5日0.6%),"量价同步(散户涌入 corr=0.51,盈-0.1%)"
2025-09-12,2025-09-30,黄金ETF华安,sh518880,7.954,8.339,4.8%,"17,864",18,ETF Alpha(缩量新高 corr=-0.52 | 波动放大1.5x | 距20日高-0.4% | 5日2.3%),"量价同步(散户涌入 corr=0.58,盈4.8%)"
2025-09-18,2025-10-09,电池ETF广发,sz159755,0.982,1.136,15.7%,"58,274",21,ETF Alpha(缩量新高 corr=-0.31 | 波动放大1.7x | 距20日高-2.1% | 5日3.7%),"量价同步(散户涌入 corr=0.54,盈15.7%)"
2025-09-26,2025-10-10,黄金ETF博时,sz159937,8.141,8.585,5.5%,"20,069",14,ETF Alpha(缩量新高 corr=-0.34 | 波动放大1.5x | 距20日高-0.6% | 5日3.3%),"量价同步(散户涌入 corr=0.59,盈5.5%)"
2025-10-13,2025-10-24,医疗ETF华宝,sh512170,0.378,0.372,-1.6%,"-6,163",11,ETF Alpha(缩量新高 corr=-0.48 | 波动放大1.2x | 距20日高-6.2% | 5日-1.0%),"量价同步(散户涌入 corr=0.57,盈-1.6%)"
2025-10-16,2025-10-24,创新药ETF银华,sz159992,0.92,0.907,-1.4%,"-5,486",8,ETF Alpha(缩量新高 corr=-0.35 | 波动放大1.2x | 距20日高-8.2% | 5日-4.7%),"量价同步(散户涌入 corr=0.57,盈-1.4%)"
2025-10-17,2025-12-11,中证1000ETF易方达,sz159633,3.001,3.074,2.4%,"9,446",55,ETF Alpha(缩量新高 corr=-0.52 | 波动放大1.2x | 距20日高-6.0% | 5日-4.3%),"量价同步(散户涌入 corr=0.51,盈2.4%)"
2025-10-23,2025-11-03,红利ETF华泰柏瑞,sh510880,3.278,3.283,0.1%,592,11,ETF Alpha(缩量新高 corr=-0.31 | 波动放大1.3x | 距20日高-0.2% | 5日1.2%),"量价同步(散户涌入 corr=0.59,盈0.2%)"
2025-10-23,2025-12-01,红利低波ETF华泰柏瑞,sh512890,1.206,1.211,0.4%,"1,610",39,ETF Alpha(缩量新高 corr=-0.32 | 波动放大1.2x | 距20日高-0.1% | 5日1.3%),"量价同步(散户涌入 corr=0.68,盈0.4%)"
2025-11-04,2025-11-12,中韩半导体ETF华泰柏瑞,sh513310,2.684,2.69,0.2%,860,8,ETF Alpha(缩量新高 corr=-0.28 | 波动放大1.3x | 距20日高-5.4% | 5日2.8%),"量价同步(散户涌入 corr=0.50,盈0.2%)"
2025-11-20,2025-11-28,化工ETF鹏华,sz159870,0.761,0.747,-1.8%,"-7,080",8,ETF Alpha(缩量新高 corr=-0.31 | 波动放大1.3x | 距20日高-4.6% | 5日-4.4%),"量价同步(散户涌入 corr=0.56,盈-1.8%)"
2025-11-27,2025-12-04,红利ETF华泰柏瑞,sh510880,3.23,3.228,-0.1%,-238,7,ETF Alpha(缩量新高 corr=-0.26 | 波动放大1.2x | 距20日高-4.5% | 5日-2.1%),"量价同步(散户涌入 corr=0.75,盈-0.1%)"
2026-01-14,2026-01-20,机器人ETF易方达,sz159530,1.642,1.66,1.1%,"4,243",6,ETF Alpha(缩量新高 corr=-0.42 | 波动放大1.3x | 距20日高-3.8% | 5日2.9%),"量价同步(散户涌入 corr=0.54,盈1.1%)"
2026-01-16,2026-03-23,上证指数ETF富国,sh510210,1.023,0.962,-6.0%,"-23,076",66,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.3x | 距20日高-1.8% | 5日-0.5%),持仓40天到期(盈-6.0%)
2026-01-16,2026-01-22,科创50ETF工银,sh588050,1.56,1.585,1.6%,"6,200",6,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.4x | 距20日高-1.0% | 5日2.8%),"量价同步(散户涌入 corr=0.67,盈1.6%)"
2026-01-16,2026-02-11,科创芯片ETF华安,sh588290,2.66,2.566,-3.5%,"-13,668",26,ETF Alpha(缩量新高 corr=-0.42 | 波动放大1.4x | 距20日高-0.9% | 5日4.3%),"量价同步(散户涌入 corr=0.62,盈-3.5%)"
2026-01-16,2026-01-28,半导体ETF鹏华,sz159813,1.271,1.326,4.3%,"16,748",12,ETF Alpha(缩量新高 corr=-0.38 | 波动放大1.4x | 距20日高-0.8% | 5日4.4%),"量价同步(散户涌入 corr=0.65,盈4.3%)"
2026-01-21,2026-02-09,科创芯片ETF嘉实,sh588200,2.789,2.63,-5.7%,"-22,324",19,ETF Alpha(缩量新高 corr=-0.47 | 波动放大1.2x | 距20日高-0.5% | 5日7.3%),"量价同步(散户涌入 corr=0.50,盈-5.7%)"
2026-01-22,2026-02-04,中证1000ETF南方,sh512100,3.33,3.289,-1.2%,"-4,838",13,ETF Alpha(缩量新高 corr=-0.33 | 波动放大1.3x | 距20日高-2.6% | 5日-0.4%),"量价同步(散户涌入 corr=0.76,盈-1.2%)"
2026-01-29,2026-03-13,医疗ETF华宝,sh512170,0.362,0.338,-6.6%,"-26,784",43,ETF Alpha(缩量新高 corr=-0.38 | 波动放大1.3x | 距20日高-9.3% | 5日-1.1%),"量价同步(散户涌入 corr=0.56,盈-6.6%)"
2026-02-04,2026-03-26,A500ETF华泰柏瑞,sh563360,1.316,1.241,-5.7%,"-22,118",50,ETF Alpha(缩量新高 corr=-0.37 | 波动放大1.2x | 距20日高-1.8% | 5日-1.1%),"量价同步(散户涌入 corr=0.63,盈-5.7%)"
2026-02-10,2026-03-06,银行ETF华宝,sh512800,0.794,0.784,-1.3%,"-4,651",24,ETF Alpha(缩量新高 corr=-0.33 | 波动放大1.2x | 距20日高-2.6% | 5日3.4%),"量价同步(散户涌入 corr=0.65,盈-1.3%)"
2026-02-11,2026-02-25,电网设备ETF华夏,sz159326,1.81,1.922,6.2%,"23,083",14,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.2x | 距20日高-1.7% | 5日-0.4%),"量价同步(散户涌入 corr=0.73,盈6.2%)"
2026-03-06,2026-04-27,医药ETF易方达,sh512010,0.372,0.364,-2.1%,"-8,181",52,ETF Alpha(缩量新高 corr=-0.46 | 波动放大1.2x | 距20日高-5.1% | 5日-1.8%),"量价同步(散户涌入 corr=0.52,盈-2.2%)"
2026-03-06,2026-04-01,创新药ETF银华,sz159992,0.801,0.863,7.7%,"29,444",26,ETF Alpha(缩量新高 corr=-0.57 | 波动放大1.5x | 距20日高-6.9% | 5日-2.6%),"量价同步(散户涌入 corr=0.66,盈7.7%)"
2026-03-13,2026-03-18,电网设备ETF华夏,sz159326,2.019,1.943,-3.8%,"-14,197",5,ETF Alpha(缩量新高 corr=-0.59 | 波动放大1.2x | 距20日高-5.4% | 5日-2.8%),"量价同步(散户涌入 corr=0.71,盈-3.8%)"
2026-03-19,2026-05-06,亚太精选ETF南方,sz159687,1.607,1.791,11.4%,"41,566",48,ETF Alpha(缩量新高 corr=-0.34 | 波动放大1.5x | 距20日高-9.3% | 5日-1.5%),"量价同步(散户涌入 corr=0.91,盈11.4%)"
2026-03-23,2026-04-14,红利低波ETF华泰柏瑞,sh512890,1.158,1.181,2.0%,"7,227",22,ETF Alpha(缩量新高 corr=-0.26 | 波动放大1.3x | 距20日高-4.6% | 5日-3.9%),"量价同步(散户涌入 corr=0.55,盈2.0%)"
2026-03-31,2026-06-01,银行ETF华宝,sh512800,0.802,0.785,-2.1%,"-7,759",62,ETF Alpha(缩量新高 corr=-0.26 | 波动放大1.3x | 距20日高-0.6% | 5日1.9%),持仓40天到期(盈-2.1%)
2026-04-02,2026-04-23,A500ETF易方达,sz159361,1.194,1.29,8.0%,"32,947",21,ETF Alpha(缩量新高 corr=-0.27 | 波动放大1.6x | 距20日高-6.6% | 5日-0.2%),"量价同步(散户涌入 corr=0.74,盈8.0%)"
2026-04-21,2026-04-24,沪深300ETF易方达,sh510310,4.622,4.627,0.1%,402,3,ETF Alpha(缩量新高 corr=-0.31 | 波动放大1.2x | 距20日高-0.2% | 5日1.4%),"量价同步(散户涌入 corr=0.74,盈0.1%)"
2026-04-23,2026-05-07,电池ETF广发,sz159755,1.173,1.255,7.0%,"30,947",14,ETF Alpha(缩量新高 corr=-0.40 | 波动放大1.3x | 距20日高-3.4% | 5日-1.7%),"量价同步(散户涌入 corr=0.85,盈7.0%)"
2026-05-13,2026-05-19,半导体设备ETF招商,sh561980,2.987,3.185,6.6%,"26,869",6,ETF Alpha(缩量新高 corr=-0.28 | 波动放大1.6x | 距20日高-0.4% | 5日10.8%),"量价同步(散户涌入 corr=0.57,盈6.6%)"
2026-05-18,2026-05-20,科创50ETF易方达,sh588080,1.747,1.87,7.0%,"28,548",2,ETF Alpha(缩量新高 corr=-0.31 | 波动放大1.5x | 距20日高-5.1% | 5日-0.4%),"量价同步(散户涌入 corr=0.54,盈7.0%)"
2026-05-18,2026-06-10,科创芯片ETF华安,sh588290,3.382,3.405,0.7%,"2,758",23,ETF Alpha(缩量新高 corr=-0.27 | 波动放大1.5x | 距20日高-4.9% | 5日0.7%),"量价同步(散户涌入 corr=0.64,盈0.7%)"
2026-05-18,2026-05-26,半导体ETF鹏华,sz159813,1.498,1.73,15.5%,"62,802",8,ETF Alpha(缩量新高 corr=-0.27 | 波动放大1.5x | 距20日高-3.6% | 5日1.4%),"量价同步(散户涌入 corr=0.51,盈15.5%)"
2026-05-26,2026-06-18,中韩半导体ETF华泰柏瑞,sh513310,6.148,6.355,3.4%,"14,966",23,ETF Alpha(缩量新高 corr=-0.45 | 波动放大1.3x | 距20日高-8.9% | 5日15.5%),"量价同步(散户涌入 corr=0.62,盈3.4%)"
2026-05-27,2026-06-04,上证50ETF华夏,sh510050,3.008,2.964,-1.5%,"-6,508",8,ETF Alpha(缩量新高 corr=-0.35 | 波动放大1.2x | 距20日高-4.0% | 5日-0.7%),"量价同步(散户涌入 corr=0.52,盈-1.5%)"
2026-06-10,2026-06-25,半导体设备ETF广发,sh560780,2.851,3.777,32.5%,"133,992",15,ETF Alpha(缩量新高 corr=-0.34 | 波动放大1.4x | 距20日高-8.1% | 5日8.0%),"量价同步(散户涌入 corr=0.57,盈32.5%)"
2026-06-11,2026-06-17,半导体设备ETF华夏,sh562590,2.862,3.168,10.7%,"44,095",6,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.5x | 距20日高-3.3% | 5日9.2%),"量价同步(散户涌入 corr=0.62,盈10.7%)"
2026-06-12,2026-06-18,沪深300ETF华夏,sh510330,5.012,5.191,3.6%,"14,732",6,ETF Alpha(缩量新高 corr=-0.30 | 波动放大1.3x | 距20日高-4.0% | 5日-0.5%),"量价同步(散户涌入 corr=0.78,盈3.6%)"
2026-06-18,2026-07-01,创业板人工智能ETF华宝,sz159363,1.537,1.523,-0.9%,"-4,078",13,ETF Alpha(缩量新高 corr=-0.26 | 波动放大1.3x | 距20日高-0.8% | 5日14.7%),"量价同步(散户涌入 corr=0.56,盈-0.9%)"
