concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2019-07-01,1461.278,1478.157,1454.84,1478.157,4266118800,38007085000.0
300008,新能源汽车,2019-07-02,1480.313,1496.687,1474.53,1487.959,4363899800,42134737000.0
300008,新能源汽车,2019-07-03,1483.75,1483.83,1467.806,1472.542,3730482900,33573746000.0
300008,新能源汽车,2019-07-04,1475.894,1483.679,1463.607,1470.267,3173418200,27821999000.0
300008,新能源汽车,2019-07-05,1470.533,1477.232,1462.662,1474.116,2658114200,23357640000.0
300008,新能源汽车,2019-07-08,1468.12,1468.124,1414.164,1417.854,3499398000,30013467000.0
300008,新能源汽车,2019-07-09,1415.975,1429.452,1410.762,1426.333,2478309100,23660563000.0
300008,新能源汽车,2019-07-10,1427.884,1429.356,1409.697,1414.861,2425941000,22272941000.0
300008,新能源汽车,2019-07-11,1419.978,1430.37,1405.166,1412.421,2266361800,20115326000.0
300008,新能源汽车,2019-07-12,1414.952,1419.007,1404.519,1415.928,2194379800,20617903000.0
300008,新能源汽车,2019-07-15,1409.701,1429.287,1390.429,1424.878,3091338200,27251785000.0
300008,新能源汽车,2019-07-16,1422.586,1427.167,1420.021,1426.817,2347273500,21183936000.0
300008,新能源汽车,2019-07-17,1426.312,1432.873,1422.106,1430.143,2461125700,21269535000.0
300008,新能源汽车,2019-07-18,1423.963,1423.963,1404.739,1404.739,2728497100,22799510000.0
300008,新能源汽车,2019-07-19,1407.822,1424.609,1407.822,1412.393,2538604300,22320655000.0
300008,新能源汽车,2019-07-22,1412.679,1412.679,1367.468,1367.468,2951273800,27195901000.0
300008,新能源汽车,2019-07-23,1366.123,1387.279,1366.119,1387.279,2196692700,21574900000.0
300008,新能源汽车,2019-07-24,1391.212,1413.904,1391.212,1405.733,2774084900,26063080000.0
300008,新能源汽车,2019-07-25,1407.061,1413.423,1404.058,1409.56,2378272900,24138728000.0
300008,新能源汽车,2019-07-26,1406.905,1411.712,1402.755,1410.162,2475728600,22670194000.0
300008,新能源汽车,2019-07-29,1410.95,1416.053,1404.645,1410.531,2199944700,20406588000.0
300008,新能源汽车,2019-07-30,1411.739,1424.99,1411.58,1418.58,2526168300,25074604000.0
300008,新能源汽车,2019-07-31,1418.833,1418.833,1407.674,1412.701,2452805900,24221551000.0
300013,大飞机,2019-07-01,1463.098,1472.23,1453.597,1472.23,557804550,5547075100.0
300013,大飞机,2019-07-02,1477.751,1486.272,1471.66,1476.019,488306210,5135565900.0
300013,大飞机,2019-07-03,1470.015,1477.924,1453.606,1470.298,456595440,5042744100.0
