concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2018-12-03,1303.059,1321.39,1296.998,1316.878,3616480700,28999828000.0
300008,新能源汽车,2018-12-04,1316.171,1326.075,1314.043,1326.075,2837767000,21617186000.0
300008,新能源汽车,2018-12-05,1299.855,1321.194,1294.948,1315.518,2916603300,22373238000.0
300008,新能源汽车,2018-12-06,1309.076,1312.575,1290.31,1291.445,2572249500,20071127000.0
300008,新能源汽车,2018-12-07,1294.43,1301.479,1288.348,1294.069,2004696000,15485520000.0
300008,新能源汽车,2018-12-10,1283.225,1285.462,1273.174,1276.434,2217359300,16434773000.0
300008,新能源汽车,2018-12-11,1279.569,1289.512,1279.569,1289.512,2323620900,15174960000.0
300008,新能源汽车,2018-12-12,1294.204,1304.517,1294.204,1299.508,2631639400,18795151000.0
300008,新能源汽车,2018-12-13,1303.014,1316.251,1293.272,1307.755,2949394000,21513163000.0
300008,新能源汽车,2018-12-14,1304.329,1304.427,1270.302,1270.803,2677642400,19430833000.0
300008,新能源汽车,2018-12-17,1266.849,1272.161,1254.853,1269.109,2160365900,16854787000.0
300008,新能源汽车,2018-12-18,1261.73,1273.588,1252.391,1265.409,2080420700,15782226000.0
300008,新能源汽车,2018-12-19,1264.932,1266.836,1244.474,1246.416,1916363000,15665867000.0
300008,新能源汽车,2018-12-20,1243.739,1255.569,1240.141,1252.119,1991595500,16385763000.0
300008,新能源汽车,2018-12-21,1246.954,1248.391,1231.223,1240.902,1816626200,15651823000.0
300008,新能源汽车,2018-12-24,1240.893,1253.431,1237.705,1253.431,1702568300,14449332000.0
300008,新能源汽车,2018-12-25,1240.364,1240.364,1203.521,1236.941,2517363100,18932445000.0
300008,新能源汽车,2018-12-26,1234.88,1241.051,1230.251,1231.111,1840938800,15379180000.0
300008,新能源汽车,2018-12-27,1247.652,1250.616,1211.043,1211.043,2510100000,18194542000.0
300008,新能源汽车,2018-12-28,1212.097,1219.326,1204.658,1210.198,2140876600,15809764000.0
300013,大飞机,2018-12-03,1166.208,1182.042,1158.861,1178.058,476162540,3487777100.0
300013,大飞机,2018-12-04,1175.593,1184.783,1172.493,1184.783,389094860,2788337900.0
300013,大飞机,2018-12-05,1165.398,1184.832,1162.256,1179.48,375011890,2750030100.0
300013,大飞机,2018-12-06,1175.332,1184.324,1162.749,1168.15,430646240,3076051000.0
300013,大飞机,2018-12-07,1166.973,1170.935,1155.535,1163.101,362677320,2248732700.0
300013,大飞机,2018-12-10,1152.05,1153.945,1135.363,1138.216,331209760,2289998700.0
300013,大飞机,2018-12-11,1145.71,1156.513,1145.321,1156.513,295030790,2008544400.0
300013,大飞机,2018-12-12,1163.632,1166.135,1155.858,1159.655,385680030,2380364100.0
300013,大飞机,2018-12-13,1160.598,1175.623,1153.928,1167.926,457735240,2803859600.0
300013,大飞机,2018-12-14,1166.324,1167.956,1131.147,1131.867,423009880,2715138500.0
300013,大飞机,2018-12-17,1127.662,1139.58,1120.637,1134.675,401863760,2504316900.0
300013,大飞机,2018-12-18,1126.714,1135.531,1110.755,1127.677,351993810,2628712400.0
300013,大飞机,2018-12-19,1127.404,1129.903,1112.131,1116.617,319669110,2298290400.0
300013,大飞机,2018-12-20,1114.145,1121.157,1105.68,1116.807,306189590,2078849000.0
300013,大飞机,2018-12-21,1111.812,1112.354,1095.289,1104.518,280591570,2303128900.0
300013,大飞机,2018-12-24,1102.376,1114.022,1098.7,1113.999,252242800,1854269400.0
300013,大飞机,2018-12-25,1103.941,1103.941,1072.704,1099.425,356369020,2398351500.0
300013,大飞机,2018-12-26,1095.757,1101.931,1087.054,1088.802,265323310,1796824800.0
300013,大飞机,2018-12-27,1103.379,1106.349,1074.47,1074.47,283681690,2107450700.0
300013,大飞机,2018-12-28,1077.66,1091.312,1072.203,1074.228,271685310,2168910400.0
300018,参股保险,2018-12-03,931.602,939.777,924.962,935.703,1726353500,11192682600.0
300018,参股保险,2018-12-04,933.803,943.132,931.964,943.086,1297515170,8620172800.0
300018,参股保险,2018-12-05,924.951,942.514,922.854,937.875,1308346670,8596050100.0
300018,参股保险,2018-12-06,933.207,935.608,918.816,920.112,1170838910,7592789600.0
300018,参股保险,2018-12-07,920.099,923.14,915.748,922.603,1054918910,7087510800.0
300018,参股保险,2018-12-10,915.908,918.842,905.586,907.884,1211446420,8663399400.0
300018,参股保险,2018-12-11,909.731,914.464,907.581,913.197,967238190,6432306700.0
300018,参股保险,2018-12-12,915.558,917.673,910.575,913.013,976299260,6155170400.0
300018,参股保险,2018-12-13,915.463,928.414,910.2,921.02,1324150470,8855730900.0
300018,参股保险,2018-12-14,919.759,920.72,896.655,897.214,1383583700,9159831100.0
300018,参股保险,2018-12-17,893.842,898.474,885.783,897.938,993883860,6515100800.0
300018,参股保险,2018-12-18,891.634,898.925,883.91,891.551,960662160,6298609300.0
300018,参股保险,2018-12-19,892.545,893.024,878.837,880.038,874290590,5986220000.0
300018,参股保险,2018-12-20,877.331,884.744,875.168,883.565,900486420,5717843700.0
300018,参股保险,2018-12-21,879.772,882.079,869.549,876.151,953534780,6632457500.0
300018,参股保险,2018-12-24,872.963,880.049,871.498,879.307,870196670,5629200600.0
300018,参股保险,2018-12-25,870.498,870.498,847.029,866.075,1202718490,6992209500.0
300018,参股保险,2018-12-26,865.126,869.686,862.777,864.735,817243210,5081655600.0
300018,参股保险,2018-12-27,877.209,878.652,847.352,847.352,1056105560,6324611500.0
300018,参股保险,2018-12-28,849.723,857.111,844.772,852.533,956385040,6281413200.0
300019,网络游戏,2018-12-03,938.274,951.915,934.565,946.828,1495282000,10130054200.0
300019,网络游戏,2018-12-04,944.777,955.151,942.564,954.601,1365622200,8693391500.0
300019,网络游戏,2018-12-05,932.109,948.222,928.73,944.008,1311791890,8317047900.0
300019,网络游戏,2018-12-06,940.275,946.594,927.708,929.818,1274127160,8013176200.0
300019,网络游戏,2018-12-07,929.81,936.969,927.356,929.39,1026126080,6483528600.0
300019,网络游戏,2018-12-10,920.298,930.203,918.193,923.977,1020517150,7083632000.0
300019,网络游戏,2018-12-11,929.04,937.58,928.958,936.38,921342170,6147012300.0
300019,网络游戏,2018-12-12,940.003,940.532,926.211,926.958,958610430,5870542100.0
300019,网络游戏,2018-12-13,927.88,939.087,921.573,932.518,985033390,6698499400.0
300019,网络游戏,2018-12-14,929.96,930.033,901.068,902.853,1007838620,6660722900.0
300019,网络游戏,2018-12-17,898.956,906.813,892.782,903.716,726782870,4767501900.0
300019,网络游戏,2018-12-18,899.279,906.582,888.92,898.263,725166260,4588644300.0
300019,网络游戏,2018-12-19,900.101,900.828,886.022,887.204,739785180,4653131600.0
300019,网络游戏,2018-12-20,885.275,897.962,885.275,896.432,833166760,5243559200.0
300019,网络游戏,2018-12-21,895.842,915.839,895.17,907.164,1114601000,7846569700.0
300019,网络游戏,2018-12-24,902.743,904.812,895.67,900.159,900242920,6134117300.0
300019,网络游戏,2018-12-25,888.146,888.146,859.558,883.919,1086411000,7009918900.0
300019,网络游戏,2018-12-26,883.777,896.573,882.126,890.407,1050879830,6947360600.0
300019,网络游戏,2018-12-27,900.281,903.056,867.008,867.008,1040586650,6871374200.0
300019,网络游戏,2018-12-28,867.767,877.675,863.178,867.637,834071690,5897871800.0
300023,食品安全,2018-12-03,2041.411,2069.478,2028.32,2058.387,250874070,2710742700.0
300023,食品安全,2018-12-04,2055.012,2061.772,2038.299,2059.604,220553830,2612494500.0
300023,食品安全,2018-12-05,2018.223,2050.571,2013.875,2038.594,191340240,2310001800.0
300023,食品安全,2018-12-06,2032.753,2041.328,1994.771,1996.508,158478610,1678002900.0
300023,食品安全,2018-12-07,2000.575,2011.513,1995.685,2004.828,123901555,1290325840.0
300023,食品安全,2018-12-10,1994.031,2001.562,1971.024,1977.03,150228860,1485732400.0
300023,食品安全,2018-12-11,1985.92,2004.325,1985.854,2004.325,135023220,1353062500.0
300023,食品安全,2018-12-12,2009.519,2015.876,1998.323,2003.389,127554302,1307347540.0
300023,食品安全,2018-12-13,2006.219,2032.594,1990.236,2025.201,163708090,1711537900.0
