concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2018-09-03,1365.141,1365.349,1342.568,1362.163,1421889400,13272976400.0
300008,新能源汽车,2018-09-04,1359.204,1376.833,1357.864,1374.191,1435089700,12821777400.0
300008,新能源汽车,2018-09-05,1369.889,1378.456,1355.369,1355.369,1557711600,13631016000.0
300008,新能源汽车,2018-09-06,1350.491,1364.188,1344.915,1350.619,1391287900,12195341900.0
300008,新能源汽车,2018-09-07,1351.792,1369.089,1346.286,1355.5,1401299400,12638538500.0
300008,新能源汽车,2018-09-10,1354.382,1354.495,1325.444,1326.491,1484800200,12212175600.0
300008,新能源汽车,2018-09-11,1326.199,1336.148,1318.392,1330.278,1263233650,10352138900.0
300008,新能源汽车,2018-09-12,1330.827,1344.601,1327.419,1338.834,1425607900,12683530800.0
300008,新能源汽车,2018-09-13,1347.286,1353.042,1333.291,1350.111,1635468100,13692177000.0
300008,新能源汽车,2018-09-14,1358.474,1371.968,1351.053,1351.053,1913563900,17085504000.0
300008,新能源汽车,2018-09-17,1339.052,1339.052,1321.447,1325.042,1586026000,12183599400.0
300008,新能源汽车,2018-09-18,1318.432,1343.304,1317.409,1343.293,1673853300,13666155000.0
300008,新能源汽车,2018-09-19,1339.966,1365.796,1337.889,1358.121,1964729600,17008941000.0
300008,新能源汽车,2018-09-20,1356.904,1365.489,1354.279,1356.53,1746413000,14663057000.0
300008,新能源汽车,2018-09-21,1355.645,1377.069,1350.01,1376.143,2224983600,19989370000.0
300008,新能源汽车,2018-09-25,1368.344,1376.23,1364.525,1373.291,1589750400,14556350000.0
300008,新能源汽车,2018-09-26,1374.613,1383.45,1371.76,1377.116,1841936200,17780936000.0
300008,新能源汽车,2018-09-27,1374.316,1374.316,1341.935,1341.935,1893919500,17329229000.0
300008,新能源汽车,2018-09-28,1343.705,1358.002,1343.705,1358.002,1589358900,15546384000.0
300013,大飞机,2018-09-03,1211.359,1230.129,1200.063,1230.129,298840330,2875480400.0
300013,大飞机,2018-09-04,1227.5,1259.106,1225.306,1255.533,371819260,4267192400.0
300013,大飞机,2018-09-05,1248.715,1261.259,1239.736,1240.544,304373770,3165255100.0
300013,大飞机,2018-09-06,1237.378,1260.732,1235.589,1254.741,384714770,3932922500.0
300013,大飞机,2018-09-07,1247.267,1261.978,1230.913,1239.953,366875760,3703876100.0
300013,大飞机,2018-09-10,1238.117,1241.207,1205.632,1207.708,286486290,2744838000.0
300013,大飞机,2018-09-11,1207.722,1228.479,1202.602,1222.557,238924170,2460711900.0
300013,大飞机,2018-09-12,1222.153,1253.214,1220.663,1242.748,344593710,3760490600.0
300013,大飞机,2018-09-13,1250.24,1275.761,1242.419,1275.761,404848890,4266790800.0
300013,大飞机,2018-09-14,1278.771,1281.854,1251.697,1252.959,367668820,3969948200.0
300013,大飞机,2018-09-17,1250.139,1257.688,1233.906,1241.967,285158650,2920079300.0
300013,大飞机,2018-09-18,1238.121,1262.736,1232.404,1262.426,349476190,3292507900.0
300013,大飞机,2018-09-19,1256.415,1288.293,1252.953,1283.356,441742280,4219925200.0
300013,大飞机,2018-09-20,1276.871,1279.488,1263.621,1266.867,326596250,2996834200.0
300013,大飞机,2018-09-21,1268.288,1274.877,1255.718,1274.877,387971510,3359036400.0
300013,大飞机,2018-09-25,1264.639,1285.574,1262.993,1280.279,360876270,3340773200.0
300013,大飞机,2018-09-26,1278.608,1284.084,1272.1,1279.585,369549790,3364729600.0
300013,大飞机,2018-09-27,1275.645,1275.645,1246.833,1246.833,323107710,3022190300.0
300013,大飞机,2018-09-28,1247.168,1252.372,1242.585,1252.372,250779130,2284413100.0
300018,参股保险,2018-09-03,948.434,952.473,936.316,952.219,1015349420,8246258900.0
300018,参股保险,2018-09-04,950.313,965.938,948.787,965.404,1210555440,10301884800.0
300018,参股保险,2018-09-05,962.767,966.947,953.929,953.929,1073072380,8554066900.0
300018,参股保险,2018-09-06,951.17,959.689,945.036,948.586,957136690,7955629200.0
300018,参股保险,2018-09-07,948.54,959.875,944.657,952.609,1040626690,9090723500.0
300018,参股保险,2018-09-10,951.525,951.63,935.976,936.081,978521450,7959387300.0
300018,参股保险,2018-09-11,936.646,940.248,928.461,936.011,848763030,6439454900.0
300018,参股保险,2018-09-12,935.822,941.867,932.421,935.82,783489210,5600049700.0
300018,参股保险,2018-09-13,943.123,946.056,931.313,943.806,1054529260,7901678300.0
300018,参股保险,2018-09-14,941.762,942.84,934.537,935.951,1033561750,7659165000.0
300018,参股保险,2018-09-17,930.463,930.463,916.777,922.202,853501240,6200243500.0
300018,参股保险,2018-09-18,918.242,940.313,917.663,939.736,1017120080,7524967800.0
300018,参股保险,2018-09-19,938.29,956.256,936.619,951.601,1387995600,10563672900.0
300018,参股保险,2018-09-20,950.68,952.831,946.293,950.503,1138271670,7591961900.0
300018,参股保险,2018-09-21,951.048,964.256,947.765,962.764,1421359000,9857182700.0
300018,参股保险,2018-09-25,956.209,959.674,953.909,956.092,1040277730,7642013900.0
300018,参股保险,2018-09-26,956.441,961.815,953.401,956.541,1172623760,8618314400.0
300018,参股保险,2018-09-27,956.427,956.941,943.431,943.838,1112347720,8556383900.0
300018,参股保险,2018-09-28,944.522,952.228,942.909,952.068,959133340,7258233500.0
300019,网络游戏,2018-09-03,970.795,972.736,956.836,971.643,675497840,6320104900.0
300019,网络游戏,2018-09-04,969.182,987.389,968.686,985.166,768088950,6856188400.0
300019,网络游戏,2018-09-05,983.043,993.846,979.34,979.34,779528910,6742036200.0
300019,网络游戏,2018-09-06,974.009,986.75,970.619,974.601,759678530,6298952400.0
300019,网络游戏,2018-09-07,972.474,987.465,964.682,971.575,769028020,7035955000.0
300019,网络游戏,2018-09-10,966.523,967.718,947.633,949.111,699421090,5572653600.0
300019,网络游戏,2018-09-11,947.021,958.258,943.475,951.483,666557430,5067327800.0
300019,网络游戏,2018-09-12,948.129,959.125,947.405,950.571,603264880,4546621700.0
300019,网络游戏,2018-09-13,952.971,958.071,943.58,954.166,600309580,4846465100.0
300019,网络游戏,2018-09-14,951.788,952.982,941.65,942.232,790364220,5936569700.0
300019,网络游戏,2018-09-17,935.488,935.488,921.154,924.556,658162480,4745456300.0
300019,网络游戏,2018-09-18,920.426,938.994,919.456,938.994,745657390,5235307700.0
300019,网络游戏,2018-09-19,935.185,950.051,931.814,943.848,838869440,6101242800.0
300019,网络游戏,2018-09-20,941.249,946.235,938.757,940.221,997598880,5378007300.0
300019,网络游戏,2018-09-21,941.917,953.103,937.092,952.678,1092246540,6312178500.0
