concept_code,trade_date,open,high,low,close,volume,amount
308614,2026-07-01,1136.227,1191.864,1127.796,1191.007,1131160020,17032888000.0
309121,2026-07-01,2743.692,2795.236,2714.921,2737.506,10257678700,216542650000.0
309120,2026-07-01,2425.445,2470.482,2384.418,2402.235,2537620000,141047770000.0
309126,2026-07-01,1084.886,1128.612,1083.654,1112.728,2266077700,37082273000.0
301558,2026-07-01,1860.846,1907.509,1858.485,1887.202,11330651600,322340010000.0
300800,2026-07-01,4906.882,5009.583,4901.699,4961.948,4220799300,116998696000.0
301496,2026-07-01,5613.445,5806.508,5613.335,5778.978,987530520,19702666000.0
309084,2026-07-01,1422.827,1451.823,1401.376,1431.631,2742614300,64575159000.0
301259,2026-07-01,1831.035,1887.092,1828.647,1867.99,8782831600,196519950000.0
305376,2026-07-01,1927.09,1995.408,1924.646,1976.896,734980810,14400402000.0
307550,2026-07-01,1223.56,1261.643,1221.745,1254.719,1527314000,13530517000.0
308972,2026-07-01,2077.02,2111.542,2074.625,2098.279,22085329000,623517710000.0
300018,2026-07-01,1279.691,1323.624,1278.683,1317.376,3439136200,26958589000.0
306912,2026-07-01,2565.287,2596.531,2556.819,2576.377,10285909300,355764700000.0
300100,2026-07-01,1357.047,1405.703,1353.907,1397.589,3901720700,49000169000.0
300157,2026-07-01,1344.481,1387.035,1339.366,1371.835,587696320,8336655100.0
301270,2026-07-01,1370.819,1412.902,1367.28,1406.168,10100970000,92127728000.0
309094,2026-07-01,1566.587,1594.058,1565.04,1582.64,9070741900,175714170000.0
308432,2026-07-01,1972.462,2022.97,1971.549,2008.429,3569709100,101963055000.0
308969,2026-07-01,1560.581,1603.563,1557.823,1594.317,5097798900,39472564000.0
309056,2026-07-01,2859.328,2872.766,2829.276,2851.714,1888213700,62000893000.0
300926,2026-07-01,3852.172,3885.188,3806.316,3869.727,2456298500,107229318000.0
306750,2026-07-01,1362.689,1397.233,1360.997,1389.442,4264777800,52909354000.0
300163,2026-07-01,1142.186,1168.292,1142.08,1158.769,8033435200,191752850000.0
309045,2026-07-01,1841.419,1870.29,1836.202,1851.623,911407440,19638441000.0
300786,2026-07-01,6498.865,6589.113,6483.291,6535.073,15893073000,336828780000.0
308588,2026-07-01,1300.198,1347.082,1295.941,1342.712,1565638400,24950874000.0
308822,2026-07-01,710.345,746.75,699.352,744.981,1058053560,22902596000.0
308753,2026-07-01,1584.418,1607.039,1575.871,1596.64,3979991600,54193073000.0
301016,2026-07-01,1779.012,1807.14,1777.149,1791.371,12240722400,348134290000.0
300168,2026-07-01,3359.953,3456.58,3358.259,3433.987,15884896000,356162470000.0
308014,2026-07-01,1168.297,1227.855,1152.053,1227.286,6292654800,133333875000.0
306380,2026-07-01,2599.133,2639.263,2592.076,2619.996,35366011000,773502050000.0
307940,2026-07-01,3596.396,3716.368,3556.875,3597.865,9957717100,796686620000.0
301123,2026-07-01,1413.247,1460.603,1411.226,1450.479,546042610,4101364900.0
300013,2026-07-01,3896.474,3961.368,3896.474,3934.297,4814983100,121645890000.0
308696,2026-07-01,870.757,901.943,870.757,896.299,703047970,8302797300.0
307816,2026-07-01,4127.261,4294.977,4041.621,4090.677,3172547300,301302710000.0
300733,2026-07-01,2101.058,2139.92,2098.052,2122.895,20869269000,665308880000.0
302027,2026-07-01,458.853,469.19,454.772,465.265,1751887900,20144375000.0
308869,2026-07-01,1195.339,1239.667,1195.339,1227.683,739261950,11150907500.0
309115,2026-07-01,2142.69,2183.568,2142.464,2167.314,14484750000,351666730000.0
308700,2026-07-01,3331.079,3406.346,3287.402,3318.812,8761811200,443661210000.0
301623,2026-07-01,1199.115,1237.099,1197.235,1227.605,2338312900,16515123000.0
308477,2026-07-01,1996.884,2041.381,1987.774,2023.196,1822716700,35014079000.0
307822,2026-07-01,902.134,918.891,896.959,912.353,3501530500,98021756000.0
308828,2026-07-01,2324.197,2366.484,2324.197,2343.844,16739866000,529049760000.0
308537,2026-07-01,1330.761,1384.663,1323.84,1383.649,768666270,5543366000.0
308366,2026-07-01,1624.072,1666.923,1623.462,1646.656,7637468200,216278230000.0
309093,2026-07-01,1175.405,1214.872,1168.783,1200.822,4094597400,42185179000.0
308002,2026-07-01,1884.943,1934.432,1882.645,1917.065,4565692100,94885260000.0
309104,2026-07-01,1250.874,1287.507,1248.517,1275.469,4769248400,96599672000.0
301135,2026-07-01,1489.335,1512.476,1474.845,1503.684,6112186700,71842821000.0
308803,2026-07-01,1588.09,1627.913,1586.891,1607.227,598812900,34235481000.0
309058,2026-07-01,1269.707,1311.859,1269.707,1297.92,728329310,12551172900.0
300891,2026-07-01,2039.662,2116.234,2034.195,2107.467,3245431600,38396411000.0
308555,2026-07-01,1652.816,1687.752,1649.871,1670.183,913116830,16903303000.0
308850,2026-07-01,1383.155,1430.123,1381.996,1417.092,3083163100,54739775000.0
308977,2026-07-01,4926.954,4974.387,4796.026,4831.767,1256184890,123614319000.0
308572,2026-07-01,1470.039,1545.28,1455.029,1544.941,3735207400,50186789000.0
301174,2026-07-01,1422.508,1459.413,1419.432,1444.448,2707027900,22187984000.0
309113,2026-07-01,1886.116,1919.193,1884.302,1908.265,3078402900,78420829000.0
300200,2026-07-01,1317.421,1340.466,1312.915,1331.119,17781227000,329079950000.0
308438,2026-07-01,1938.872,2015.286,1924.146,2014.166,69772395,1194528320.0
300085,2026-07-01,6272.09,6592.748,6272.09,6542.497,4258902600,142489210000.0
301236,2026-07-01,1537.175,1581.123,1534.619,1570.294,3799139200,80079575000.0
307954,2026-07-01,4383.62,4462.988,4323.03,4357.423,3138321600,166963680000.0
308708,2026-07-01,1160.423,1210.568,1153.994,1208.425,1698124800,32907189000.0
308991,2026-07-01,1318.917,1335.893,1307.621,1317.563,8452562900,159916820000.0
308915,2026-07-01,997.543,1048.676,988.754,1048.192,2913897500,39279670000.0
300890,2026-07-01,3453.756,3518.218,3453.756,3493.799,9933423000,276785540000.0
309124,2026-07-01,1368.174,1397.591,1365.685,1392.98,9049193500,101807720000.0
301518,2026-07-01,3661.956,3726.052,3657.97,3704.933,4725164700,78890116000.0
308806,2026-07-01,2061.71,2073.217,2043.88,2055.817,2903278100,121631915000.0
309023,2026-07-01,1028.2,1075.639,1024.947,1070.123,262884320,3681496600.0
309049,2026-07-01,7376.531,7510.244,7183.506,7258.225,14604486000,725615590000.0
308732,2026-07-01,1443.979,1487.647,1441.318,1476.502,4201552100,79405367000.0
301477,2026-07-01,1323.487,1389.843,1322.462,1384.251,811610610,9496651300.0
301780,2026-07-01,2687.196,2749.044,2687.196,2730.444,20822561000,410914410000.0
300941,2026-07-01,2141.781,2186.308,2141.781,2173.535,2576718400,102129772000.0
302154,2026-07-01,1083.409,1115.531,1082.113,1107.998,12719857100,263019620000.0
301630,2026-07-01,1231.087,1274.025,1230.351,1260.694,903848100,9135525500.0
301079,2026-07-01,4764.983,4837.253,4751.635,4800.56,28370573000,729577980000.0
309085,2026-07-01,3471.528,3556.578,3453.655,3489.622,1178871420,98868503000.0
308582,2026-07-01,6435.538,6623.656,6431.25,6516.568,2439334400,130557689000.0
300223,2026-07-01,987.259,1005.03,980.952,996.734,1973910000,14447149000.0
300221,2026-07-01,2098.996,2154.532,2094.908,2140.32,3950153600,42074656000.0
308829,2026-07-01,1253.374,1295.875,1247.324,1287.834,6564734600,87094477000.0
308531,2026-07-01,1694.605,1732.358,1694.605,1710.379,2462711200,91576945000.0
300082,2026-07-01,2483.874,2527.373,2483.421,2511.095,17653126000,454292980000.0
309034,2026-07-01,1342.176,1380.186,1341.691,1371.471,58592337000,909448050000.0
308874,2026-07-01,1363.313,1400.935,1363.182,1384.002,1990472300,41857141000.0
308294,2026-07-01,1647.98,1668.166,1639.554,1653.817,10146762000,361998500000.0
302174,2026-07-01,2775.882,2841.023,2760.189,2815.764,2198943700,51660951000.0
302166,2026-07-01,1008.699,1042.489,1005.466,1030.397,193344850,1825714700.0
301669,2026-07-01,986.162,1024.671,984.307,1016.959,522727160,3479122800.0
300105,2026-07-01,3688.506,3756.137,3680.037,3727.658,9156118200,221920590000.0
308428,2026-07-01,1402.6,1448.245,1400.79,1437.834,1497696700,16340689000.0
300066,2026-07-01,1878.216,1919.767,1875.331,1907.533,9824469100,299458790000.0
301470,2026-07-01,3450.899,3518.63,3450.899,3491.146,2483831600,75357253000.0
300236,2026-07-01,2023.274,2071.201,2023.269,2053.521,1268317450,40338639000.0
300973,2026-07-01,1527.838,1579.449,1527.838,1569.422,3008909100,27870414000.0
309051,2026-07-01,2261.296,2288.884,2242.978,2259.915,4664563300,203820320000.0
309129,2026-07-01,1434.466,1495.128,1426.751,1494.682,3635877400,64803273000.0
300238,2026-07-01,4164.091,4240.637,4160.642,4215.739,13040720200,234017630000.0
308547,2026-07-01,1586.431,1646.392,1584.801,1636.642,1099424630,7365816400.0
300087,2026-07-01,1810.379,1859.245,1810.083,1845.49,1034787180,14559874000.0
301424,2026-07-01,1645.871,1683.902,1643.93,1680.908,1484018500,26731627000.0
301209,2026-07-01,5448.506,5690.28,5442.381,5639.301,7722311600,113905137000.0
308731,2026-07-01,1693.412,1742.926,1689.611,1728.026,5756682200,119250369000.0
308941,2026-07-01,801.673,843.375,794.928,843.167,1622504800,25016091000.0
301104,2026-07-01,917.041,954.69,916.287,949.583,2645947700,38402298000.0
308775,2026-07-01,1531.673,1559.544,1525.65,1544.65,1978392900,55076383000.0
300248,2026-07-01,3479.459,3583.936,3462.067,3556.245,4873412600,68354755000.0
308202,2026-07-01,1608.395,1666.601,1604.752,1652.666,1358247100,21927218000.0
301459,2026-07-01,3632.24,3702.418,3630.326,3671.875,39208187000,1037252410000.0
308527,2026-07-01,4686.839,4797.26,4671.893,4714.336,2019310200,85651634000.0
308883,2026-07-01,1289.66,1337.242,1289.66,1320.043,4479768800,94055916000.0
308887,2026-07-01,1377.516,1425.277,1377.516,1406.615,1123213760,24609423000.0
308507,2026-07-01,2973.987,3019.096,2972.575,2993.355,4545874600,133622914000.0
309090,2026-07-01,1546.916,1601.457,1546.916,1579.781,2535945100,60896996000.0
301490,2026-07-01,2415.126,2469.514,2412.276,2455.98,60101330000,1573697500000.0
301628,2026-07-01,870.816,925.987,870.816,917.732,1869822400,45132073000.0
309081,2026-07-01,1274.358,1343.763,1256.094,1343.527,1494263700,40769573000.0
309000,2026-07-01,1930.638,1985.538,1929.746,1972.796,3064673000,87100532000.0
300261,2026-07-01,1337.768,1371.562,1329.692,1361.624,2633491100,22839536000.0
308885,2026-07-01,1081.334,1123.567,1078.043,1116.298,764458180,14042353000.0
300814,2026-07-01,4081.97,4158.601,4072.907,4139.583,3424090900,133802158000.0
300061,2026-07-01,1853.274,1917.299,1850.762,1902.263,10062897900,150540500000.0
301032,2026-07-01,1093.447,1126.987,1091.464,1123.584,1275960700,24798756000.0
301107,2026-07-01,1198.548,1232.357,1194.791,1221.653,4489537900,81357927000.0
308864,2026-07-01,1805.834,1863.313,1795.573,1840.668,3025724400,47369774000.0
301582,2026-07-01,2027.903,2095.13,2016.142,2072.033,3050140800,46128579000.0
300816,2026-07-01,4079.34,4158.725,4077.136,4131.06,35504209000,991077070000.0
301258,2026-07-01,2080.18,2120.466,2079.605,2102.162,5720738000,205891630000.0
301146,2026-07-01,1875.263,1950.619,1861.857,1944.314,1545581700,39964919000.0
309128,2026-07-01,1696.451,1737.439,1696.451,1723.187,2383427400,46552560000.0
301786,2026-07-01,1598.895,1631.634,1598.895,1620.541,7104000300,131159812000.0
