concept_code,trade_date,open,high,low,close,volume,amount
308614,2026-07-02,1189.133,1220.349,1189.133,1200.466,972043700,15091470000.0
309121,2026-07-02,2676.88,2746.284,2635.819,2644.979,10972956300,203865090000.0
309120,2026-07-02,2345.644,2397.903,2303.783,2311.509,2383135000,132310385000.0
309126,2026-07-02,1116.994,1134.61,1102.921,1106.999,1969138700,34402979000.0
301558,2026-07-02,1878.404,1906.5,1856.331,1860.962,11765432300,309334430000.0
300800,2026-07-02,4916.186,5006.842,4847.981,4862.372,3828921600,108748870000.0
301496,2026-07-02,5763.675,5874.193,5754.015,5768.536,914696020,19761652000.0
309084,2026-07-02,1402.786,1435.145,1382.167,1385.856,2489405300,56416855000.0
301259,2026-07-02,1860.353,1887.634,1834.765,1838.997,8439663800,169728130000.0
305376,2026-07-02,1955.722,2023.403,1955.722,1990.91,678081800,13301081000.0
307550,2026-07-02,1249.486,1277.254,1249.486,1253.378,1336670220,11911057000.0
308972,2026-07-02,2073.068,2129.48,2066.995,2073.198,22156931000,606439040000.0
300018,2026-07-02,1316.474,1337.608,1316.347,1321.902,3480859100,28647743000.0
306912,2026-07-02,2545.174,2602.803,2528.306,2535.334,10178876900,326227050000.0
300100,2026-07-02,1393.407,1414.568,1390.738,1392.433,3712739900,46217010000.0
300157,2026-07-02,1364.082,1391.256,1360.414,1377.136,496799780,7231938700.0
301270,2026-07-02,1401.417,1427.081,1401.278,1409.69,9389962900,84287912000.0
309094,2026-07-02,1576.31,1613.529,1575.058,1580.22,10652934800,189200280000.0
308432,2026-07-02,1997.778,2037.315,1997.576,2001.179,3452486900,93566801000.0
308969,2026-07-02,1587.915,1616.383,1571.517,1574.629,5335980800,40591387000.0
309056,2026-07-02,2794.066,2837.909,2750.526,2755.304,1661761300,47617171000.0
300926,2026-07-02,3768.464,3859.595,3725.58,3759.493,2168274200,84501008000.0
306750,2026-07-02,1385.485,1405.102,1381.974,1391.586,4057777400,55543398000.0
300163,2026-07-02,1150.022,1167.994,1134.169,1136.844,7506345300,173460360000.0
309045,2026-07-02,1833.008,1881.537,1827.428,1830.945,903534930,18578313000.0
300786,2026-07-02,6469.933,6594.082,6422.042,6439.281,16223528000,300487670000.0
308588,2026-07-02,1339.81,1364.785,1338.506,1341.115,1474361200,24915989000.0
308822,2026-07-02,741.104,761.288,739.602,744.024,973886540,21795949000.0
308753,2026-07-02,1588.577,1610.064,1573.604,1577.412,3890607500,47086220000.0
301016,2026-07-02,1764.258,1808.895,1752.023,1757.616,12703047300,319943900000.0
300168,2026-07-02,3413.604,3471.929,3402.713,3410.172,16001620000,356105740000.0
308014,2026-07-02,1224.591,1258.795,1223.31,1232.858,5900894700,126492365000.0
306380,2026-07-02,2592.779,2642.509,2575.665,2581.763,34819347000,712260710000.0
307940,2026-07-02,3441.813,3553.876,3371.924,3393.932,9141699200,693633700000.0
301123,2026-07-02,1450.06,1477.218,1449.52,1457.42,413639660,3225177400.0
300013,2026-07-02,3892.38,3980.356,3876.654,3885.089,4617323300,117436711000.0
308696,2026-07-02,888.091,908.586,888.091,895.104,685079680,8436276000.0
307816,2026-07-02,3898.29,4055.194,3790.797,3833.731,2813399100,261353550000.0
300733,2026-07-02,2095.583,2144.893,2087.15,2096.194,20429252000,623221060000.0
302027,2026-07-02,465.94,472.712,461.318,462.387,1376086400,16827061000.0
308869,2026-07-02,1221.91,1236.252,1195.162,1197.965,609109760,8830623400.0
309115,2026-07-02,2149.451,2194.774,2138.381,2143.688,13595713000,320733900000.0
308700,2026-07-02,3210.351,3311.431,3144.746,3181.719,8190445400,386795070000.0
301623,2026-07-02,1224.583,1252.18,1223.481,1229.078,2244555300,16292541000.0
308477,2026-07-02,2007.822,2040.174,1976.203,1982.503,1603441700,29403409000.0
307822,2026-07-02,905.251,920.054,900.761,902.189,3676740000,112228091000.0
308828,2026-07-02,2313.052,2357.031,2283.624,2289.801,15077513000,460189570000.0
308537,2026-07-02,1378.756,1415.342,1377.187,1392.201,681519610,5275668700.0
308366,2026-07-02,1637.987,1665.506,1622.292,1626.57,7783096200,191937080000.0
309093,2026-07-02,1204.631,1230.236,1200.713,1204.228,4116056100,52675600000.0
