concept_code,concept_name,trade_date,open,high,low,close,volume,amount
300008,新能源汽车,2024-12-02,3109.657,3186.669,3109.614,3184.242,24523562000,326262270000.0
300008,新能源汽车,2024-12-03,3191.03,3211.391,3168.08,3196.916,25525857000,310328950000.0
300008,新能源汽车,2024-12-04,3191.627,3223.618,3156.473,3171.733,26820468000,316787810000.0
300008,新能源汽车,2024-12-05,3165.571,3237.951,3165.571,3232.219,23345428000,295125710000.0
300008,新能源汽车,2024-12-06,3235.712,3247.193,3186.348,3233.11,25735201000,322463250000.0
300008,新能源汽车,2024-12-09,3226.13,3265.507,3212.438,3238.987,27102669000,312018790000.0
300008,新能源汽车,2024-12-10,3330.518,3335.209,3263.779,3269.637,31997368000,420264690000.0
300008,新能源汽车,2024-12-11,3255.683,3298.461,3247.179,3298.461,27414210000,330299160000.0
300008,新能源汽车,2024-12-12,3294.886,3303.388,3254.232,3302.459,25990206000,312223030000.0
300008,新能源汽车,2024-12-13,3282.557,3291.311,3241.587,3242.89,26482462000,331922060000.0
300008,新能源汽车,2024-12-16,3241.902,3253.987,3189.654,3206.386,21881919000,264748240000.0
300008,新能源汽车,2024-12-17,3200.665,3206.566,3103.175,3109.216,20791214000,262952990000.0
300008,新能源汽车,2024-12-18,3115.91,3156.584,3078.187,3128.903,18491207000,230917670000.0
300008,新能源汽车,2024-12-19,3093.835,3156.715,3088.621,3147.766,19722856000,255473970000.0
300008,新能源汽车,2024-12-20,3142.474,3214.391,3140.549,3190.672,20288504000,275892280000.0
300008,新能源汽车,2024-12-23,3187.111,3194.639,3054.204,3059.521,21026763000,272572860000.0
300008,新能源汽车,2024-12-24,3077.328,3122.848,3051.993,3108.454,18105277000,245399560000.0
300008,新能源汽车,2024-12-25,3103.678,3104.744,3016.758,3047.155,18540790000,250711720000.0
300008,新能源汽车,2024-12-26,3040.087,3129.166,3036.305,3113.082,17551957000,273805730000.0
300008,新能源汽车,2024-12-27,3118.43,3159.469,3107.566,3120.434,19482288000,286475310000.0
300008,新能源汽车,2024-12-30,3110.235,3114.06,3054.813,3078.445,17207602000,251648200000.0
300008,新能源汽车,2024-12-31,3080.293,3088.576,2987.644,2988.614,18335689000,258355010000.0
300013,大飞机,2024-12-02,2724.478,2777.445,2724.478,2775.316,4455321400,53043400000.0
300013,大飞机,2024-12-03,2775.891,2783.691,2745.345,2773.136,4270840400,49695449000.0
300013,大飞机,2024-12-04,2771.238,2779.858,2724.076,2736.195,3821766400,43482617000.0
300013,大飞机,2024-12-05,2728.209,2791.685,2728.209,2779.922,3301771100,38587357000.0
300013,大飞机,2024-12-06,2788.996,2811.542,2754.417,2799.801,3927447500,43112710000.0
